"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.899329150E1,-1.392529607E-1,9.602192789E-2,-5.208587646E-2
4.899829150E1,-3.497103453E-1,1.977457851E-1,6.021690369E-2
4.900329150E1,-2.140803337E-1,1.057406068E-1,1.507873535E-1
4.900829150E1,-9.493756294E-2,1.137525737E-1,3.986835480E-2
4.901329150E1,7.985475659E-2,-7.116496563E-4,4.913520813E-2
4.901829150E1,1.847800612E-1,-1.233170629E-1,8.633136749E-2
4.902329150E1,1.198044568E-1,-7.589968294E-2,-8.246421814E-2
4.902829150E1,1.609891653E-2,-1.048961058E-1,6.925773621E-2
4.903329150E1,-1.583182812E-1,-5.134551972E-2,-5.152225494E-2
4.903829150E1,-2.589733303E-1,8.791817725E-2,4.082012177E-2
4.904329150E1,-1.943539679E-1,1.271371543E-1,-1.565179825E-1
4.904829150E1,-1.569352746E-1,1.573496759E-1,-5.961990356E-2
4.905329150E1,8.259136975E-2,1.226599216E-1,-2.121257782E-1
4.905829150E1,3.091207445E-1,-2.728514373E-2,2.823448181E-2
4.906329150E1,3.835731149E-1,-7.121150941E-2,-1.955623627E-1
4.906829150E1,3.678776622E-1,-2.277772725E-1,-2.115154266E-2
4.907329150E1,2.142145485E-1,-1.469854712E-1,-6.373882294E-2
4.907829150E1,5.896556377E-2,-3.031677008E-2,-2.538871765E-2
4.908329150E1,-4.070878029E-2,6.944674999E-2,6.091880798E-2
4.908829150E1,-1.756201088E-1,2.320294976E-1,-1.210680008E-1
4.909329150E1,-1.839974225E-1,1.692078263E-1,1.011400223E-1
4.909829150E1,-1.892741024E-1,1.210093275E-1,-8.540534973E-2
4.910329150E1,-2.143909931E-1,7.193073630E-3,-1.019382477E-2
4.910829150E1,-1.287349761E-1,-1.295467913E-1,-5.345058441E-2
4.911329150E1,-1.136021912E-1,-1.519109160E-1,9.094047546E-2
4.911829150E1,6.446093321E-2,-1.050356254E-1,-1.130180359E-1
4.912329150E1,7.562544942E-2,-6.501377374E-2,3.851795197E-2
4.912829150E1,4.576733708E-2,1.227403134E-1,-1.509790421E-1
4.913329150E1,-2.067449689E-2,1.001943201E-1,-1.648473740E-1
4.913829150E1,-1.103275716E-1,1.714214683E-1,-1.231575012E-1
4.914329150E1,-1.373103857E-1,1.303074956E-1,-1.575908661E-1
4.914829150E1,-7.046750188E-2,2.204244584E-2,5.640029907E-2
4.915329150E1,1.475507021E-2,2.537723631E-2,-4.649353027E-2
4.915829150E1,2.224917263E-1,-1.150771752E-1,2.213230133E-1
4.916329150E1,2.974460125E-1,-1.192154884E-1,-3.855800629E-2
4.916829150E1,2.670784891E-1,-1.158550307E-1,5.505371094E-2
4.917329150E1,2.794124782E-1,-8.329845965E-2,-4.272174835E-2
4.917829150E1,1.280411780E-1,5.428121611E-2,-1.547565460E-1
4.918329150E1,-8.150726557E-3,9.240350127E-2,2.319240570E-2
4.918829150E1,-5.671906471E-2,1.517253816E-1,-1.086359024E-1
4.919329150E1,-2.000846267E-1,1.706800610E-1,6.868934631E-2
4.919829150E1,-1.256996393E-1,4.333201796E-2,-4.510593414E-2
4.920329150E1,-2.429347634E-1,-1.923218369E-2,4.909229279E-2
4.920829150E1,-1.344247460E-1,-5.736403912E-2,-1.934146881E-2
4.921329150E1,3.286743164E-2,-4.691661149E-2,1.188697815E-1
4.921829150E1,3.969919682E-2,1.840487868E-2,-8.759403229E-2
4.922329150E1,6.047493219E-2,1.492577791E-2,7.457160950E-2
4.922829150E1,-4.079592228E-2,5.309347808E-2,-7.750511169E-2
4.923329150E1,-1.390627921E-1,6.420703977E-2,-2.357006073E-2
4.923829150E1,-9.788301587E-2,-7.132537663E-3,2.449035645E-1
4.924329150E1,-6.294167042E-2,7.174634933E-2,-8.187294006E-2
4.924829150E1,7.143287361E-2,6.026141346E-3,1.522512436E-1
4.925329150E1,2.344234586E-1,-1.800127327E-3,-1.387681961E-1
4.925829150E1,2.604626119E-1,-4.600860178E-3,-1.743412018E-2
4.926329150E1,3.255374134E-1,-4.351788759E-2,-9.500980377E-2
4.926829150E1,2.685058117E-1,-5.169490725E-2,-8.131313324E-2
4.927329150E1,1.707648039E-1,-4.229103029E-2,2.139759064E-2
4.927829150E1,1.186513007E-1,-3.789766133E-2,1.995086670E-3
4.928329150E1,-1.571783423E-2,4.551757127E-2,-4.473114014E-2
4.928829150E1,-8.832842112E-2,5.032023042E-2,3.856468201E-2
4.929329150E1,-4.699870944E-2,1.328338683E-1,-3.044795990E-2
4.929829150E1,4.450112581E-3,1.588161886E-1,7.575607300E-2
4.930329150E1,-2.509674430E-2,3.893788159E-2,7.656097412E-2
4.930829150E1,-1.728589833E-1,5.974163860E-2,2.893733978E-2
4.931329150E1,-2.277297080E-1,-9.873065352E-2,8.242416382E-2
4.931829150E1,-1.930887699E-1,-1.213888526E-1,1.726455688E-1
4.932329150E1,-1.136592329E-1,-4.351036251E-2,7.140445709E-2
4.932829150E1,-6.570491195E-2,-9.817297757E-2,1.919384003E-1
4.933329150E1,-4.336524010E-2,5.190152675E-2,-4.152011871E-2
4.933829150E1,-4.610952735E-2,5.689886957E-2,-7.712936401E-2
4.934329150E1,-7.578015327E-3,7.218973339E-2,-3.599548340E-2
4.934829150E1,-8.701664209E-2,1.285233796E-1,-8.425712585E-3
4.935329150E1,2.748332918E-2,4.150179029E-2,3.582572937E-2
4.935829150E1,-5.616518855E-2,1.202449948E-2,1.018552780E-1
4.936329150E1,-2.271810174E-2,-3.989262134E-2,-1.422786713E-2
4.936829150E1,3.636854887E-2,-9.429657459E-2,1.246252060E-1
4.937329150E1,1.031585932E-1,-1.185730100E-2,-9.174537659E-2
4.937829150E1,2.641473711E-1,-1.204443723E-2,7.566833496E-2
4.938329150E1,2.157721668E-1,6.235831976E-2,1.249351501E-1
4.938829150E1,1.240468919E-1,1.022557244E-1,-1.342582703E-2
4.939329150E1,5.455613136E-3,1.631006598E-2,2.101411819E-1
4.939829150E1,-1.604392231E-1,1.218238473E-2,-1.281900406E-1
4.940329150E1,-2.940905690E-1,-4.563867301E-2,1.806030273E-1
4.940829150E1,-2.363431156E-1,-2.694146335E-2,-5.699062347E-2
4.941329150E1,-2.798413336E-1,6.726712734E-2,8.074092865E-2
4.941829150E1,-8.136537671E-2,1.203383505E-2,-1.569604874E-1
4.942329150E1,-2.352020144E-2,7.530875504E-3,1.741790771E-1
4.942829150E1,9.157299995E-3,4.320470989E-2,-2.840423584E-2
4.943329150E1,3.121212125E-2,-1.671031117E-2,1.964349747E-1
4.943829150E1,-9.825900197E-2,3.336745501E-2,-1.528835297E-2
4.944329150E1,-1.456497014E-1,-3.157071024E-2,7.547187805E-2
4.944829150E1,-1.466361582E-1,3.017983586E-2,-1.136484146E-1
4.945329150E1,-1.233740449E-1,1.217004508E-1,2.221107483E-2
4.945829150E1,9.304904938E-2,6.037189811E-2,3.101348877E-3
4.946329150E1,9.410272539E-2,1.228928715E-1,-3.604316711E-2
4.946829150E1,2.008103728E-1,2.417185158E-2,9.460353851E-2
4.947329150E1,1.883416623E-1,-9.143172950E-2,9.209632874E-3
4.947829150E1,6.028553843E-2,-8.581459522E-2,9.823417664E-2
4.948329150E1,2.600410581E-2,-1.357500553E-1,2.180767059E-2
4.948829150E1,-1.266936064E-1,-2.727669477E-2,-6.377220154E-3
4.949329150E1,-1.955814660E-1,7.740165293E-2,-7.925224304E-2
4.949829150E1,-2.584736943E-1,1.130282283E-1,1.094150543E-2
4.950329150E1,-3.566380739E-1,2.042447329E-1,-4.974460602E-2
4.950829150E1,-3.433630764E-1,1.152871475E-1,9.710884094E-2
4.951329150E1,-2.035880089E-1,7.272067666E-2,-7.901763916E-2
4.951829150E1,-1.298454404E-1,1.596155763E-2,9.504795074E-2
4.952329150E1,6.217733026E-2,-9.333915263E-2,9.597301483E-2
4.952829150E1,1.141011268E-1,-7.441277057E-2,4.507541656E-2
4.953329150E1,5.638363957E-2,-7.232178003E-2,8.680820465E-2
4.953829150E1,2.973383665E-2,-4.432240874E-2,-6.694889069E-2
4.954329150E1,-2.018821239E-1,1.043466032E-1,-6.040763855E-2
4.954829150E1,-2.049705088E-1,1.139483601E-1,-1.290884018E-1
4.955329150E1,-2.994549572E-1,1.785021722E-1,1.734733582E-2
4.955829150E1,-2.173707783E-1,1.762543470E-1,-9.617710114E-2
4.956329150E1,-7.268136740E-2,7.158181071E-2,1.944503784E-1
4.956829150E1,5.133712292E-2,5.549139902E-2,-4.391765594E-2
4.957329150E1,1.739254892E-1,-6.900415570E-2,2.002897263E-1
4.957829150E1,2.761813104E-1,-1.399918497E-1,7.902145386E-3
4.958329150E1,1.387048662E-1,-5.841211230E-2,1.057405472E-1
4.958829150E1,1.179590672E-1,-4.597252607E-2,1.095018387E-1
4.959329150E1,-1.049823463E-1,5.145273730E-2,-2.477741241E-2
4.959829150E1,-2.458510697E-1,9.238818288E-2,3.861045837E-2
4.960329150E1,-2.911282778E-1,6.669667363E-2,-1.817655563E-1
4.960829150E1,-3.509386182E-1,1.432720274E-1,2.718067169E-2
4.961329150E1,-1.146052480E-1,5.285618454E-2,-1.711635590E-1
4.961829150E1,2.072650194E-2,3.134929389E-2,1.158742905E-1
4.962329150E1,2.354885936E-1,8.647561073E-3,-1.007947922E-1
4.962829150E1,3.293550611E-1,-1.348037422E-1,1.455612183E-1
4.963329150E1,1.597379148E-1,-5.592210591E-2,3.964900970E-2
4.963829150E1,-3.895723820E-2,-7.902637124E-2,1.042060852E-1
4.964329150E1,-2.464582026E-1,-5.232261121E-2,1.487855911E-1
4.964829150E1,-4.560783207E-1,1.311749220E-1,-7.517814636E-3
4.965329150E1,-4.202747941E-1,1.579554528E-1,6.534957886E-2
4.965829150E1,-2.908658981E-1,2.251798511E-1,-1.859426498E-1
4.966329150E1,-2.660840750E-2,1.458294243E-1,7.400417328E-2
4.966829150E1,2.603600025E-1,9.728126228E-3,-6.923294067E-2
4.967329150E1,2.557896078E-1,-6.417305768E-2,1.616249084E-1
4.967829150E1,2.543089986E-1,-2.058705240E-1,-9.708118439E-2
4.968329150E1,-7.122308016E-2,-2.364139706E-1,9.678077698E-2
4.968829150E1,-3.188651204E-1,-6.357565522E-2,3.994083405E-2
4.969329150E1,-3.032261133E-1,4.564165324E-2,8.756256104E-2
4.969829150E1,-3.135964274E-1,2.599079013E-1,3.265857697E-2
4.970329150E1,-1.040452719E-1,2.611728907E-1,-8.911418915E-2
4.970829150E1,6.432017684E-2,1.831241846E-1,4.709243774E-3
4.971329150E1,1.155140996E-1,9.387860447E-2,-1.520729065E-1
4.971829150E1,1.934515983E-1,-1.637847126E-1,-1.896190643E-2
4.972329150E1,1.039884686E-1,-2.176326513E-1,-5.962085724E-2
4.972829150E1,2.292692661E-3,-2.235485315E-1,1.606330872E-1
4.973329150E1,-5.909174681E-3,-1.193629578E-1,1.102771759E-1
4.973829150E1,-1.687219739E-1,8.401235193E-2,9.101963043E-2
4.974329150E1,-1.504775286E-1,1.645378470E-1,-1.207151413E-1
4.974829150E1,-1.189270318E-1,2.084727138E-1,-4.938793182E-2
4.975329150E1,-1.745350361E-1,1.923444867E-1,-7.477474213E-2
4.975829150E1,-9.122732282E-2,3.904160112E-2,-7.851505280E-2
4.976329150E1,-1.371387839E-1,-4.749745876E-2,1.099863052E-1
4.976829150E1,-4.780590534E-2,-1.013572142E-1,3.983879089E-2
4.977329150E1,3.301098943E-2,-1.311530769E-1,1.763238907E-1
4.977829150E1,7.666692138E-2,5.997598171E-3,4.801464081E-2
4.978329150E1,2.258798033E-1,1.407133043E-2,-4.601860046E-2
4.978829150E1,2.295695394E-1,1.155026928E-1,-8.175182343E-2
4.979329150E1,1.654464453E-1,1.380859762E-1,-7.110786438E-2
4.979829150E1,1.517674923E-1,5.776831508E-2,-1.577186584E-2
4.980329150E1,-2.852973342E-2,1.021382213E-2,-1.304149628E-2
4.980829150E1,-1.528989673E-1,-8.337084949E-2,1.035785675E-2
4.981329150E1,-2.434900701E-1,-1.055580229E-1,-9.995079041E-2
4.981829150E1,-2.374909222E-1,2.538412809E-4,-5.607223511E-2
4.982329150E1,-3.833705187E-2,-3.401339054E-4,-1.335144043E-3
4.982829150E1,5.856564641E-2,1.483045220E-1,1.062164307E-1
4.983329150E1,1.741603017E-1,1.139207110E-1,1.198673248E-1
4.983829150E1,2.077071965E-1,-2.866610885E-3,2.287197113E-1
4.984329150E1,2.010867000E-2,-1.174475998E-2,5.074691772E-2
4.984829150E1,6.173849106E-3,-1.306187660E-1,-2.295684814E-2
4.985329150E1,-8.168485761E-2,-9.478244185E-2,3.355407715E-2
4.985829150E1,-6.284412742E-2,2.095506340E-2,-1.116352081E-1
4.986329150E1,8.874884248E-2,4.171679914E-2,1.300764084E-1
4.986829150E1,4.465201497E-2,2.007653713E-1,-1.663246155E-1
4.987329150E1,9.030863643E-2,8.603972942E-2,-2.039909363E-3
4.987829150E1,6.167715788E-2,2.255695313E-2,-3.805255890E-2
4.988329150E1,-1.350906491E-2,1.531805098E-2,-2.149772644E-2
4.988829150E1,6.770859659E-2,-1.439703405E-1,7.034206390E-2
4.989329150E1,1.028567553E-3,-2.923092246E-2,-2.291584015E-2
4.989829150E1,4.245603085E-2,-1.615868509E-2,6.519699097E-2
4.990329150E1,5.502194166E-2,4.559895769E-2,4.139328003E-2
4.990829150E1,-5.647420883E-3,1.355376840E-1,6.711959839E-3
4.991329150E1,8.912086487E-3,6.512020528E-2,5.572032928E-2
4.991829150E1,-2.497544885E-2,6.322647631E-2,-8.586406708E-2
4.992329150E1,-1.471939087E-1,2.703512460E-2,-1.124486923E-1
4.992829150E1,-8.506557345E-2,-5.571378767E-2,-9.491729736E-2
4.993329150E1,-1.633489430E-1,1.606304199E-2,8.660316467E-3
4.993829150E1,-2.091899514E-2,-1.929766685E-2,-3.777122498E-2
4.994329150E1,5.784468353E-2,-1.926258951E-2,2.040929794E-1
4.994829150E1,1.238906384E-1,7.709001005E-2,-3.836154938E-2
4.995329150E1,2.837229073E-1,-2.917268872E-2,-3.949546814E-2
4.995829150E1,1.463742554E-1,7.634833455E-3,-2.284164429E-1
4.996329150E1,8.783349395E-2,-1.537071913E-2,-1.340341568E-1
4.996829150E1,3.118440509E-2,-3.165501356E-2,4.641532898E-3
4.997329150E1,-1.184000969E-1,3.122163564E-2,-6.951808929E-2
4.997829150E1,-6.145021319E-2,-2.316970378E-2,4.888248444E-2
4.998329150E1,9.504914284E-3,4.844604805E-2,-4.739761353E-3
4.998829150E1,1.338939667E-1,8.014446497E-2,-7.244110107E-2
4.999329150E1,3.228351474E-1,-3.699745238E-2,7.891178131E-2
4.999829150E1,3.029517233E-1,4.060392827E-2,-9.333324432E-2
5.000329150E1,2.813375592E-1,-8.222166449E-2,-3.281974792E-2
5.000829150E1,9.412860870E-2,-4.914802313E-2,4.947662354E-3
5.001329150E1,-1.529868543E-1,3.541953862E-3,-8.479499817E-2
5.001829150E1,-2.248156965E-1,-1.952276379E-2,6.093597412E-2
5.002329150E1,-3.057486415E-1,8.587262034E-2,-1.631355286E-2
5.002829150E1,-1.685313284E-1,1.140208691E-1,-1.228408813E-1
5.003329150E1,-1.848068833E-2,9.024985880E-2,6.470012665E-2
5.003829150E1,7.393284142E-2,1.120965332E-1,-1.390142441E-1
5.004329150E1,2.430677861E-1,-8.770571649E-2,6.143665314E-2
5.004829150E1,1.959104091E-1,-1.239361688E-1,-7.706928253E-2
5.005329150E1,1.246542782E-1,-1.053571478E-1,2.241992950E-2
5.005829150E1,8.434957266E-2,-1.264537722E-1,-7.416820526E-2
5.006329150E1,-7.921138406E-2,3.613236547E-2,-1.488485336E-1
5.006829150E1,-3.594085574E-2,4.840296134E-2,-1.032762527E-1
5.007329150E1,-3.596892953E-2,1.219151020E-1,-9.926223755E-2
5.007829150E1,8.006691933E-3,2.020139992E-1,-1.313467026E-1
5.008329150E1,9.297461808E-2,4.127141088E-2,1.460075378E-2
5.008829150E1,-1.847162843E-2,5.949658900E-2,-4.659557343E-2
5.009329150E1,8.028090000E-3,-4.628257453E-2,4.918003082E-2
5.009829150E1,6.160950661E-2,-8.526859432E-2,9.356594086E-2
5.010329150E1,9.376797080E-2,2.450880408E-2,-8.222579956E-2
5.010829150E1,1.162686497E-1,-5.890951306E-2,-1.934719086E-2
5.011329150E1,6.307029724E-2,3.429389000E-2,-1.562271118E-1
5.011829150E1,-5.550262332E-2,6.805060059E-2,-9.946632385E-2
5.012329150E1,-3.681451082E-3,1.323810965E-2,8.890247345E-2
5.012829150E1,-8.985692263E-2,1.154271066E-1,-9.719371796E-2
5.013329150E1,-8.103290200E-2,5.933888257E-3,-1.192531586E-1
5.013829150E1,-1.558540165E-1,7.465645671E-3,-1.101932526E-1
5.014329150E1,-1.989211142E-1,4.634069651E-2,-1.484308243E-1
5.014829150E1,-9.867805243E-2,-5.650987476E-2,4.341030121E-2
5.015329150E1,-1.241312027E-1,6.658256054E-2,1.904830933E-1
5.015829150E1,8.083307743E-2,3.062232584E-2,7.196140289E-2
5.016329150E1,1.587807834E-1,3.977093846E-2,2.584934235E-1
5.016829150E1,1.776228994E-1,8.731180429E-2,-2.295293808E-1
5.017329150E1,2.020739317E-1,-8.281411231E-2,3.580284119E-2
5.017829150E1,6.567190588E-2,-3.672838956E-2,-2.077846527E-1
5.018329150E1,-3.224647045E-2,-3.214825690E-2,1.365566254E-2
5.018829150E1,-3.490623832E-2,-1.362014562E-2,1.455974579E-2
5.019329150E1,-1.291326880E-1,7.362927496E-2,2.495861053E-2
5.019829150E1,-3.146639466E-2,1.500235498E-2,-2.659606934E-2
5.020329150E1,4.548117518E-2,5.912938714E-2,1.007165909E-1
5.020829150E1,1.547211409E-1,7.539115846E-2,-7.609748840E-2
5.021329150E1,1.850161850E-1,-6.757406145E-2,8.470916748E-2
5.021829150E1,-4.816627502E-2,7.886216044E-4,-2.343845367E-2
5.022329150E1,-1.272888482E-1,-2.278950065E-2,-8.897781372E-3
5.022829150E1,-2.441610396E-1,-2.726688236E-2,9.321022034E-2
5.023329150E1,-2.526609600E-1,1.161714941E-1,1.611709595E-2
5.023829150E1,-3.374308348E-2,7.963240892E-2,1.019849777E-1
5.024329150E1,1.968008280E-2,1.271575838E-1,-6.919860840E-3
5.024829150E1,1.348256767E-1,5.507216230E-2,9.404182434E-3
5.025329150E1,1.748698354E-1,-8.686336875E-2,2.359008789E-2
5.025829150E1,3.434291482E-2,-4.390183836E-2,-1.045389175E-1
5.026329150E1,5.811178684E-2,-1.446045041E-1,-1.404953003E-2
5.026829150E1,-3.502699733E-2,-7.835453749E-2,1.893711090E-2
5.027329150E1,-4.344922304E-2,7.001402974E-2,-3.160953522E-2
5.027829150E1,-1.630789042E-2,4.943312705E-2,1.704397202E-1
5.028329150E1,-2.031892538E-3,1.982202679E-1,-1.830043793E-1
5.028829150E1,3.676232696E-2,7.734341174E-2,8.068943024E-2
5.029329150E1,6.963953376E-2,4.874223471E-2,-1.576709747E-2
5.029829150E1,5.425721407E-3,3.222082555E-2,-3.032016754E-2
5.030329150E1,2.365422249E-2,-1.178649589E-1,1.064310074E-1
5.030829150E1,-1.094954014E-1,-6.244583428E-2,4.687213898E-2
5.031329150E1,-1.532257199E-1,-5.445463955E-2,1.236429214E-1
5.031829150E1,-1.871815324E-1,-3.678552806E-3,9.190940857E-2
5.032329150E1,-2.529749274E-1,1.759822965E-1,-7.918071747E-2
5.032829150E1,-1.238131523E-1,9.731064737E-2,-3.187370300E-2
5.033329150E1,-8.541989326E-2,1.422580183E-1,-7.589244843E-2
5.033829150E1,6.012931466E-2,1.261779815E-1,2.032213211E-1
5.034329150E1,1.148370057E-1,-3.991136700E-2,8.946609497E-2
5.034829150E1,2.708727121E-2,-7.231626660E-2,6.533527374E-2
5.035329150E1,1.764744520E-2,-2.465182245E-1,-5.252265930E-2
5.035829150E1,-2.327233553E-2,-1.105538309E-1,7.030296326E-2
5.036329150E1,-6.023418903E-2,1.202233136E-2,-2.446660995E-1
5.036829150E1,5.098992586E-2,-2.897679806E-4,6.044960022E-2
5.037329150E1,7.275399566E-2,1.475350112E-1,-2.867670059E-1
5.037829150E1,3.932040930E-2,5.413725600E-2,-5.586624146E-3
5.038329150E1,-1.528263092E-4,4.321936518E-2,3.550815582E-2
5.038829150E1,-1.647216976E-1,4.220513999E-2,-7.666015625E-2
5.039329150E1,-1.442193985E-1,-8.690527827E-2,1.619005203E-1
5.039829150E1,-2.660958767E-1,-1.890997589E-2,1.498317719E-2
5.040329150E1,-1.949050426E-1,3.703414649E-2,1.545848846E-1
5.040829150E1,-1.181788146E-1,9.367516637E-2,1.051797867E-1
5.041329150E1,-2.160576582E-1,1.553154290E-1,8.308506012E-2
5.041829150E1,-1.110071242E-1,9.790877253E-2,-2.186298370E-2
5.042329150E1,-1.697602272E-1,3.799919039E-2,2.428531647E-2
5.042829150E1,-1.270949543E-1,3.714201227E-2,-1.702432632E-1
5.043329150E1,-7.229292393E-2,-1.061079949E-1,3.322601318E-2
5.043829150E1,-1.489672959E-1,1.459000260E-2,-2.159414291E-1
5.044329150E1,-3.626561165E-2,-3.135278821E-2,-9.383201599E-3
5.044829150E1,-4.810032248E-2,4.266538844E-2,-2.508544922E-2
5.045329150E1,-2.461874485E-2,1.215745881E-1,-1.356306076E-1
5.045829150E1,1.482158899E-2,1.661043614E-2,3.907585144E-2
5.046329150E1,-7.442638278E-2,1.021927670E-1,-1.540918350E-1
5.046829150E1,-2.810028195E-2,1.390879601E-2,2.015972137E-2
5.047329150E1,-2.720642090E-2,-1.432830095E-2,1.526641846E-2
5.047829150E1,-1.144879162E-1,3.191953897E-2,-3.192615509E-2
5.048329150E1,-1.427066624E-1,-4.432660341E-2,7.225131989E-2
5.048829150E1,-2.311868668E-1,1.144193113E-2,-1.800632477E-2
5.049329150E1,-2.380073071E-1,8.514644206E-2,-8.266735077E-2
5.049829150E1,-1.397995353E-1,1.267677546E-2,-2.907752991E-2
5.050329150E1,-2.127937973E-1,1.025827229E-1,-7.822704315E-2
5.050829150E1,-2.245266736E-1,1.950757951E-2,5.967807770E-2
5.051329150E1,-3.034221828E-1,-1.602113992E-2,-2.740859985E-3
5.051829150E1,-3.551374674E-1,4.388967529E-2,-9.821319580E-2
5.052329150E1,-2.497571707E-1,-7.617965341E-3,-4.823684692E-2
5.052829150E1,-2.621624172E-1,1.239476502E-1,-1.794433594E-1
5.053329150E1,-4.803279042E-2,1.207600161E-1,-5.242633820E-2
5.053829150E1,1.075517833E-1,1.093509346E-1,7.042026520E-2
5.054329150E1,2.013224363E-1,7.196228951E-2,6.955623627E-2
5.054829150E1,2.935594618E-1,-9.763733298E-2,1.261253357E-1
5.055329150E1,2.190832198E-1,-1.209414601E-1,-4.279232025E-2
5.055829150E1,7.106450200E-2,-1.531046629E-1,-1.494503021E-2
5.056329150E1,2.170574665E-2,-1.172148734E-1,-9.980010986E-2
5.056829150E1,-1.181185246E-1,6.535300612E-2,-2.158346176E-1
5.057329150E1,-3.998848796E-2,9.481788427E-2,-1.644754410E-1
5.057829150E1,2.991008759E-2,1.432741731E-1,-2.345466614E-1
5.058329150E1,2.721863985E-2,1.384177208E-1,-1.156568527E-1
5.058829150E1,1.409618109E-1,-6.941094995E-3,-7.124996185E-2
5.059329150E1,9.200197458E-2,-3.803243488E-2,-4.603576660E-2
5.059829150E1,1.128430367E-1,-1.463875473E-1,3.892230988E-2
5.060329150E1,6.344568729E-2,-1.141808927E-1,1.264228821E-1
5.060829150E1,-8.789533377E-2,3.834213316E-2,-8.322334290E-2
5.061329150E1,-1.374782324E-1,3.905605152E-2,1.344604492E-1
5.061829150E1,-2.742913365E-1,2.406194508E-1,-1.170034409E-1
5.062329150E1,-1.990633607E-1,1.952174306E-1,-3.997802734E-2
5.062829150E1,-1.290703416E-1,1.483184099E-1,6.156730652E-2
5.063329150E1,-8.043256402E-2,1.200842634E-1,-1.929111481E-1
5.063829150E1,1.565818787E-1,-9.930080175E-2,1.126241684E-1
5.064329150E1,2.457460165E-1,-1.100116298E-1,-7.686138153E-2
5.064829150E1,2.873876989E-1,-1.313904226E-1,2.486228943E-3
5.065329150E1,1.864425838E-1,-1.376269162E-1,1.152553558E-1
5.065829150E1,2.157658339E-3,5.378971249E-2,-1.729669571E-1
5.066329150E1,-1.303245723E-1,2.567708492E-2,4.520034790E-2
5.066829150E1,-2.219228148E-1,1.424401700E-1,-1.481294632E-1
5.067329150E1,-1.937363744E-1,1.467978209E-1,2.064037323E-2
5.067829150E1,2.531304955E-2,5.643355846E-2,-3.110790253E-2
5.068329150E1,7.864713669E-2,9.512433410E-2,-9.870147705E-2
5.068829150E1,2.378158867E-1,-8.917354047E-2,-9.864997864E-2
5.069329150E1,2.664252520E-1,-8.011374623E-2,9.469413757E-2
5.069829150E1,2.580167055E-1,-3.695666045E-2,-7.057952881E-2
5.070329150E1,2.111783922E-1,-9.342268109E-2,2.380323410E-1
5.070829150E1,8.370488882E-3,4.080916941E-2,-4.570770264E-2
5.071329150E1,-1.479692757E-1,1.498949528E-2,7.461738586E-2
5.071829150E1,-2.879770398E-1,4.832005873E-2,-4.394340515E-2
5.072329150E1,-4.154383242E-1,1.074689701E-1,-5.752563477E-2
5.072829150E1,-2.263014615E-1,3.145901859E-2,6.825447083E-2
5.073329150E1,-1.354816556E-2,5.904580653E-2,4.069995880E-2
5.073829150E1,2.031664401E-1,7.555715740E-3,-1.656532288E-3
5.074329150E1,3.191940188E-1,-8.186016977E-2,1.363964081E-1
5.074829150E1,2.018548846E-1,-4.450775683E-2,-1.016216278E-1
5.075329150E1,1.383005381E-1,-1.274233758E-1,2.813720703E-2
5.075829150E1,-9.201526642E-3,-4.478092492E-2,-3.722858429E-2
5.076329150E1,-5.055972934E-2,6.298207492E-2,-9.733867645E-2
5.076829150E1,-8.418068290E-2,2.885545045E-2,1.094198227E-1
5.077329150E1,-9.741103649E-2,1.851797253E-1,-1.705532074E-1
5.077829150E1,3.938993812E-2,6.351359189E-2,4.030132294E-2
5.078329150E1,1.880558580E-1,8.060170710E-2,-1.368484497E-1
5.078829150E1,1.798455119E-1,2.768949419E-2,-1.259660721E-1
5.079329150E1,1.534082294E-1,-8.936460316E-2,1.058120728E-1
5.079829150E1,-2.616855502E-2,3.495987505E-2,-1.602830887E-1
5.080329150E1,-9.242326021E-2,-6.657835841E-2,1.451768875E-1
