"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.044032915E2,-9.442127310E-3,-3.274206817E-2,-9.806591034E0
1.044082915E2,-1.273198985E-2,-3.514258936E-2,-9.806578636E0
1.044132915E2,-1.656264439E-2,-3.626305237E-2,-9.806569099E0
1.044182915E2,-1.928477176E-2,-3.520701826E-2,-9.806568146E0
1.044232915E2,-2.010971121E-2,-3.277222067E-2,-9.806573868E0
1.044282915E2,-1.884799823E-2,-2.976262197E-2,-9.806586266E0
1.044332915E2,-1.689080521E-2,-2.838104591E-2,-9.806594849E0
1.044382915E2,-1.544354949E-2,-2.901895531E-2,-9.806595802E0
1.044432915E2,-1.516714320E-2,-3.162087500E-2,-9.806587219E0
1.044482915E2,-1.621332392E-2,-3.469494730E-2,-9.806575775E0
1.044532915E2,-1.802377589E-2,-3.666432202E-2,-9.806564331E0
1.044582915E2,-1.935937814E-2,-3.612215444E-2,-9.806564331E0
1.044632915E2,-1.975157671E-2,-3.374809772E-2,-9.806572914E0
1.044682915E2,-1.948226988E-2,-3.098412417E-2,-9.806582451E0
1.044732915E2,-1.984716207E-2,-2.859306522E-2,-9.806588173E0
1.044782915E2,-2.020347491E-2,-2.796146460E-2,-9.806589127E0
1.044832915E2,-2.144599892E-2,-2.904657833E-2,-9.806583405E0
1.044882915E2,-2.292658389E-2,-3.146612644E-2,-9.806572914E0
1.044932915E2,-2.410351485E-2,-3.319172934E-2,-9.806564331E0
1.044982915E2,-2.380092815E-2,-3.377662972E-2,-9.806563377E0
1.045032915E2,-2.262465842E-2,-3.233776242E-2,-9.806571007E0
1.045082915E2,-2.165895887E-2,-3.055675514E-2,-9.806579590E0
1.045132915E2,-2.164440230E-2,-2.883055806E-2,-9.806583405E0
1.045182915E2,-2.339206636E-2,-2.857139334E-2,-9.806580544E0
1.045232915E2,-2.654734626E-2,-2.920066938E-2,-9.806571007E0
1.045282915E2,-2.956708521E-2,-3.061944991E-2,-9.806557655E0
1.045332915E2,-3.077691607E-2,-3.152583167E-2,-9.806550980E0
1.045382915E2,-2.945905179E-2,-3.157521412E-2,-9.806554794E0
1.045432915E2,-2.683801949E-2,-3.099704906E-2,-9.806564331E0
1.045482915E2,-2.451223508E-2,-3.020058200E-2,-9.806573868E0
1.045532915E2,-2.301166207E-2,-2.965634875E-2,-9.806577682E0
1.045582915E2,-2.326247096E-2,-2.952675708E-2,-9.806577682E0
1.045632915E2,-2.553676069E-2,-3.016483784E-2,-9.806571007E0
1.045682915E2,-2.854327671E-2,-3.043117188E-2,-9.806561470E0
1.045732915E2,-3.064156137E-2,-3.057447821E-2,-9.806554794E0
1.045782915E2,-3.098309971E-2,-2.980231494E-2,-9.806555748E0
1.045832915E2,-3.018517233E-2,-2.914540656E-2,-9.806560516E0
1.045882915E2,-2.878483199E-2,-2.837011218E-2,-9.806566238E0
1.045932915E2,-2.726816386E-2,-2.808064781E-2,-9.806571960E0
1.045982915E2,-2.702209912E-2,-2.843442746E-2,-9.806571007E0
1.046032915E2,-2.871767990E-2,-2.962449007E-2,-9.806564331E0
1.046082915E2,-3.152715042E-2,-3.056159243E-2,-9.806551933E0
1.046132915E2,-3.371646255E-2,-3.077247366E-2,-9.806544304E0
1.046182915E2,-3.453215957E-2,-3.022244759E-2,-9.806542397E0
1.046232915E2,-3.368148580E-2,-2.884385549E-2,-9.806550026E0
1.046282915E2,-3.161071241E-2,-2.756494842E-2,-9.806560516E0
1.046332915E2,-2.961536869E-2,-2.676046267E-2,-9.806569099E0
1.046382915E2,-2.909179218E-2,-2.725437284E-2,-9.806569099E0
1.046432915E2,-3.052486666E-2,-2.894638851E-2,-9.806559563E0
1.046482915E2,-3.267680109E-2,-3.018743359E-2,-9.806549072E0
1.046532915E2,-3.474638611E-2,-3.057624213E-2,-9.806540489E0
1.046582915E2,-3.586230427E-2,-2.955646627E-2,-9.806540489E0
1.046632915E2,-3.476336598E-2,-2.795991488E-2,-9.806548119E0
1.046682915E2,-3.204321861E-2,-2.591948584E-2,-9.806563377E0
1.046732915E2,-2.866737358E-2,-2.509476431E-2,-9.806576729E0
1.046782915E2,-2.645117231E-2,-2.550002933E-2,-9.806582451E0
1.046832915E2,-2.569180168E-2,-2.703352645E-2,-9.806578636E0
1.046882915E2,-2.640337497E-2,-2.848596126E-2,-9.806572914E0
1.046932915E2,-2.812135033E-2,-2.925365604E-2,-9.806566238E0
1.046982915E2,-2.948099747E-2,-2.876691334E-2,-9.806564331E0
1.047032915E2,-2.925207280E-2,-2.738275006E-2,-9.806568146E0
1.047082915E2,-2.756403387E-2,-2.551614866E-2,-9.806578636E0
1.047132915E2,-2.452413738E-2,-2.433491498E-2,-9.806590080E0
1.047182915E2,-2.121970803E-2,-2.417983674E-2,-9.806597710E0
1.047232915E2,-1.889957488E-2,-2.510716207E-2,-9.806599617E0
1.047282915E2,-1.812300831E-2,-2.653676644E-2,-9.806597710E0
1.047332915E2,-1.789991558E-2,-2.754096128E-2,-9.806594849E0
1.047382915E2,-1.830748096E-2,-2.788555808E-2,-9.806592941E0
1.047432915E2,-1.948373020E-2,-2.696517482E-2,-9.806592941E0
1.047482915E2,-2.068104781E-2,-2.572987415E-2,-9.806594849E0
1.047532915E2,-2.138161287E-2,-2.453388646E-2,-9.806595802E0
1.047582915E2,-2.155340463E-2,-2.435899526E-2,-9.806596756E0
1.047632915E2,-2.030171081E-2,-2.452874929E-2,-9.806597710E0
1.047682915E2,-1.856490225E-2,-2.575104870E-2,-9.806598663E0
1.047732915E2,-1.682248525E-2,-2.668605186E-2,-9.806598663E0
1.047782915E2,-1.592327096E-2,-2.808558941E-2,-9.806596756E0
1.047832915E2,-1.570785977E-2,-2.877293155E-2,-9.806594849E0
1.047882915E2,-1.553254761E-2,-2.863310464E-2,-9.806596756E0
1.047932915E2,-1.517144125E-2,-2.769173495E-2,-9.806598663E0
1.047982915E2,-1.500905119E-2,-2.636403032E-2,-9.806602478E0
1.048032915E2,-1.484340802E-2,-2.581622452E-2,-9.806605339E0
1.048082915E2,-1.478426345E-2,-2.565849572E-2,-9.806606293E0
1.048132915E2,-1.405055821E-2,-2.651817352E-2,-9.806604385E0
1.048182915E2,-1.256277785E-2,-2.751131728E-2,-9.806602478E0
1.048232915E2,-1.023679134E-2,-2.855337597E-2,-9.806603432E0
1.048282915E2,-8.021525107E-3,-2.874804847E-2,-9.806605339E0
1.048332915E2,-6.792681757E-3,-2.870171145E-2,-9.806605339E0
1.048382915E2,-6.985266693E-3,-2.816323005E-2,-9.806607246E0
1.048432915E2,-8.151405491E-3,-2.748942934E-2,-9.806607246E0
1.048482915E2,-1.012291852E-2,-2.691238187E-2,-9.806608200E0
1.048532915E2,-1.178835239E-2,-2.676064521E-2,-9.806607246E0
1.048582915E2,-1.175238192E-2,-2.686765790E-2,-9.806606293E0
1.048632915E2,-1.041008811E-2,-2.717099153E-2,-9.806607246E0
1.048682915E2,-7.767789066E-3,-2.745329402E-2,-9.806608200E0
1.048732915E2,-4.592228215E-3,-2.817458846E-2,-9.806608200E0
1.048782915E2,-2.301836852E-3,-2.881404385E-2,-9.806607246E0
1.048832915E2,-2.025560942E-3,-2.927367948E-2,-9.806605339E0
1.048882915E2,-2.996563679E-3,-2.926643007E-2,-9.806606293E0
1.048932915E2,-4.163250327E-3,-2.853850462E-2,-9.806607246E0
1.048982915E2,-5.615746602E-3,-2.815864421E-2,-9.806608200E0
1.049032915E2,-5.431195721E-3,-2.749186940E-2,-9.806610107E0
1.049082915E2,-3.572694026E-3,-2.774708159E-2,-9.806610107E0
1.049132915E2,-8.750054403E-4,-2.810444310E-2,-9.806610107E0
1.049182915E2,1.729968702E-3,-2.881239913E-2,-9.806607246E0
1.049232915E2,3.535384079E-3,-2.925514430E-2,-9.806605339E0
1.049282915E2,4.166091327E-3,-2.961440943E-2,-9.806605339E0
1.049332915E2,3.738779109E-3,-2.993519977E-2,-9.806603432E0
1.049382915E2,2.892540535E-3,-2.995682880E-2,-9.806604385E0
1.049432915E2,2.286681905E-3,-2.985041589E-2,-9.806604385E0
1.049482915E2,2.974685282E-3,-2.953426726E-2,-9.806605339E0
1.049532915E2,4.037593026E-3,-2.986679785E-2,-9.806604385E0
1.049582915E2,5.523677450E-3,-2.960207872E-2,-9.806603432E0
1.049632915E2,6.767481565E-3,-2.980130725E-2,-9.806603432E0
1.049682915E2,7.814290933E-3,-3.022698499E-2,-9.806599617E0
1.049732915E2,8.169525303E-3,-3.092628159E-2,-9.806598663E0
1.049782915E2,7.983751595E-3,-3.155281767E-2,-9.806595802E0
1.049832915E2,7.986894809E-3,-3.197877482E-2,-9.806594849E0
1.049882915E2,8.127955720E-3,-3.187952936E-2,-9.806594849E0
1.049932915E2,8.525421843E-3,-3.150152415E-2,-9.806595802E0
1.049982915E2,9.293407202E-3,-3.117108718E-2,-9.806596756E0
1.050032915E2,1.074817777E-2,-3.096611425E-2,-9.806595802E0
1.050082915E2,1.155204047E-2,-3.131995350E-2,-9.806593895E0
1.050132915E2,1.171043701E-2,-3.191962093E-2,-9.806591988E0
1.050182915E2,1.119973976E-2,-3.301693127E-2,-9.806587219E0
1.050232915E2,1.042422652E-2,-3.337902576E-2,-9.806588173E0
1.050282915E2,1.012992300E-2,-3.361212835E-2,-9.806587219E0
1.050332915E2,1.146662701E-2,-3.296113014E-2,-9.806588173E0
1.050382915E2,1.343021821E-2,-3.276022151E-2,-9.806585312E0
1.050432915E2,1.565731131E-2,-3.257817775E-2,-9.806582451E0
1.050482915E2,1.634078100E-2,-3.333780915E-2,-9.806580544E0
1.050532915E2,1.603439450E-2,-3.434973583E-2,-9.806577682E0
1.050582915E2,1.484563295E-2,-3.531384468E-2,-9.806574821E0
1.050632915E2,1.388961636E-2,-3.572593629E-2,-9.806575775E0
1.050682915E2,1.337840408E-2,-3.531759605E-2,-9.806576729E0
1.050732915E2,1.414672751E-2,-3.442136571E-2,-9.806578636E0
1.050782915E2,1.591235213E-2,-3.318125010E-2,-9.806581497E0
1.050832915E2,1.766093634E-2,-3.305226192E-2,-9.806578636E0
1.050882915E2,1.866532117E-2,-3.323835507E-2,-9.806576729E0
1.050932915E2,1.868279465E-2,-3.431790322E-2,-9.806571960E0
1.050982915E2,1.800848544E-2,-3.462745622E-2,-9.806572914E0
1.051032915E2,1.712175831E-2,-3.508174792E-2,-9.806571960E0
1.051082915E2,1.709149592E-2,-3.437323496E-2,-9.806574821E0
1.051132915E2,1.789010502E-2,-3.367723525E-2,-9.806575775E0
1.051182915E2,1.913150772E-2,-3.273243457E-2,-9.806576729E0
1.051232915E2,1.997640356E-2,-3.235455975E-2,-9.806576729E0
1.051282915E2,2.015774511E-2,-3.265109286E-2,-9.806575775E0
1.051332915E2,1.969475858E-2,-3.333586082E-2,-9.806573868E0
1.051382915E2,1.921413466E-2,-3.414594382E-2,-9.806571960E0
1.051432915E2,1.890089735E-2,-3.437453136E-2,-9.806571007E0
1.051482915E2,1.879104972E-2,-3.438263386E-2,-9.806571960E0
1.051532915E2,1.945778728E-2,-3.351994231E-2,-9.806572914E0
1.051582915E2,2.050758712E-2,-3.301766515E-2,-9.806572914E0
1.051632915E2,2.098278329E-2,-3.246073797E-2,-9.806574821E0
1.051682915E2,2.113765292E-2,-3.267170116E-2,-9.806571960E0
1.051732915E2,2.126541920E-2,-3.321257606E-2,-9.806571960E0
1.051782915E2,2.134514041E-2,-3.404522687E-2,-9.806567192E0
1.051832915E2,2.127447166E-2,-3.470165655E-2,-9.806565285E0
1.051882915E2,2.136339620E-2,-3.475267068E-2,-9.806565285E0
1.051932915E2,2.235792205E-2,-3.451343626E-2,-9.806563377E0
1.051982915E2,2.370120026E-2,-3.412423283E-2,-9.806562424E0
1.052032915E2,2.499335445E-2,-3.362047672E-2,-9.806560516E0
1.052082915E2,2.636893280E-2,-3.359163553E-2,-9.806556702E0
1.052132915E2,2.628690377E-2,-3.443848342E-2,-9.806554794E0
1.052182915E2,2.440643497E-2,-3.524969891E-2,-9.806556702E0
1.052232915E2,2.144139819E-2,-3.633343801E-2,-9.806559563E0
1.052282915E2,1.908649318E-2,-3.640552238E-2,-9.806563377E0
1.052332915E2,1.891760528E-2,-3.608371690E-2,-9.806565285E0
1.052382915E2,2.120653167E-2,-3.503986076E-2,-9.806564331E0
1.052432915E2,2.524619550E-2,-3.436195478E-2,-9.806557655E0
1.052482915E2,2.827879973E-2,-3.398719802E-2,-9.806550026E0
1.052532915E2,2.899894118E-2,-3.466287628E-2,-9.806546211E0
1.052582915E2,2.729458362E-2,-3.597511724E-2,-9.806546211E0
1.052632915E2,2.385553904E-2,-3.704387695E-2,-9.806550980E0
1.052682915E2,2.059777454E-2,-3.743446246E-2,-9.806556702E0
1.052732915E2,1.958522014E-2,-3.658813238E-2,-9.806562424E0
1.052782915E2,2.159973793E-2,-3.525673598E-2,-9.806562424E0
1.052832915E2,2.542430535E-2,-3.357310966E-2,-9.806559563E0
1.052882915E2,2.877218276E-2,-3.365326673E-2,-9.806550026E0
1.052932915E2,3.111932985E-2,-3.429921344E-2,-9.806540489E0
1.052982915E2,3.135212883E-2,-3.628728539E-2,-9.806532860E0
1.053032915E2,2.932932973E-2,-3.762769699E-2,-9.806533813E0
1.053082915E2,2.572110482E-2,-3.826969117E-2,-9.806541443E0
1.053132915E2,2.201831900E-2,-3.750940785E-2,-9.806553841E0
1.053182915E2,1.995243132E-2,-3.567574173E-2,-9.806565285E0
1.053232915E2,2.049583383E-2,-3.357082605E-2,-9.806571007E0
1.053282915E2,2.292812243E-2,-3.207527101E-2,-9.806571007E0
1.053332915E2,2.648742124E-2,-3.197640181E-2,-9.806562424E0
1.053382915E2,2.913624048E-2,-3.308525681E-2,-9.806550980E0
1.053432915E2,2.957080305E-2,-3.515521809E-2,-9.806542397E0
1.053482915E2,2.774269134E-2,-3.706524149E-2,-9.806540489E0
1.053532915E2,2.466762997E-2,-3.791684285E-2,-9.806546211E0
1.053582915E2,2.223338000E-2,-3.676187992E-2,-9.806555748E0
1.053632915E2,2.084229141E-2,-3.451880813E-2,-9.806567192E0
1.053682915E2,2.159893885E-2,-3.191211820E-2,-9.806574821E0
1.053732915E2,2.349440567E-2,-3.056618012E-2,-9.806574821E0
1.053782915E2,2.600121498E-2,-3.074219450E-2,-9.806567192E0
1.053832915E2,2.796581760E-2,-3.271341324E-2,-9.806555748E0
1.053882915E2,2.791557275E-2,-3.530211747E-2,-9.806547165E0
1.053932915E2,2.638337016E-2,-3.715474904E-2,-9.806544304E0
1.053982915E2,2.432860993E-2,-3.735876083E-2,-9.806549072E0
1.054032915E2,2.269442938E-2,-3.552652523E-2,-9.806559563E0
1.054082915E2,2.228557877E-2,-3.316170350E-2,-9.806569099E0
1.054132915E2,2.337062173E-2,-3.062788583E-2,-9.806573868E0
1.054182915E2,2.488491870E-2,-2.957025915E-2,-9.806573868E0
1.054232915E2,2.586433478E-2,-3.011947498E-2,-9.806570053E0
1.054282915E2,2.635656670E-2,-3.212999925E-2,-9.806562424E0
1.054332915E2,2.590815164E-2,-3.429596499E-2,-9.806555748E0
1.054382915E2,2.443974279E-2,-3.559989855E-2,-9.806554794E0
1.054432915E2,2.353813872E-2,-3.516032547E-2,-9.806558609E0
1.054482915E2,2.362682112E-2,-3.340432793E-2,-9.806564331E0
1.054532915E2,2.464695461E-2,-3.125733882E-2,-9.806570053E0
1.054582915E2,2.579343133E-2,-2.982631326E-2,-9.806571007E0
1.054632915E2,2.664357796E-2,-2.995064855E-2,-9.806568146E0
1.054682915E2,2.658227831E-2,-3.133441880E-2,-9.806563377E0
1.054732915E2,2.550989389E-2,-3.304147348E-2,-9.806561470E0
1.054782915E2,2.433988266E-2,-3.412423655E-2,-9.806560516E0
1.054832915E2,2.337006666E-2,-3.429385647E-2,-9.806562424E0
1.054882915E2,2.304793335E-2,-3.308953345E-2,-9.806567192E0
1.054932915E2,2.353332937E-2,-3.185965493E-2,-9.806570053E0
1.054982915E2,2.425482497E-2,-3.047670610E-2,-9.806572914E0
1.055032915E2,2.533732913E-2,-3.023846634E-2,-9.806571007E0
1.055082915E2,2.593968250E-2,-3.043296374E-2,-9.806569099E0
1.055132915E2,2.590327151E-2,-3.141429275E-2,-9.806565285E0
1.055182915E2,2.461530827E-2,-3.199075907E-2,-9.806567192E0
1.055232915E2,2.234940790E-2,-3.218124807E-2,-9.806571960E0
1.055282915E2,2.027289197E-2,-3.136369586E-2,-9.806579590E0
1.055332915E2,1.939629577E-2,-3.008488566E-2,-9.806584358E0
1.055382915E2,1.970015280E-2,-2.874615975E-2,-9.806587219E0
1.055432915E2,2.114538290E-2,-2.793182246E-2,-9.806588173E0
1.055482915E2,2.233746462E-2,-2.853499912E-2,-9.806583405E0
1.055532915E2,2.355151996E-2,-2.956836298E-2,-9.806577682E0
1.055582915E2,2.323588915E-2,-3.106451780E-2,-9.806572914E0
1.055632915E2,2.195288241E-2,-3.186494112E-2,-9.806572914E0
1.055682915E2,2.031406015E-2,-3.178949654E-2,-9.806578636E0
1.055732915E2,1.924817637E-2,-3.025369905E-2,-9.806584358E0
1.055782915E2,1.901922189E-2,-2.862504497E-2,-9.806590080E0
1.055832915E2,1.926663332E-2,-2.780973725E-2,-9.806591034E0
1.055882915E2,1.940852031E-2,-2.802039124E-2,-9.806591034E0
1.055932915E2,1.943029650E-2,-2.963704243E-2,-9.806585312E0
1.055982915E2,1.942661032E-2,-3.100541234E-2,-9.806581497E0
1.056032915E2,1.978686266E-2,-3.191626817E-2,-9.806577682E0
1.056082915E2,1.955429278E-2,-3.141646087E-2,-9.806579590E0
1.056132915E2,1.908889785E-2,-3.025820665E-2,-9.806584358E0
1.056182915E2,1.822380163E-2,-2.817790397E-2,-9.806591988E0
1.056232915E2,1.680888422E-2,-2.702741884E-2,-9.806598663E0
1.056282915E2,1.554878056E-2,-2.643868513E-2,-9.806601524E0
1.056332915E2,1.458192058E-2,-2.679544315E-2,-9.806603432E0
1.056382915E2,1.418207400E-2,-2.749084681E-2,-9.806600571E0
1.056432915E2,1.448715106E-2,-2.848380432E-2,-9.806598663E0
1.056482915E2,1.586204022E-2,-2.843701281E-2,-9.806595802E0
1.056532915E2,1.695162989E-2,-2.761005424E-2,-9.806595802E0
1.056582915E2,1.730515994E-2,-2.622461878E-2,-9.806599617E0
1.056632915E2,1.560438238E-2,-2.509662509E-2,-9.806606293E0
1.056682915E2,1.326731779E-2,-2.431546152E-2,-9.806611061E0
1.056732915E2,1.092825271E-2,-2.427937835E-2,-9.806613922E0
1.056782915E2,9.790495969E-3,-2.429971844E-2,-9.806614876E0
1.056832915E2,1.032471377E-2,-2.445804514E-2,-9.806613922E0
1.056882915E2,1.202301960E-2,-2.491895109E-2,-9.806611061E0
1.056932915E2,1.352357864E-2,-2.489101142E-2,-9.806609154E0
1.056982915E2,1.418923773E-2,-2.507086657E-2,-9.806607246E0
1.057032915E2,1.375922002E-2,-2.512455545E-2,-9.806609154E0
1.057082915E2,1.228349842E-2,-2.531077154E-2,-9.806610107E0
1.057132915E2,1.046647690E-2,-2.502775937E-2,-9.806612968E0
1.057182915E2,9.081590921E-3,-2.457731590E-2,-9.806614876E0
1.057232915E2,9.117068723E-3,-2.416360378E-2,-9.806616783E0
1.057282915E2,9.476796724E-3,-2.387243323E-2,-9.806616783E0
1.057332915E2,9.918306954E-3,-2.392505296E-2,-9.806615829E0
1.057382915E2,1.058256533E-2,-2.408791147E-2,-9.806614876E0
1.057432915E2,1.039057504E-2,-2.488578856E-2,-9.806612968E0
1.057482915E2,9.657291695E-3,-2.520404197E-2,-9.806612968E0
1.057532915E2,8.741033264E-3,-2.585106343E-2,-9.806612015E0
1.057582915E2,8.207144216E-3,-2.541566640E-2,-9.806613922E0
1.057632915E2,7.799903397E-3,-2.510767244E-2,-9.806614876E0
1.057682915E2,7.335280534E-3,-2.457419969E-2,-9.806616783E0
1.057732915E2,7.444330491E-3,-2.426371165E-2,-9.806617737E0
1.057782915E2,7.313676178E-3,-2.405256964E-2,-9.806617737E0
1.057832915E2,7.109068800E-3,-2.443923801E-2,-9.806616783E0
1.057882915E2,6.905916147E-3,-2.508638985E-2,-9.806615829E0
1.057932915E2,6.448417902E-3,-2.576609328E-2,-9.806614876E0
1.057982915E2,6.170957349E-3,-2.581650391E-2,-9.806613922E0
1.058032915E2,5.696041975E-3,-2.580465935E-2,-9.806614876E0
1.058082915E2,5.130836274E-3,-2.564818040E-2,-9.806615829E0
1.058132915E2,4.886954557E-3,-2.530440129E-2,-9.806616783E0
1.058182915E2,4.945583642E-3,-2.513987198E-2,-9.806616783E0
1.058232915E2,5.296256859E-3,-2.543270402E-2,-9.806615829E0
1.058282915E2,5.226814654E-3,-2.608041093E-2,-9.806613922E0
1.058332915E2,5.328595173E-3,-2.664983645E-2,-9.806612015E0
1.058382915E2,5.004500039E-3,-2.730961516E-2,-9.806611061E0
1.058432915E2,4.644889385E-3,-2.733847685E-2,-9.806611061E0
1.058482915E2,4.945619497E-3,-2.732557058E-2,-9.806611061E0
1.058532915E2,5.028141662E-3,-2.697453648E-2,-9.806612015E0
1.058582915E2,5.052748602E-3,-2.696136013E-2,-9.806612015E0
1.058632915E2,4.639966413E-3,-2.726597525E-2,-9.806610107E0
1.058682915E2,3.881104058E-3,-2.791889757E-2,-9.806610107E0
1.058732915E2,2.827188233E-3,-2.836907096E-2,-9.806609154E0
1.058782915E2,2.086810768E-3,-2.864182554E-2,-9.806608200E0
1.058832915E2,2.170803025E-3,-2.835285477E-2,-9.806609154E0
1.058882915E2,2.767688595E-3,-2.757745422E-2,-9.806611061E0
1.058932915E2,3.377423622E-3,-2.744985186E-2,-9.806610107E0
1.058982915E2,3.105666721E-3,-2.742521092E-2,-9.806610107E0
1.059032915E2,2.825993113E-3,-2.783009410E-2,-9.806610107E0
1.059082915E2,2.495134482E-3,-2.785946988E-2,-9.806610107E0
1.059132915E2,2.190869069E-3,-2.888448350E-2,-9.806608200E0
1.059182915E2,2.709685592E-3,-2.902875096E-2,-9.806607246E0
1.059232915E2,3.532005707E-3,-2.908760868E-2,-9.806606293E0
1.059282915E2,3.690533107E-3,-2.901254222E-2,-9.806606293E0
1.059332915E2,3.346788231E-3,-2.879389748E-2,-9.806607246E0
1.059382915E2,2.144891070E-3,-2.869408391E-2,-9.806608200E0
1.059432915E2,3.091210092E-4,-2.865843661E-2,-9.806608200E0
1.059482915E2,-6.242322852E-4,-2.894632332E-2,-9.806607246E0
1.059532915E2,-5.467344308E-4,-2.902650647E-2,-9.806607246E0
1.059582915E2,9.719222435E-4,-2.927242219E-2,-9.806606293E0
1.059632915E2,2.165779239E-3,-2.962551825E-2,-9.806605339E0
1.059682915E2,2.661966253E-3,-2.993167937E-2,-9.806604385E0
1.059732915E2,2.209652448E-3,-2.981073968E-2,-9.806604385E0
1.059782915E2,9.206550894E-4,-3.000466153E-2,-9.806604385E0
1.059832915E2,-7.852930139E-5,-2.997010574E-2,-9.806603432E0
1.059882915E2,-5.777226179E-4,-3.014298901E-2,-9.806603432E0
1.059932915E2,-2.277662425E-4,-3.068123199E-2,-9.806601524E0
1.059982915E2,4.077470803E-4,-3.158668429E-2,-9.806599617E0
1.060032915E2,1.405331655E-3,-3.263664246E-2,-9.806594849E0
1.060082915E2,1.750067458E-3,-3.310851380E-2,-9.806594849E0
1.060132915E2,1.580760698E-3,-3.329714015E-2,-9.806593895E0
1.060182915E2,1.227740664E-3,-3.273711726E-2,-9.806595802E0
1.060232915E2,4.565515846E-4,-3.203328699E-2,-9.806598663E0
1.060282915E2,5.375104374E-4,-3.136967868E-2,-9.806600571E0
1.060332915E2,9.870341746E-4,-3.129015118E-2,-9.806600571E0
1.060382915E2,1.720154425E-3,-3.118789569E-2,-9.806600571E0
1.060432915E2,2.130265813E-3,-3.157141432E-2,-9.806599617E0
1.060482915E2,1.660924056E-3,-3.212716803E-2,-9.806597710E0
1.060532915E2,7.154695340E-4,-3.247042745E-2,-9.806596756E0
1.060582915E2,-1.084742602E-3,-3.254437074E-2,-9.806596756E0
1.060632915E2,-3.239564132E-3,-3.239327297E-2,-9.806595802E0
1.060682915E2,-4.530606326E-3,-3.238460049E-2,-9.806594849E0
1.060732915E2,-4.991365131E-3,-3.210001066E-2,-9.806596756E0
1.060782915E2,-3.742644330E-3,-3.217854723E-2,-9.806596756E0
1.060832915E2,-1.222678111E-3,-3.203565255E-2,-9.806596756E0
1.060882915E2,1.603558194E-3,-3.237792477E-2,-9.806595802E0
1.060932915E2,3.644853830E-3,-3.294830769E-2,-9.806592941E0
1.060982915E2,3.711378668E-3,-3.415756300E-2,-9.806590080E0
1.061032915E2,2.344822045E-3,-3.459305316E-2,-9.806588173E0
1.061082915E2,-2.468026833E-5,-3.456515446E-2,-9.806589127E0
1.061132915E2,-2.052107826E-3,-3.363845870E-2,-9.806591988E0
1.061182915E2,-3.644576995E-3,-3.250899911E-2,-9.806595802E0
1.061232915E2,-3.689483507E-3,-3.148361668E-2,-9.806598663E0
1.061282915E2,-2.806581324E-3,-3.118419275E-2,-9.806599617E0
1.061332915E2,-1.599589479E-3,-3.177995607E-2,-9.806598663E0
1.061382915E2,-7.867280510E-4,-3.298215568E-2,-9.806594849E0
1.061432915E2,-5.341178039E-4,-3.432524204E-2,-9.806590080E0
1.061482915E2,-1.044051372E-3,-3.452480584E-2,-9.806590080E0
1.061532915E2,-1.895333058E-3,-3.437632695E-2,-9.806589127E0
1.061582915E2,-2.944355132E-3,-3.316065669E-2,-9.806593895E0
1.061632915E2,-3.757302649E-3,-3.208627924E-2,-9.806596756E0
1.061682915E2,-4.748621024E-3,-3.149727732E-2,-9.806598663E0
1.061732915E2,-5.674687680E-3,-3.223136440E-2,-9.806595802E0
1.061782915E2,-5.324039143E-3,-3.320059180E-2,-9.806591988E0
1.061832915E2,-4.270043690E-3,-3.440942615E-2,-9.806589127E0
1.061882915E2,-2.757717855E-3,-3.482745215E-2,-9.806588173E0
1.061932915E2,-1.542305690E-3,-3.463674337E-2,-9.806588173E0
1.061982915E2,-1.338406350E-3,-3.414187953E-2,-9.806591034E0
1.062032915E2,-2.028084127E-3,-3.347113356E-2,-9.806591988E0
1.062082915E2,-2.981006401E-3,-3.302974626E-2,-9.806594849E0
1.062132915E2,-4.328045994E-3,-3.297850490E-2,-9.806592941E0
1.062182915E2,-6.167325657E-3,-3.342643380E-2,-9.806591988E0
1.062232915E2,-8.008741774E-3,-3.331236169E-2,-9.806590080E0
1.062282915E2,-8.840238675E-3,-3.323898837E-2,-9.806589127E0
1.062332915E2,-8.771686815E-3,-3.238871321E-2,-9.806592941E0
1.062382915E2,-7.648993284E-3,-3.179760277E-2,-9.806594849E0
1.062432915E2,-5.947153084E-3,-3.161990270E-2,-9.806596756E0
1.062482915E2,-4.141703248E-3,-3.193523735E-2,-9.806597710E0
1.062532915E2,-2.939534606E-3,-3.285635263E-2,-9.806593895E0
1.062582915E2,-3.229361260E-3,-3.369850293E-2,-9.806591988E0
1.062632915E2,-4.550494254E-3,-3.439456224E-2,-9.806588173E0
1.062682915E2,-7.109255530E-3,-3.385274857E-2,-9.806589127E0
1.062732915E2,-9.769724682E-3,-3.306190297E-2,-9.806589127E0
1.062782915E2,-1.116459444E-2,-3.144908696E-2,-9.806593895E0
1.062832915E2,-1.052389666E-2,-3.064478748E-2,-9.806596756E0
1.062882915E2,-8.354403079E-3,-3.021883033E-2,-9.806600571E0
1.062932915E2,-5.621846300E-3,-3.149927035E-2,-9.806598663E0
1.062982915E2,-2.984982915E-3,-3.293031827E-2,-9.806594849E0
1.063032915E2,-2.122913254E-3,-3.435749188E-2,-9.806590080E0
1.063082915E2,-3.361656331E-3,-3.512361646E-2,-9.806587219E0
1.063132915E2,-6.076011341E-3,-3.461530060E-2,-9.806586266E0
