"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.132190990E2,-5.345067009E-3,2.229656465E-2,-2.535088919E-2
1.132212179E2,-4.123337101E-3,2.229656465E-2,-2.535088919E-2
1.132233368E2,-4.123337101E-3,2.474002354E-2,-2.657261863E-2
1.132254557E2,-1.679878100E-3,2.474002354E-2,-2.535088919E-2
1.132275746E2,-1.679878100E-3,2.596175298E-2,-2.412915789E-2
1.132296935E2,-5.345067009E-3,2.840521187E-2,-2.535088919E-2
1.132318124E2,-4.123337101E-3,2.962694131E-2,-2.535088919E-2
1.132339313E2,-9.010255337E-3,3.207040206E-2,-2.657261863E-2
1.132360502E2,-7.788525894E-3,3.451386094E-2,-2.657261863E-2
1.132381691E2,-7.788525894E-3,3.695731983E-2,-2.657261863E-2
1.132402880E2,-1.145371422E-2,3.817904741E-2,-2.657261863E-2
1.132424069E2,-1.145371422E-2,3.817904741E-2,-2.779434808E-2
1.132445258E2,-1.145371422E-2,3.940077871E-2,-2.779434808E-2
1.132466447E2,-1.145371422E-2,4.184423760E-2,-2.779434808E-2
1.132487636E2,-1.145371422E-2,4.550942779E-2,-2.657261863E-2
1.132508825E2,-1.023198478E-2,4.428769648E-2,-2.657261863E-2
1.132530014E2,-1.023198478E-2,4.673115537E-2,-2.657261863E-2
1.132551203E2,-1.023198478E-2,4.917461425E-2,-2.657261863E-2
1.132572392E2,-9.010255337E-3,4.917461425E-2,-2.412915789E-2
1.132593581E2,-9.010255337E-3,5.039634556E-2,-2.535088919E-2
1.132614770E2,-7.788525894E-3,5.039634556E-2,-2.412915789E-2
1.132635959E2,-6.566796452E-3,4.795288667E-2,-2.535088919E-2
1.132657148E2,-6.566796452E-3,4.306596518E-2,-2.535088919E-2
1.132678337E2,-6.566796452E-3,3.940077871E-2,-2.657261863E-2
1.132699526E2,-9.010255337E-3,3.695731983E-2,-2.779434808E-2
1.132720715E2,-7.788525894E-3,3.084867075E-2,-2.779434808E-2
1.132741904E2,-7.788525894E-3,2.718348242E-2,-2.901607752E-2
1.132763093E2,-7.788525894E-3,2.229656465E-2,-3.023780696E-2
1.132784282E2,-6.566796452E-3,1.985310577E-2,-3.145953640E-2
1.132805470E2,-6.566796452E-3,1.740964688E-2,-3.145953640E-2
1.132826660E2,-6.566796452E-3,1.252272818E-2,-3.390299529E-2
1.132847849E2,-4.123337101E-3,1.007926930E-2,-3.145953640E-2
1.132869038E2,-4.123337101E-3,8.857538924E-3,-3.268126398E-2
1.132890227E2,-1.679878100E-3,6.414080039E-3,-3.268126398E-2
1.132911416E2,-1.679878100E-3,6.414080039E-3,-3.268126398E-2
1.132932605E2,7.635809598E-4,6.414080039E-3,-3.145953640E-2
1.132953793E2,7.635809598E-4,8.857538924E-3,-3.145953640E-2
1.132974982E2,4.428769462E-3,1.130099874E-2,-3.023780696E-2
1.132996172E2,3.207040019E-3,1.618791744E-2,-3.023780696E-2
1.133017361E2,1.985310577E-3,1.863137633E-2,-2.779434808E-2
1.133038550E2,7.635809598E-4,2.474002354E-2,-2.779434808E-2
1.133059739E2,-2.901607659E-3,2.840521187E-2,-2.657261863E-2
1.133080927E2,-4.123337101E-3,3.329212964E-2,-2.535088919E-2
1.133102116E2,-7.788525894E-3,3.817904741E-2,-2.535088919E-2
1.133123305E2,-1.145371422E-2,4.062250629E-2,-2.535088919E-2
1.133144494E2,-1.511890348E-2,4.550942779E-2,-2.412915789E-2
1.133165683E2,-2.000582218E-2,4.917461425E-2,-2.535088919E-2
1.133186873E2,-2.489273995E-2,5.039634556E-2,-2.657261863E-2
1.133208062E2,-2.855792828E-2,5.283980444E-2,-2.901607752E-2
1.133229250E2,-3.222311661E-2,5.406153202E-2,-3.145953640E-2
1.133250439E2,-3.466657549E-2,5.772672221E-2,-3.268126398E-2
1.133271628E2,-3.711003438E-2,5.894844979E-2,-3.756818548E-2
1.133292817E2,-4.199695215E-2,5.894844979E-2,-3.878991306E-2
1.133314006E2,-4.444041103E-2,6.017018110E-2,-4.001164436E-2
1.133335195E2,-4.566214234E-2,5.894844979E-2,-4.123337194E-2
1.133356385E2,-4.810560122E-2,5.772672221E-2,-4.245510325E-2
1.133377573E2,-4.688387364E-2,5.406153202E-2,-4.245510325E-2
1.133398762E2,-4.932733253E-2,4.917461425E-2,-4.245510325E-2
1.133419951E2,-4.688387364E-2,4.673115537E-2,-4.245510325E-2
1.133441140E2,-4.810560122E-2,4.550942779E-2,-4.245510325E-2
1.133462329E2,-4.566214234E-2,3.940077871E-2,-4.001164436E-2
1.133483518E2,-4.688387364E-2,3.695731983E-2,-3.878991306E-2
1.133504707E2,-4.444041103E-2,3.329212964E-2,-3.756818548E-2
1.133525896E2,-4.321868345E-2,2.840521187E-2,-3.634645417E-2
1.133547085E2,-3.833176568E-2,2.229656465E-2,-3.634645417E-2
1.133568274E2,-3.711003438E-2,1.985310577E-2,-3.756818548E-2
1.133589463E2,-3.466657549E-2,1.618791744E-2,-3.634645417E-2
1.133610652E2,-2.977965772E-2,1.496618707E-2,-3.756818548E-2
1.133631841E2,-2.489273995E-2,1.130099874E-2,-3.756818548E-2
1.133653030E2,-1.878409274E-2,1.007926930E-2,-3.756818548E-2
1.133674219E2,-1.511890348E-2,7.635809947E-3,-3.756818548E-2
1.133695408E2,-7.788525894E-3,7.635809947E-3,-3.756818548E-2
1.133716597E2,-1.679878100E-3,7.635809947E-3,-3.634645417E-2
1.133737786E2,5.650499370E-3,7.635809947E-3,-3.390299529E-2
1.133758975E2,1.175914705E-2,3.970621154E-3,-3.145953640E-2
1.133780164E2,1.664606482E-2,2.748891478E-3,-3.023780696E-2
1.133801353E2,2.397644334E-2,-9.162971983E-4,-2.779434808E-2
1.133822542E2,2.886336111E-2,-3.359756200E-3,-2.535088919E-2
1.133843731E2,3.619373962E-2,-5.803215317E-3,-2.412915789E-2
1.133864920E2,3.985892609E-2,-5.803215317E-3,-2.046396956E-2
1.133886109E2,4.108065739E-2,-9.468403645E-3,-1.924224012E-2
1.133907298E2,4.718930274E-2,-1.191186346E-2,-1.802051067E-2
1.133928487E2,4.841103405E-2,-1.435532235E-2,-1.557705179E-2
1.133949676E2,5.085449293E-2,-1.679878123E-2,-1.557705179E-2
1.133970865E2,5.451968312E-2,-1.802051067E-2,-1.679878123E-2
1.133992054E2,5.696314201E-2,-1.679878123E-2,-1.802051067E-2
1.134013243E2,5.696314201E-2,-2.046396956E-2,-1.924224012E-2
1.134034432E2,6.062832847E-2,-1.924224012E-2,-2.168569900E-2
1.134055621E2,6.429351866E-2,-2.046396956E-2,-2.290742844E-2
1.134076810E2,6.551524997E-2,-1.924224012E-2,-2.412915789E-2
1.134097999E2,6.795870513E-2,-1.924224012E-2,-2.657261863E-2
1.134119188E2,7.162389904E-2,-1.802051067E-2,-3.023780696E-2
1.134140377E2,7.284562290E-2,-1.557705179E-2,-3.145953640E-2
1.134161566E2,7.651081681E-2,-1.557705179E-2,-3.390299529E-2
1.134182755E2,7.773254067E-2,-1.557705179E-2,-3.634645417E-2
1.134203944E2,8.139773458E-2,-1.435532235E-2,-3.634645417E-2
1.134225132E2,7.895427197E-2,-1.313359290E-2,-3.756818548E-2
1.134246322E2,7.895427197E-2,-1.435532235E-2,-3.756818548E-2
1.134267511E2,7.651081681E-2,-1.557705179E-2,-3.634645417E-2
1.134288700E2,7.284562290E-2,-1.557705179E-2,-3.756818548E-2
1.134309889E2,6.918043643E-2,-1.435532235E-2,-3.756818548E-2
1.134331078E2,6.429351866E-2,-1.557705179E-2,-3.634645417E-2
1.134352267E2,5.696314201E-2,-1.435532235E-2,-3.634645417E-2
1.134373455E2,4.963276163E-2,-1.069013402E-2,-3.756818548E-2
1.134394644E2,4.108065739E-2,-8.246674202E-3,-3.634645417E-2
1.134415833E2,3.252854943E-2,-5.803215317E-3,-3.756818548E-2
1.134437023E2,2.275471389E-2,-2.138026757E-3,-3.756818548E-2
1.134458212E2,1.175914705E-2,2.748891478E-3,-3.756818548E-2
1.134479401E2,1.985310577E-3,6.414080039E-3,-3.878991306E-2
1.134500590E2,-6.566796452E-3,1.130099874E-2,-3.878991306E-2
1.134521778E2,-1.634063199E-2,1.496618707E-2,-4.001164436E-2
1.134542967E2,-2.489273995E-2,2.107483521E-2,-4.123337194E-2
1.134564156E2,-3.588830680E-2,2.351829410E-2,-4.123337194E-2
1.134585345E2,-4.321868345E-2,2.718348242E-2,-4.245510325E-2
1.134606535E2,-5.299251899E-2,3.084867075E-2,-4.367683083E-2
1.134627724E2,-6.154462695E-2,3.329212964E-2,-4.367683083E-2
1.134648912E2,-6.765327603E-2,3.573558852E-2,-4.245510325E-2
1.134670101E2,-7.254019380E-2,4.062250629E-2,-4.367683083E-2
1.134691290E2,-7.742711157E-2,4.550942779E-2,-4.612028971E-2
1.134712479E2,-8.475748450E-2,4.917461425E-2,-4.734202102E-2
1.134733668E2,-8.964440972E-2,5.161807314E-2,-4.856374860E-2
1.134754857E2,-8.964440972E-2,5.650499091E-2,-4.978547990E-2
1.134776046E2,-9.453132749E-2,6.017018110E-2,-5.222893879E-2
1.134797235E2,-9.575305134E-2,6.383536756E-2,-5.345066637E-2
1.134818424E2,-9.697478265E-2,6.872228533E-2,-5.467239767E-2
1.134839613E2,-9.697478265E-2,7.238747925E-2,-5.467239767E-2
1.134860802E2,-9.697478265E-2,7.360920310E-2,-5.711585656E-2
1.134881991E2,-9.575305134E-2,7.727439702E-2,-5.711585656E-2
1.134903180E2,-9.575305134E-2,7.849612087E-2,-5.833758786E-2
1.134924369E2,-9.453132749E-2,8.338304609E-2,-5.833758786E-2
1.134945558E2,-9.208786488E-2,8.582650125E-2,-5.711585656E-2
1.134966747E2,-9.086613357E-2,9.071341902E-2,-5.711585656E-2
1.134987936E2,-8.964440972E-2,9.071341902E-2,-5.589412898E-2
1.135009125E2,-8.720094711E-2,8.826996386E-2,-5.467239767E-2
1.135030314E2,-8.597921580E-2,8.826996386E-2,-5.467239767E-2
1.135051503E2,-8.231402934E-2,8.949168772E-2,-5.222893879E-2
1.135072692E2,-7.620538026E-2,8.582650125E-2,-5.100720748E-2
1.135093881E2,-7.254019380E-2,8.216131479E-2,-4.978547990E-2
1.135115070E2,-6.765327603E-2,7.971785218E-2,-4.978547990E-2
1.135136259E2,-6.154462695E-2,7.727439702E-2,-4.856374860E-2
1.135157448E2,-5.543597788E-2,7.360920310E-2,-4.734202102E-2
1.135178637E2,-5.054906011E-2,6.994401664E-2,-4.734202102E-2
1.135199826E2,-4.688387364E-2,6.627883017E-2,-4.734202102E-2
1.135221015E2,-4.321868345E-2,6.505709887E-2,-4.734202102E-2
1.135242204E2,-3.711003438E-2,6.505709887E-2,-4.734202102E-2
1.135263393E2,-3.222311661E-2,6.383536756E-2,-4.489856213E-2
1.135284582E2,-2.855792828E-2,6.383536756E-2,-4.489856213E-2
1.135305771E2,-2.611446939E-2,6.750056148E-2,-4.245510325E-2
1.135326961E2,-2.367101051E-2,6.994401664E-2,-4.123337194E-2
1.135348149E2,-2.122755162E-2,7.360920310E-2,-4.001164436E-2
1.135369338E2,-1.878409274E-2,7.483093441E-2,-3.756818548E-2
1.135390527E2,-1.634063199E-2,7.360920310E-2,-3.634645417E-2
1.135411716E2,-1.389717404E-2,6.994401664E-2,-3.390299529E-2
1.135432905E2,-1.023198478E-2,6.872228533E-2,-3.268126398E-2
1.135454094E2,-5.345067009E-3,6.627883017E-2,-3.145953640E-2
1.135475283E2,-1.679878100E-3,6.627883017E-2,-3.023780696E-2
1.135496472E2,4.428769462E-3,6.383536756E-2,-3.023780696E-2
1.135517661E2,9.315688163E-3,6.017018110E-2,-2.901607752E-2
1.135538850E2,1.420260593E-2,5.650499091E-2,-2.901607752E-2
1.135560039E2,2.153298259E-2,5.650499091E-2,-2.901607752E-2
1.135581228E2,2.641990222E-2,5.283980444E-2,-2.779434808E-2
1.135602417E2,3.130681813E-2,4.917461425E-2,-2.779434808E-2
1.135623606E2,3.619373962E-2,4.550942779E-2,-2.779434808E-2
1.135644795E2,4.108065739E-2,4.306596518E-2,-2.412915789E-2
1.135665984E2,4.230238497E-2,3.817904741E-2,-2.412915789E-2
1.135687173E2,4.352411628E-2,3.329212964E-2,-2.290742844E-2
1.135708362E2,4.352411628E-2,2.840521187E-2,-2.168569900E-2
1.135729551E2,4.352411628E-2,2.474002354E-2,-2.046396956E-2
1.135750740E2,3.741546720E-2,1.863137633E-2,-1.924224012E-2
1.135771929E2,3.252854943E-2,1.374445762E-2,-1.679878123E-2
1.135793118E2,3.008509055E-2,1.252272818E-2,-1.557705179E-2
1.135814306E2,2.275471389E-2,8.857538924E-3,-1.435532235E-2
1.135835495E2,1.664606482E-2,8.857538924E-3,-1.191186346E-2
1.135856685E2,1.053741761E-2,7.635809947E-3,-1.069013402E-2
1.135877874E2,4.428769462E-3,1.130099874E-2,-1.191186346E-2
1.135899063E2,-4.123337101E-3,1.374445762E-2,-9.468403645E-3
1.135920252E2,-1.267544460E-2,1.496618707E-2,-9.468403645E-3
1.135941441E2,-1.878409274E-2,1.740964688E-2,-1.069013402E-2
1.135962629E2,-2.611446939E-2,2.107483521E-2,-9.468403645E-3
1.135983818E2,-3.344484791E-2,2.351829410E-2,-1.191186346E-2
1.136005007E2,-3.833176568E-2,2.840521187E-2,-1.313359290E-2
1.136026197E2,-4.321868345E-2,3.084867075E-2,-1.313359290E-2
1.136047386E2,-4.810560122E-2,3.207040206E-2,-1.557705179E-2
1.136068575E2,-5.177079141E-2,3.817904741E-2,-1.679878123E-2
1.136089763E2,-5.421425030E-2,4.062250629E-2,-1.802051067E-2
1.136110952E2,-5.787943676E-2,4.062250629E-2,-1.924224012E-2
1.136132141E2,-6.032289565E-2,4.550942779E-2,-1.679878123E-2
1.136153330E2,-6.032289565E-2,4.428769648E-2,-1.802051067E-2
1.136174519E2,-5.910116807E-2,4.428769648E-2,-1.557705179E-2
1.136195708E2,-5.910116807E-2,4.428769648E-2,-1.435532235E-2
1.136216898E2,-5.910116807E-2,4.306596518E-2,-1.191186346E-2
1.136238087E2,-5.665770918E-2,4.184423760E-2,-1.191186346E-2
1.136259275E2,-5.543597788E-2,3.940077871E-2,-9.468403645E-3
1.136280464E2,-5.177079141E-2,3.817904741E-2,-5.803215317E-3
1.136301653E2,-5.299251899E-2,3.451386094E-2,-5.803215317E-3
1.136322842E2,-4.688387364E-2,3.329212964E-2,-3.359756200E-3
1.136344031E2,-4.688387364E-2,2.840521187E-2,-2.138026757E-3
1.136365220E2,-4.321868345E-2,2.474002354E-2,-2.138026757E-3
1.136386409E2,-4.077522457E-2,1.863137633E-2,3.054323897E-4
1.136407598E2,-3.588830680E-2,1.374445762E-2,-9.162971983E-4
1.136428787E2,-3.344484791E-2,7.635809947E-3,-9.162971983E-4
1.136449976E2,-2.733619884E-2,1.527161920E-3,-9.162971983E-4
1.136471165E2,-2.244928107E-2,-3.359756200E-3,-2.138026757E-3
1.136492354E2,-1.511890348E-2,-7.024944760E-3,-9.162971983E-4
1.136513543E2,-1.023198478E-2,-1.069013402E-2,-3.359756200E-3
1.136534732E2,-1.679878100E-3,-1.557705179E-2,-3.359756200E-3
1.136555921E2,3.207040019E-3,-2.046396956E-2,-2.138026757E-3
1.136577110E2,1.053741761E-2,-2.168569900E-2,-9.162971983E-4
1.136598299E2,1.786779426E-2,-2.290742844E-2,3.054323897E-4
1.136619488E2,2.397644334E-2,-2.535088919E-2,2.748891478E-3
1.136640677E2,2.886336111E-2,-2.412915789E-2,6.414080039E-3
1.136661866E2,3.375028074E-2,-2.412915789E-2,7.635809947E-3
1.136683055E2,3.863719851E-2,-2.412915789E-2,1.130099874E-2
1.136704244E2,4.108065739E-2,-2.412915789E-2,1.252272818E-2
1.136725433E2,4.474584386E-2,-2.046396956E-2,1.374445762E-2
1.136746622E2,4.718930274E-2,-1.802051067E-2,1.496618707E-2
1.136767811E2,4.718930274E-2,-1.679878123E-2,1.618791744E-2
1.136789000E2,4.718930274E-2,-1.313359290E-2,1.618791744E-2
1.136810189E2,4.841103405E-2,-9.468403645E-3,1.496618707E-2
1.136831378E2,4.841103405E-2,-5.803215317E-3,1.252272818E-2
1.136852567E2,4.841103405E-2,-9.162971983E-4,1.252272818E-2
1.136873756E2,4.718930274E-2,5.192350596E-3,1.007926930E-2
1.136894945E2,4.596757516E-2,7.635809947E-3,8.857538924E-3
1.136916134E2,4.596757516E-2,1.252272818E-2,7.635809947E-3
1.136937323E2,4.596757516E-2,1.863137633E-2,5.192350596E-3
1.136958512E2,4.474584386E-2,2.474002354E-2,3.970621154E-3
1.136979701E2,4.352411628E-2,2.596175298E-2,1.527161920E-3
1.137000890E2,4.474584386E-2,3.207040206E-2,1.527161920E-3
1.137022079E2,4.230238497E-2,3.451386094E-2,1.527161920E-3
1.137043268E2,4.474584386E-2,4.062250629E-2,1.527161920E-3
1.137064457E2,4.474584386E-2,4.428769648E-2,1.527161920E-3
1.137085646E2,4.230238497E-2,4.917461425E-2,2.748891478E-3
1.137106835E2,4.352411628E-2,5.039634556E-2,1.527161920E-3
1.137128024E2,4.352411628E-2,5.039634556E-2,1.527161920E-3
1.137149213E2,4.352411628E-2,5.283980444E-2,1.527161920E-3
1.137170402E2,4.230238497E-2,5.406153202E-2,1.527161920E-3
1.137191591E2,4.108065739E-2,5.406153202E-2,1.527161920E-3
1.137212780E2,4.108065739E-2,5.161807314E-2,2.748891478E-3
1.137233969E2,4.108065739E-2,4.917461425E-2,2.748891478E-3
1.137255158E2,3.863719851E-2,4.795288667E-2,3.970621154E-3
1.137276347E2,3.741546720E-2,4.673115537E-2,3.970621154E-3
1.137297536E2,3.497200832E-2,4.428769648E-2,3.970621154E-3
1.137318725E2,3.619373962E-2,4.062250629E-2,5.192350596E-3
1.137339914E2,3.375028074E-2,3.695731983E-2,6.414080039E-3
1.137361103E2,3.008509055E-2,3.207040206E-2,5.192350596E-3
1.137382292E2,3.008509055E-2,2.962694131E-2,5.192350596E-3
1.137403481E2,2.886336111E-2,2.474002354E-2,3.970621154E-3
1.137424669E2,3.008509055E-2,1.985310577E-2,3.970621154E-3
1.137445858E2,2.764163166E-2,1.740964688E-2,1.527161920E-3
1.137467048E2,2.519817278E-2,1.496618707E-2,3.054323897E-4
1.137488237E2,2.153298259E-2,1.252272818E-2,-2.138026757E-3
1.137509426E2,1.908952370E-2,1.007926930E-2,-4.581485875E-3
1.137530615E2,1.664606482E-2,5.192350596E-3,-8.246674202E-3
1.137551804E2,1.420260593E-2,3.970621154E-3,-1.069013402E-2
1.137572992E2,1.053741761E-2,1.527161920E-3,-1.191186346E-2
1.137594181E2,6.872228812E-3,-2.138026757E-3,-1.435532235E-2
1.137615370E2,5.650499370E-3,-2.138026757E-3,-1.802051067E-2
1.137636560E2,7.635809598E-4,-3.359756200E-3,-1.924224012E-2
1.137657749E2,-1.679878100E-3,-2.138026757E-3,-2.168569900E-2
1.137678938E2,-1.679878100E-3,-9.162971983E-4,-2.168569900E-2
1.137700127E2,-4.123337101E-3,-9.162971983E-4,-2.290742844E-2
1.137721315E2,-4.123337101E-3,2.748891478E-3,-2.290742844E-2
1.137742504E2,-5.345067009E-3,6.414080039E-3,-2.290742844E-2
1.137763693E2,-6.566796452E-3,8.857538924E-3,-2.290742844E-2
1.137784882E2,-4.123337101E-3,1.007926930E-2,-2.168569900E-2
1.137806072E2,-2.901607659E-3,1.252272818E-2,-2.046396956E-2
1.137827261E2,-4.581485991E-4,1.374445762E-2,-1.679878123E-2
1.137848449E2,-1.679878100E-3,1.374445762E-2,-1.557705179E-2
1.137869638E2,7.635809598E-4,1.618791744E-2,-1.435532235E-2
1.137890827E2,7.635809598E-4,1.618791744E-2,-1.191186346E-2
1.137912016E2,1.985310577E-3,1.496618707E-2,-1.069013402E-2
1.137933205E2,3.207040019E-3,1.740964688E-2,-8.246674202E-3
1.137954394E2,5.650499370E-3,1.863137633E-2,-5.803215317E-3
1.137975583E2,5.650499370E-3,1.863137633E-2,-3.359756200E-3
1.137996772E2,5.650499370E-3,2.107483521E-2,-2.138026757E-3
1.138017961E2,5.650499370E-3,2.229656465E-2,3.054323897E-4
1.138039150E2,4.428769462E-3,2.474002354E-2,2.748891478E-3
1.138060339E2,4.428769462E-3,2.718348242E-2,3.970621154E-3
1.138081528E2,1.985310577E-3,3.207040206E-2,6.414080039E-3
1.138102717E2,1.985310577E-3,3.329212964E-2,8.857538924E-3
1.138123906E2,-4.581485991E-4,3.329212964E-2,1.007926930E-2
1.138145095E2,-2.901607659E-3,3.695731983E-2,1.252272818E-2
1.138166284E2,-6.566796452E-3,3.695731983E-2,1.374445762E-2
1.138187473E2,-7.788525894E-3,3.817904741E-2,1.618791744E-2
1.138208662E2,-1.145371422E-2,4.062250629E-2,1.863137633E-2
1.138229851E2,-1.511890348E-2,3.940077871E-2,2.107483521E-2
1.138251040E2,-1.878409274E-2,3.940077871E-2,2.107483521E-2
1.138272229E2,-2.489273995E-2,4.184423760E-2,2.229656465E-2
1.138293418E2,-2.855792828E-2,4.184423760E-2,2.351829410E-2
1.138314607E2,-3.100138716E-2,3.817904741E-2,2.351829410E-2
1.138335796E2,-3.466657549E-2,3.573558852E-2,2.229656465E-2
1.138356985E2,-4.077522457E-2,3.451386094E-2,2.229656465E-2
1.138378174E2,-4.444041103E-2,3.329212964E-2,1.985310577E-2
1.138399363E2,-4.566214234E-2,3.084867075E-2,1.863137633E-2
1.138420552E2,-4.932733253E-2,2.596175298E-2,1.618791744E-2
1.138441741E2,-5.177079141E-2,2.351829410E-2,1.374445762E-2
1.138462930E2,-5.421425030E-2,2.107483521E-2,1.252272818E-2
1.138484119E2,-5.787943676E-2,1.863137633E-2,7.635809947E-3
1.138505308E2,-5.665770918E-2,1.618791744E-2,5.192350596E-3
1.138526497E2,-6.032289565E-2,1.496618707E-2,2.748891478E-3
1.138547686E2,-6.032289565E-2,1.252272818E-2,3.054323897E-4
1.138568875E2,-6.032289565E-2,1.007926930E-2,-9.162971983E-4
1.138590064E2,-6.154462695E-2,7.635809947E-3,-3.359756200E-3
1.138611253E2,-6.276635826E-2,7.635809947E-3,-3.359756200E-3
1.138632442E2,-6.276635826E-2,5.192350596E-3,-3.359756200E-3
1.138653631E2,-6.276635826E-2,5.192350596E-3,-2.138026757E-3
1.138674820E2,-6.398808211E-2,6.414080039E-3,-2.138026757E-3
1.138696009E2,-6.398808211E-2,5.192350596E-3,-9.162971983E-4
1.138717198E2,-6.520981342E-2,5.192350596E-3,3.054323897E-4
1.138738387E2,-6.520981342E-2,8.857538924E-3,1.527161920E-3
1.138759576E2,-6.520981342E-2,7.635809947E-3,2.748891478E-3
1.138780765E2,-7.009673119E-2,8.857538924E-3,2.748891478E-3
1.138801954E2,-7.254019380E-2,7.635809947E-3,2.748891478E-3
1.138823143E2,-7.254019380E-2,1.496618707E-2,5.192350596E-3
1.138844332E2,-7.254019380E-2,2.107483521E-2,7.635809947E-3
1.138865521E2,-7.131846249E-2,2.718348242E-2,1.007926930E-2
1.138886710E2,-6.765327603E-2,3.451386094E-2,1.252272818E-2
1.138907899E2,-6.765327603E-2,3.940077871E-2,1.863137633E-2
1.138929088E2,-6.520981342E-2,4.428769648E-2,2.107483521E-2
1.138950277E2,-6.276635826E-2,4.795288667E-2,2.596175298E-2
1.138971466E2,-6.032289565E-2,5.283980444E-2,2.962694131E-2
1.138992655E2,-5.910116807E-2,5.650499091E-2,3.329212964E-2
1.139013844E2,-5.543597788E-2,5.894844979E-2,3.817904741E-2
1.139035032E2,-5.054906011E-2,5.650499091E-2,4.184423760E-2
1.139056222E2,-4.810560122E-2,5.772672221E-2,4.428769648E-2
1.139077411E2,-4.688387364E-2,5.406153202E-2,4.673115537E-2
1.139098600E2,-4.321868345E-2,5.283980444E-2,4.795288667E-2
1.139119789E2,-4.444041103E-2,5.161807314E-2,4.917461425E-2
1.139140978E2,-4.199695215E-2,4.673115537E-2,5.161807314E-2
1.139162167E2,-4.077522457E-2,4.673115537E-2,5.406153202E-2
1.139183355E2,-4.077522457E-2,4.306596518E-2,5.772672221E-2
1.139204544E2,-3.833176568E-2,3.940077871E-2,5.772672221E-2
1.139225733E2,-3.955349326E-2,3.573558852E-2,6.017018110E-2
1.139246923E2,-3.711003438E-2,3.084867075E-2,6.261363626E-2
1.139268112E2,-3.466657549E-2,2.840521187E-2,6.627883017E-2
1.139289301E2,-3.466657549E-2,2.474002354E-2,6.994401664E-2
1.139310489E2,-3.222311661E-2,2.229656465E-2,7.238747925E-2
1.139331678E2,-2.733619884E-2,2.229656465E-2,7.605266571E-2
1.139352867E2,-2.733619884E-2,1.618791744E-2,7.849612087E-2
1.139374056E2,-2.489273995E-2,1.374445762E-2,8.338304609E-2
1.139395245E2,-2.367101051E-2,1.252272818E-2,8.704823256E-2
1.139416435E2,-2.367101051E-2,1.007926930E-2,8.949168772E-2
1.139437624E2,-2.122755162E-2,7.635809947E-3,9.315688163E-2
1.139458812E2,-2.122755162E-2,2.748891478E-3,9.437860548E-2
1.139480001E2,-2.244928107E-2,1.527161920E-3,9.804379940E-2
1.139501190E2,-2.122755162E-2,3.970621154E-3,1.004872546E-1
1.139522379E2,-2.489273995E-2,1.527161920E-3,1.029307172E-1
1.139543568E2,-2.855792828E-2,2.748891478E-3,1.029307172E-1
1.139564757E2,-3.222311661E-2,3.970621154E-3,1.029307172E-1
1.139585947E2,-3.466657549E-2,5.192350596E-3,1.029307172E-1
1.139607135E2,-3.711003438E-2,6.414080039E-3,1.017089859E-1
1.139628324E2,-4.077522457E-2,1.007926930E-2,1.004872546E-1
1.139649513E2,-4.199695215E-2,1.130099874E-2,9.682206810E-2
1.139670702E2,-4.566214234E-2,1.618791744E-2,9.315688163E-2
1.139691891E2,-4.444041103E-2,1.985310577E-2,9.193515033E-2
1.139713080E2,-4.688387364E-2,2.229656465E-2,8.949168772E-2
1.139734269E2,-4.566214234E-2,2.840521187E-2,8.704823256E-2
1.139755458E2,-4.688387364E-2,2.962694131E-2,8.338304609E-2
1.139776647E2,-4.688387364E-2,3.329212964E-2,8.216131479E-2
1.139797836E2,-4.566214234E-2,3.329212964E-2,8.093958348E-2
1.139819025E2,-4.199695215E-2,3.451386094E-2,7.849612087E-2
1.139840214E2,-4.321868345E-2,3.451386094E-2,7.727439702E-2
