"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
7.135329150E1,6.880845193E-3,-9.722960591E-1,2.332997471E-1,1.281621493E-2,1.792115070E2,-1.795758167E2,1.612109677E0,-2.697978098E1
7.135829150E1,6.967171131E-3,-9.722687006E-1,2.334163934E-1,1.272083540E-2,1.792016145E2,-1.795638372E2,1.603840627E0,-2.699337459E1
7.136329150E1,7.028346727E-3,-9.722497463E-1,2.334968150E-1,1.265979931E-2,1.791946042E2,-1.795555183E2,1.598711934E0,-2.700274709E1
7.136829150E1,7.027353643E-3,-9.722381234E-1,2.335472405E-1,1.262276247E-2,1.791947180E2,-1.795547208E2,1.594581219E0,-2.700868224E1
7.137329150E1,6.946770727E-3,-9.722336531E-1,2.335691899E-1,1.260554418E-2,1.792039523E2,-1.795632775E2,1.590515765E0,-2.701138237E1
7.137829150E1,6.856511787E-3,-9.722306728E-1,2.335846722E-1,1.259793434E-2,1.792142955E2,-1.795731590E2,1.587258779E0,-2.701333669E1
7.138329150E1,6.792573776E-3,-9.722257853E-1,2.336072475E-1,1.259116177E-2,1.792216224E2,-1.795801408E2,1.584802411E0,-2.701608887E1
7.138829150E1,6.767091692E-3,-9.722149372E-1,2.336546332E-1,1.256322954E-2,1.792245425E2,-1.795823102E2,1.581028060E0,-2.702170336E1
7.139329150E1,6.817788763E-3,-9.721986651E-1,2.337232232E-1,1.251911279E-2,1.792187329E2,-1.795755901E2,1.577499427E0,-2.702970248E1
7.139829150E1,6.885964085E-3,-9.721819758E-1,2.337927669E-1,1.247924194E-2,1.792109204E2,-1.795670368E2,1.574913535E0,-2.703779072E1
7.140329150E1,6.947119136E-3,-9.721676111E-1,2.338526845E-1,1.244167890E-2,1.792039124E2,-1.795593118E2,1.572393523E0,-2.704475556E1
7.140829150E1,6.958114057E-3,-9.721512198E-1,2.339241654E-1,1.237235870E-2,1.792026524E2,-1.795563441E2,1.564996720E0,-2.705314755E1
7.141329150E1,6.923022856E-3,-9.721314311E-1,2.340125293E-1,1.227552723E-2,1.792066737E2,-1.795578007E2,1.553306954E0,-2.706358885E1
7.141829150E1,6.848402864E-3,-9.721130133E-1,2.340963483E-1,1.217737794E-2,1.792152247E2,-1.795636176E2,1.540407691E0,-2.707354994E1
7.142329150E1,6.779626866E-3,-9.720994234E-1,2.341581285E-1,1.211274229E-2,1.792231060E2,-1.795696456E2,1.531388487E0,-2.708091289E1
7.142829150E1,6.744736635E-3,-9.720904827E-1,2.341978103E-1,1.208253298E-2,1.792271043E2,-1.795727855E2,1.527103910E0,-2.708563195E1
7.143329150E1,6.775731911E-3,-9.720837474E-1,2.342249453E-1,1.208108105E-2,1.792235524E2,-1.795693352E2,1.527785985E0,-2.708878744E1
7.143829150E1,6.819086529E-3,-9.720775485E-1,2.342490107E-1,1.208886877E-2,1.792185842E2,-1.795647508E2,1.529828070E0,-2.709156618E1
7.144329150E1,6.852696826E-3,-9.720702171E-1,2.342786789E-1,1.208445802E-2,1.792147326E2,-1.795609338E2,1.530252245E0,-2.709501587E1
7.144829150E1,6.830644916E-3,-9.720587134E-1,2.343295068E-1,1.203670166E-2,1.792172597E2,-1.795621889E2,1.524362426E0,-2.710102688E1
7.145329150E1,6.789331108E-3,-9.720439315E-1,2.343959510E-1,1.195986569E-2,1.792219940E2,-1.795648331E2,1.514722367E0,-2.710889830E1
7.145829150E1,6.728204850E-3,-9.720275998E-1,2.344697714E-1,1.187445875E-2,1.792289987E2,-1.795694648E2,1.503598052E0,-2.711766432E1
7.146329150E1,6.691713991E-3,-9.720131159E-1,2.345342487E-1,1.180718839E-2,1.792331803E2,-1.795718228E2,1.495151572E0,-2.712529927E1
7.146829150E1,6.667222474E-3,-9.720036387E-1,2.345757931E-1,1.177589409E-2,1.792359869E2,-1.795737746E2,1.491025198E0,-2.713022310E1
7.147329150E1,6.681629737E-3,-9.719960093E-1,2.346078604E-1,1.175863296E-2,1.792343359E2,-1.795717545E2,1.489503625E0,-2.713398004E1
7.147829150E1,6.699092196E-3,-9.719831944E-1,2.346628159E-1,1.171131432E-2,1.792323348E2,-1.795686207E2,1.484725997E0,-2.714042407E1
7.148329150E1,6.716318684E-3,-9.719666243E-1,2.347343862E-1,1.164217852E-2,1.792303608E2,-1.795649512E2,1.477519373E0,-2.714882257E1
7.148829150E1,6.697253681E-3,-9.719517231E-1,2.347998768E-1,1.157638151E-2,1.792325455E2,-1.795654048E2,1.469706045E0,-2.715655454E1
7.149329150E1,6.647075373E-3,-9.719350934E-1,2.348741591E-1,1.149434596E-2,1.792382957E2,-1.795689001E2,1.459250293E0,-2.716536108E1
7.149829150E1,6.594635231E-3,-9.719222784E-1,2.349315882E-1,1.143435203E-2,1.792443050E2,-1.795732139E2,1.451181035E0,-2.717218836E1
7.150329150E1,6.572732102E-3,-9.719169736E-1,2.349551320E-1,1.141409576E-2,1.792468150E2,-1.795751440E2,1.448345240E0,-2.717498879E1
7.150829150E1,6.575393936E-3,-9.719142318E-1,2.349664718E-1,1.141259819E-2,1.792465099E2,-1.795748240E2,1.448255047E0,-2.717632208E1
7.151329150E1,6.585554165E-3,-9.719120264E-1,2.349749953E-1,1.141906343E-2,1.792453456E2,-1.795738788E2,1.449252533E0,-2.717731527E1
7.151829150E1,6.592938639E-3,-9.719092250E-1,2.349861264E-1,1.142418198E-2,1.792444994E2,-1.795732105E2,1.450026426E0,-2.717861930E1
7.152329150E1,6.600971136E-3,-9.719044566E-1,2.350060791E-1,1.141477935E-2,1.792435789E2,-1.795720922E2,1.449204117E0,-2.718095921E1
7.152829150E1,6.594253930E-3,-9.718937278E-1,2.350527495E-1,1.137113292E-2,1.792443487E2,-1.795717347E2,1.444181917E0,-2.718646112E1
7.153329150E1,6.542209669E-3,-9.718795419E-1,2.351162583E-1,1.130047254E-2,1.792503126E2,-1.795757236E2,1.434936922E0,-2.719400203E1
7.153829150E1,6.501705885E-3,-9.718609452E-1,2.351986617E-1,1.120805554E-2,1.792549541E2,-1.795778671E2,1.423587227E0,-2.720375056E1
7.154329150E1,6.460615305E-3,-9.718415141E-1,2.352847904E-1,1.110852417E-2,1.792596629E2,-1.795798876E2,1.411430555E0,-2.721393753E1
7.154829150E1,6.409578684E-3,-9.718272090E-1,2.353490144E-1,1.102880668E-2,1.792655114E2,-1.795835166E2,1.401202810E0,-2.722155863E1
7.155329150E1,6.402989177E-3,-9.718167186E-1,2.353947312E-1,1.098124590E-2,1.792662665E2,-1.795830338E2,1.395747295E0,-2.722694754E1
7.155829150E1,6.421917564E-3,-9.718171358E-1,2.353913188E-1,1.100638695E-2,1.792640974E2,-1.795815984E2,1.399056631E0,-2.722652664E1
7.156329150E1,6.462189046E-3,-9.718216658E-1,2.353689373E-1,1.106134895E-2,1.792594825E2,-1.795785622E2,1.406254914E0,-2.722384802E1
7.156829150E1,6.481691393E-3,-9.718261361E-1,2.353475988E-1,1.111110207E-2,1.792572477E2,-1.795777004E2,1.412313227E0,-2.722131782E1
7.157329150E1,6.480451443E-3,-9.718255997E-1,2.353490293E-1,1.112843119E-2,1.792573898E2,-1.795783080E2,1.414210566E0,-2.722149213E1
7.157829150E1,6.449614182E-3,-9.718166590E-1,2.353888899E-1,1.108396705E-2,1.792609235E2,-1.795806020E2,1.408443611E0,-2.722622245E1
7.158329150E1,6.379742003E-3,-9.717960954E-1,2.354811728E-1,1.096654776E-2,1.792689305E2,-1.795853511E2,1.393520025E0,-2.723716807E1
7.158829150E1,6.316650757E-3,-9.717721343E-1,2.355880439E-1,1.083016489E-2,1.792761603E2,-1.795888507E2,1.376672712E0,-2.724982079E1
7.159329150E1,6.282651904E-3,-9.717527628E-1,2.356731296E-1,1.073649339E-2,1.792800564E2,-1.795902289E2,1.365358084E0,-2.725987720E1
7.159829150E1,6.268614038E-3,-9.717428684E-1,2.357157320E-1,1.070494484E-2,1.792816650E2,-1.795910004E2,1.361483265E0,-2.726491219E1
7.160329150E1,6.310039290E-3,-9.717386961E-1,2.357311547E-1,1.071973052E-2,1.792769180E2,-1.795868071E2,1.364255452E0,-2.726668272E1
7.160829150E1,6.377774097E-3,-9.717382789E-1,2.357294261E-1,1.075541880E-2,1.792691560E2,-1.795802238E2,1.370059032E0,-2.726640184E1
7.161329150E1,6.420437514E-3,-9.717369080E-1,2.357328981E-1,1.077777520E-2,1.792642670E2,-1.795760803E2,1.373702840E0,-2.726676253E1
7.161829150E1,6.401864028E-3,-9.717308879E-1,2.357589751E-1,1.076119393E-2,1.792663954E2,-1.795777382E2,1.371365779E0,-2.726985787E1
7.162329150E1,6.354626573E-3,-9.717184901E-1,2.358138561E-1,1.070606988E-2,1.792718085E2,-1.795815878E2,1.363974078E0,-2.727637799E1
7.162829150E1,6.288050875E-3,-9.717066288E-1,2.358670980E-1,1.064894628E-2,1.792794377E2,-1.795875342E2,1.355835894E0,-2.728272808E1
7.163329150E1,6.233931714E-3,-9.716963172E-1,2.359131426E-1,1.060162298E-2,1.792856394E2,-1.795923471E2,1.349122216E0,-2.728821548E1
7.163829150E1,6.235492021E-3,-9.716899991E-1,2.359396815E-1,1.058919076E-2,1.792854606E2,-1.795918741E2,1.347791019E0,-2.729134099E1
7.164329150E1,6.262480268E-3,-9.716857076E-1,2.359563559E-1,1.059552468E-2,1.792823679E2,-1.795890625E2,1.349233113E0,-2.729327573E1
7.164829150E1,6.303021513E-3,-9.716839790E-1,2.359609902E-1,1.062675472E-2,1.792777222E2,-1.795853978E2,1.353809178E0,-2.729377885E1
7.165329150E1,6.328303121E-3,-9.716819525E-1,2.359675616E-1,1.065108832E-2,1.792748250E2,-1.795832490E2,1.357205481E0,-2.729452773E1
7.165829150E1,6.339924612E-3,-9.716770649E-1,2.359873205E-1,1.065229811E-2,1.792734933E2,-1.795820149E2,1.357662947E0,-2.729684405E1
7.166329150E1,6.307979831E-3,-9.716725349E-1,2.360071093E-1,1.064606011E-2,1.792771540E2,-1.795854318E2,1.356112859E0,-2.729921640E1
7.166829150E1,6.261751720E-3,-9.716675878E-1,2.360293567E-1,1.063165721E-2,1.792824514E2,-1.795902222E2,1.353268089E0,-2.730189461E1
7.167329150E1,6.222168146E-3,-9.716600180E-1,2.360628247E-1,1.060362626E-2,1.792869875E2,-1.795939194E2,1.349089874E0,-2.730588491E1
7.167829150E1,6.187603003E-3,-9.716515541E-1,2.360995561E-1,1.058161538E-2,1.792909484E2,-1.795972247E2,1.345718928E0,-2.731025510E1
7.168329150E1,6.198403956E-3,-9.716457129E-1,2.361232340E-1,1.058332808E-2,1.792897107E2,-1.795961008E2,1.346211715E0,-2.731303500E1
7.168829150E1,6.229059155E-3,-9.716401696E-1,2.361448556E-1,1.059182547E-2,1.792861978E2,-1.795929465E2,1.347996494E0,-2.731554937E1
7.169329150E1,6.250143304E-3,-9.716345072E-1,2.361673713E-1,1.059683505E-2,1.792837817E2,-1.795907651E2,1.349134376E0,-2.731818020E1
7.169829150E1,6.251793322E-3,-9.716271162E-1,2.361980379E-1,1.059004478E-2,1.792835926E2,-1.795904401E2,1.348435801E0,-2.732179389E1
7.170329150E1,6.235140537E-3,-9.716221690E-1,2.362189293E-1,1.058778260E-2,1.792855009E2,-1.795922626E2,1.347741932E0,-2.732427814E1
7.170829150E1,6.196837583E-3,-9.716187716E-1,2.362339199E-1,1.058759075E-2,1.792898902E2,-1.795965441E2,1.346689992E0,-2.732609348E1
7.171329150E1,6.156388511E-3,-9.716141224E-1,2.362544537E-1,1.057965867E-2,1.792945254E2,-1.796008627E2,1.344720174E0,-2.732856353E1
7.171829150E1,6.149039996E-3,-9.716112614E-1,2.362660021E-1,1.058878470E-2,1.792953675E2,-1.796019442E2,1.345542202E0,-2.732993681E1
7.172329150E1,6.170813164E-3,-9.716063142E-1,2.362852693E-1,1.060013380E-2,1.792928724E2,-1.795998532E2,1.347403411E0,-2.733218522E1
7.172829150E1,6.193794423E-3,-9.716011286E-1,2.363055497E-1,1.060994901E-2,1.792902389E2,-1.795975877E2,1.349127030E0,-2.733455128E1
7.173329150E1,6.219928792E-3,-9.715927839E-1,2.363393903E-1,1.060506050E-2,1.792872441E2,-1.795945917E2,1.349304467E0,-2.733850966E1
7.173829150E1,6.211295839E-3,-9.715873599E-1,2.363618016E-1,1.060757320E-2,1.792882333E2,-1.795956523E2,1.349359794E0,-2.734116445E1
7.174329150E1,6.171729445E-3,-9.715818167E-1,2.363860309E-1,1.059847418E-2,1.792927674E2,-1.795998460E2,1.347284919E0,-2.734406923E1
7.174829150E1,6.133601764E-3,-9.715769887E-1,2.364071608E-1,1.059189811E-2,1.792971366E2,-1.796039433E2,1.345528482E0,-2.734660712E1
7.175329150E1,6.079001637E-3,-9.715729952E-1,2.364252061E-1,1.058691181E-2,1.793033934E2,-1.796099139E2,1.343501370E0,-2.734880170E1
7.175829150E1,6.062729874E-3,-9.715679288E-1,2.364463806E-1,1.058830228E-2,1.793052581E2,-1.796117930E2,1.343223823E0,-2.735131976E1
7.176329150E1,6.086425437E-3,-9.715632796E-1,2.364640534E-1,1.060662791E-2,1.793025427E2,-1.796096751E2,1.345913521E0,-2.735337962E1
7.176829150E1,6.129347982E-3,-9.715574384E-1,2.364862412E-1,1.062227599E-2,1.792976241E2,-1.796053498E2,1.348828011E0,-2.735594768E1
7.177329150E1,6.155545917E-3,-9.715472460E-1,2.365281433E-1,1.060639042E-2,1.792946219E2,-1.796020599E2,1.347786261E0,-2.736085458E1
7.177829150E1,6.162487269E-3,-9.715374708E-1,2.365687788E-1,1.059148088E-2,1.792938265E2,-1.796009391E2,1.346330933E0,-2.736563612E1
7.178329150E1,6.124808418E-3,-9.715281725E-1,2.366095781E-1,1.055482402E-2,1.792981443E2,-1.796041979E2,1.341244488E0,-2.737048696E1
7.178829150E1,6.081197457E-3,-9.715190530E-1,2.366496176E-1,1.052175090E-2,1.793031418E2,-1.796082129E2,1.336395631E0,-2.737525604E1
7.179329150E1,6.036173365E-3,-9.715158343E-1,2.366639972E-1,1.052143984E-2,1.793083013E2,-1.796132381E2,1.335145761E0,-2.737700726E1
7.179829150E1,6.032109588E-3,-9.715181589E-1,2.366524935E-1,1.056777593E-2,1.793087670E2,-1.796149313E2,1.340190273E0,-2.737566611E1
7.180329150E1,6.059485763E-3,-9.715258479E-1,2.366163135E-1,1.065503061E-2,1.793056298E2,-1.796141984E2,1.350633685E0,-2.737138539E1
7.180829150E1,6.110845347E-3,-9.715334177E-1,2.365799397E-1,1.074281055E-2,1.792997443E2,-1.796108078E2,1.361785657E0,-2.736705221E1
7.181329150E1,6.138411093E-3,-9.715328217E-1,2.365800142E-1,1.077929605E-2,1.792965855E2,-1.796087272E2,1.366595558E0,-2.736703551E1
7.181829150E1,6.116452104E-3,-9.715209007E-1,2.366313636E-1,1.073900424E-2,1.792991018E2,-1.796101523E2,1.361534470E0,-2.737311054E1
7.182329150E1,6.063466050E-3,-9.714961052E-1,2.367396802E-1,1.062430255E-2,1.793051737E2,-1.796130932E2,1.347369297E0,-2.738592627E1
7.182829150E1,6.002201558E-3,-9.714710116E-1,2.368494272E-1,1.050694752E-2,1.793121942E2,-1.796168827E2,1.332683968E0,-2.739892021E1
7.183329150E1,5.971501710E-3,-9.714527130E-1,2.369286865E-1,1.042904891E-2,1.793157122E2,-1.796182951E2,1.323208709E0,-2.740828953E1
7.183829150E1,5.988938147E-3,-9.714469910E-1,2.369515300E-1,1.043306291E-2,1.793137141E2,-1.796164936E2,1.324138033E0,-2.741096430E1
7.184329150E1,6.049962016E-3,-9.714534879E-1,2.369198352E-1,1.051239949E-2,1.793067212E2,-1.796118090E2,1.334615383E0,-2.740716947E1
7.184829150E1,6.097066259E-3,-9.714633226E-1,2.368741184E-1,1.060615666E-2,1.793013233E2,-1.796090456E2,1.346314514E0,-2.740174036E1
7.185329150E1,6.102326108E-3,-9.714692235E-1,2.368467748E-1,1.067308150E-2,1.793007206E2,-1.796102383E2,1.353897661E0,-2.739852399E1
7.185829150E1,6.094043503E-3,-9.714655280E-1,2.368616909E-1,1.068316028E-2,1.793016697E2,-1.796114549E2,1.354801001E0,-2.740029635E1
7.186329150E1,6.024180016E-3,-9.714498520E-1,2.369307876E-1,1.061584800E-2,1.793096756E2,-1.796175034E2,1.345437452E0,-2.740851779E1
7.186829150E1,5.992188730E-3,-9.714263082E-1,2.370329797E-1,1.050657034E-2,1.793133416E2,-1.796182392E2,1.332442372E0,-2.742058675E1
7.187329150E1,5.970374165E-3,-9.714037180E-1,2.371309102E-1,1.039724704E-2,1.793158415E2,-1.796178321E2,1.319716952E0,-2.743214108E1
7.187829150E1,5.973507742E-3,-9.713861346E-1,2.372063994E-1,1.031594537E-2,1.793154824E2,-1.796153760E2,1.310780567E0,-2.744102492E1
7.188329150E1,5.977244280E-3,-9.713773131E-1,2.372434437E-1,1.029254496E-2,1.793150542E2,-1.796143738E2,1.308291690E0,-2.744538573E1
7.188829150E1,6.010125766E-3,-9.713816643E-1,2.372222841E-1,1.035029627E-2,1.793112862E2,-1.796122539E2,1.315606508E0,-2.744286282E1
7.189329150E1,6.030332944E-3,-9.713898301E-1,2.371848822E-1,1.042903215E-2,1.793089706E2,-1.796120931E2,1.324906454E0,-2.743844359E1
7.189829150E1,6.017556219E-3,-9.713932872E-1,2.371688634E-1,1.047859062E-2,1.793104347E2,-1.796148407E2,1.330070187E0,-2.743658067E1
7.190329150E1,5.985824111E-3,-9.713842273E-1,2.372081131E-1,1.044815779E-2,1.793140710E2,-1.796176005E2,1.325835140E0,-2.744124275E1
7.190829150E1,5.925259211E-3,-9.713616371E-1,2.373071909E-1,1.033239532E-2,1.793210113E2,-1.796213314E2,1.311339747E0,-2.745297814E1
7.191329150E1,5.873526873E-3,-9.713315964E-1,2.374383211E-1,1.017227769E-2,1.793269395E2,-1.796229119E2,1.292158590E0,-2.746847450E1
7.191829150E1,5.861211215E-3,-9.713013172E-1,2.375688851E-1,1.002108864E-2,1.793283508E2,-1.796203412E2,1.275043820E0,-2.748386077E1
7.192329150E1,5.882048891E-3,-9.712823033E-1,2.376494855E-1,9.940361604E-3,1.793259630E2,-1.796159289E2,1.266656541E0,-2.749332974E1
7.192829150E1,5.947892502E-3,-9.712757468E-1,2.376748025E-1,9.936520830E-3,1.793184177E2,-1.796085270E2,1.268032281E0,-2.749623998E1
7.193329150E1,5.990289105E-3,-9.712775350E-1,2.376649976E-1,9.970729239E-3,1.793135593E2,-1.796047257E2,1.272990903E0,-2.749504066E1
7.193829150E1,5.992382461E-3,-9.712814093E-1,2.376474738E-1,1.000967342E-2,1.793133194E2,-1.796055302E2,1.277375907E0,-2.749297831E1
7.194329150E1,5.954527055E-3,-9.712784886E-1,2.376606762E-1,1.000220422E-2,1.793176574E2,-1.796095586E2,1.275518886E0,-2.749457873E1
7.194829150E1,5.852451161E-3,-9.712665677E-1,2.377150804E-1,9.926924482E-3,1.793293547E2,-1.796189436E2,1.264380491E0,-2.750110095E1
7.195329150E1,5.765198517E-3,-9.712423682E-1,2.378219813E-1,9.784163907E-3,1.793393533E2,-1.796249059E2,1.246153732E0,-2.751378522E1
7.195829150E1,5.706833261E-3,-9.712148309E-1,2.379421592E-1,9.628770873E-3,1.793460415E2,-1.796273208E2,1.227312306E0,-2.752800035E1
7.196329150E1,5.709394011E-3,-9.711880088E-1,2.380569577E-1,9.494171478E-3,1.793457481E2,-1.796235094E2,1.212444710E0,-2.754151767E1
7.196829150E1,5.759741027E-3,-9.711645842E-1,2.381552905E-1,9.393267334E-3,1.793399786E2,-1.796152743E2,1.202626032E0,-2.755304737E1
7.197329150E1,5.802252555E-3,-9.711504579E-1,2.382140458E-1,9.337583557E-3,1.793351071E2,-1.796090952E2,1.197612152E0,-2.755992470E1
7.197829150E1,5.833586833E-3,-9.711425900E-1,2.382463664E-1,9.311711416E-3,1.793315164E2,-1.796049409E2,1.195601068E0,-2.756370026E1
7.198329150E1,5.810683616E-3,-9.711369276E-1,2.382711917E-1,9.281325154E-3,1.793341410E2,-1.796066913E2,1.191603900E0,-2.756664987E1
7.198829150E1,5.737900396E-3,-9.711300731E-1,2.383027375E-1,9.233796038E-3,1.793424814E2,-1.796135337E2,1.184339329E0,-2.757044366E1
7.199329150E1,5.665941957E-3,-9.711167812E-1,2.383617908E-1,9.151557460E-3,1.793507274E2,-1.796193692E2,1.173244599E0,-2.757747626E1
7.199829150E1,5.621803979E-3,-9.711000323E-1,2.384346277E-1,9.058193304E-3,1.793557853E2,-1.796218193E2,1.161676409E0,-2.758610341E1
7.200329150E1,5.626578752E-3,-9.710838199E-1,2.385034114E-1,8.982157335E-3,1.793552382E2,-1.796192922E2,1.153371563E0,-2.759420352E1
7.200829150E1,5.680083599E-3,-9.710720181E-1,2.385517806E-1,8.939810097E-3,1.793491069E2,-1.796122370E2,1.150140300E0,-2.759984905E1
7.201329150E1,5.721750461E-3,-9.710652232E-1,2.385792136E-1,8.919229731E-3,1.793443321E2,-1.796070694E2,1.149000004E0,-2.760303986E1
7.201829150E1,5.751840946E-3,-9.710575938E-1,2.386107892E-1,8.885780349E-3,1.793408839E2,-1.796028432E2,1.146113008E0,-2.760673008E1
7.202329150E1,5.733338006E-3,-9.710506797E-1,2.386410683E-1,8.840069175E-3,1.793430043E2,-1.796036884E2,1.140532353E0,-2.761031660E1
7.202829150E1,5.683280646E-3,-9.710366130E-1,2.387028337E-1,8.749500848E-3,1.793487405E2,-1.796068552E2,1.129109433E0,-2.761764567E1
7.203329150E1,5.616644942E-3,-9.710161090E-1,2.387923002E-1,8.625933900E-3,1.793563765E2,-1.796109945E2,1.113571449E0,-2.762825637E1
7.203829150E1,5.552940173E-3,-9.709964991E-1,2.388777137E-1,8.508911356E-3,1.793636767E2,-1.796149793E2,1.098839615E0,-2.763838623E1
7.204329150E1,5.559337565E-3,-9.709794521E-1,2.389500290E-1,8.419081569E-3,1.793629436E2,-1.796118898E2,1.089047389E0,-2.764690366E1
7.204829150E1,5.606048987E-3,-9.709683657E-1,2.389954776E-1,8.376562037E-3,1.793575907E2,-1.796055781E2,1.085613382E0,-2.765221648E1
7.205329150E1,5.694031669E-3,-9.709623456E-1,2.390182763E-1,8.364508860E-3,1.793475085E2,-1.795954822E2,1.086691157E0,-2.765481887E1
7.205829150E1,5.721397305E-3,-9.709595442E-1,2.390294373E-1,8.352082223E-3,1.793443726E2,-1.795921089E2,1.086062572E0,-2.765610780E1
7.206329150E1,5.692893990E-3,-9.709506631E-1,2.390683293E-1,8.290640078E-3,1.793476389E2,-1.795936414E2,1.078461138E0,-2.766072028E1
7.206829150E1,5.622319353E-3,-9.709357023E-1,2.391341925E-1,8.190816268E-3,1.793557263E2,-1.795988333E2,1.065447173E0,-2.766855345E1
7.207329150E1,5.530301460E-3,-9.709156156E-1,2.392223477E-1,8.059253916E-3,1.793662709E2,-1.796055637E2,1.048322268E0,-2.767903467E1
7.207829150E1,5.462793304E-3,-9.708960056E-1,2.393077612E-1,7.930925116E-3,1.793740069E2,-1.796096494E2,1.032226969E0,-2.768916838E1
7.208329150E1,5.439892898E-3,-9.708788991E-1,2.393811643E-1,7.824897766E-3,1.793766311E2,-1.796093676E2,1.019831180E0,-2.769784457E1
7.208829150E1,5.470245912E-3,-9.708683491E-1,2.394251823E-1,7.765773218E-3,1.793731529E2,-1.796044145E2,1.014103223E0,-2.770300734E1
7.209329150E1,5.508454674E-3,-9.708681107E-1,2.394252717E-1,7.765815128E-3,1.793687744E2,-1.796001641E2,1.015156195E0,-2.770298254E1
7.209829150E1,5.549726921E-3,-9.708709717E-1,2.394122332E-1,7.780710701E-3,1.793640449E2,-1.795959665E2,1.017940424E0,-2.770140632E1
7.210329150E1,5.552249301E-3,-9.708725214E-1,2.394059002E-1,7.780401502E-3,1.793637558E2,-1.795956707E2,1.017972582E0,-2.770065643E1
7.210829150E1,5.495036937E-3,-9.708716869E-1,2.394115329E-1,7.751774043E-3,1.793703120E2,-1.796012576E2,1.013220170E0,-2.770137220E1
7.211329150E1,5.415935699E-3,-9.708603621E-1,2.394622713E-1,7.658044342E-3,1.793793765E2,-1.796075407E2,1.000641896E0,-2.770742691E1
7.211829150E1,5.319901639E-3,-9.708373547E-1,2.395625412E-1,7.504550274E-3,1.793903813E2,-1.796141165E2,9.809685029E-1,-2.771933820E1
7.212329150E1,5.275221383E-3,-9.708101749E-1,2.396788895E-1,7.335270289E-3,1.793955014E2,-1.796145567E2,9.609542006E-1,-2.773310028E1
7.212829150E1,5.289955746E-3,-9.707877636E-1,2.397732884E-1,7.204485126E-3,1.793938129E2,-1.796094178E2,9.468462367E-1,-2.774422327E1
7.213329150E1,5.367686914E-3,-9.707732201E-1,2.398325056E-1,7.135293446E-3,1.793849054E2,-1.795989258E2,9.413085938E-1,-2.775114367E1
7.213829150E1,5.458256580E-3,-9.707707763E-1,2.398405969E-1,7.127092220E-3,1.793745268E2,-1.795886316E2,9.428886544E-1,-2.775202077E1
7.214329150E1,5.516208041E-3,-9.707777500E-1,2.398099303E-1,7.164414972E-3,1.793678859E2,-1.795831795E2,9.486203596E-1,-2.774835169E1
7.214829150E1,5.502254675E-3,-9.707846642E-1,2.397817671E-1,7.180890534E-3,1.793694849E2,-1.795851571E2,9.500578378E-1,-2.774503963E1
7.215329150E1,5.437037106E-3,-9.707874656E-1,2.397725284E-1,7.160302717E-3,1.793769584E2,-1.795918387E2,9.459715745E-1,-2.774400476E1
7.215829150E1,5.322501183E-3,-9.707818627E-1,2.398001552E-1,7.080363575E-3,1.793900834E2,-1.796024127E2,9.339425276E-1,-2.774736131E1
7.216329150E1,5.228811527E-3,-9.707600474E-1,2.398951054E-1,6.923023611E-3,1.794008196E2,-1.796086030E2,9.139019689E-1,-2.775864312E1
