"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.989765894E1,3.526875305E1,-1.886250114E1,-2.276250076E1
6.990765894E1,4.410000229E1,-1.856250000E1,-3.151875114E1
6.991765894E1,4.635000229E1,-1.785000038E1,-3.363750076E1
6.992765894E1,4.123125076E1,-1.689375114E1,-3.410625076E1
6.993765894E1,3.018750191E1,-2.040000153E1,-2.771250153E1
6.994765894E1,3.011250114E1,-1.920000076E1,-2.405625153E1
6.995765894E1,3.558750153E1,-1.980000114E1,-2.283750153E1
6.996765894E1,4.464375305E1,-1.841250038E1,-2.731875038E1
6.997765894E1,4.565625000E1,-1.976250076E1,-3.268125153E1
6.998765894E1,4.021875000E1,-1.880625153E1,-3.206250000E1
6.999765894E1,3.110625076E1,-1.826250076E1,-2.664375114E1
7.000765894E1,2.975625038E1,-1.777500153E1,-2.291250038E1
7.001765894E1,3.504375076E1,-2.010000038E1,-2.124375153E1
7.002765894E1,4.513125229E1,-1.771875000E1,-2.581875038E1
7.003765894E1,4.719375229E1,-1.710000038E1,-3.168750191E1
7.004765894E1,4.218750000E1,-1.492500019E1,-3.365625000E1
7.005765894E1,3.380625153E1,-1.481250095E1,-2.791875076E1
7.006765894E1,3.138750076E1,-1.524375057E1,-2.064375114E1
7.007765894E1,3.481875229E1,-1.981875038E1,-2.173125076E1
7.008765894E1,4.578750229E1,-1.408125019E1,-2.769375038E1
7.009765894E1,4.768125153E1,-1.695000076E1,-3.294375229E1
7.010765894E1,4.228125000E1,-1.588125038E1,-3.373125076E1
7.011765894E1,3.341250229E1,-1.530000019E1,-2.786250114E1
7.012765894E1,3.136875153E1,-1.674375153E1,-2.349375153E1
7.013765894E1,3.508125305E1,-1.811250114E1,-2.422500038E1
7.014765894E1,4.509375000E1,-1.621875000E1,-2.891250038E1
7.015765894E1,4.689375305E1,-1.721250153E1,-3.495000076E1
7.016765894E1,4.110000229E1,-1.546875095E1,-3.375000000E1
7.017765894E1,3.337500000E1,-1.503750038E1,-2.960625076E1
7.018765894E1,3.078750038E1,-1.554375076E1,-2.499375153E1
7.019765894E1,3.710625076E1,-1.751250076E1,-2.351250076E1
7.020765894E1,4.530000305E1,-1.509375095E1,-2.853750038E1
7.021765894E1,4.556250000E1,-1.685625076E1,-3.637500000E1
7.022765894E1,4.113750076E1,-1.593750095E1,-3.371250153E1
7.023765894E1,3.223125076E1,-1.666875076E1,-2.866875076E1
7.024765894E1,3.161250114E1,-1.668750000E1,-2.210625076E1
7.025765894E1,3.491250229E1,-1.920000076E1,-2.272500038E1
7.026765894E1,4.456875229E1,-1.526250076E1,-2.758125114E1
7.027765894E1,4.640625000E1,-1.498125076E1,-3.324375153E1
7.028765894E1,4.209375000E1,-1.428750038E1,-3.309375000E1
7.029765894E1,3.264375305E1,-1.700625038E1,-3.084375191E1
7.030765894E1,3.050625038E1,-1.455000019E1,-2.225625038E1
7.031765894E1,3.376875305E1,-2.051250076E1,-2.227500153E1
7.032765894E1,4.342500305E1,-1.565625095E1,-2.784375191E1
7.033765894E1,4.524375153E1,-1.717500114E1,-3.555000305E1
7.034765894E1,4.126875305E1,-1.314375019E1,-3.598125076E1
7.035765894E1,3.346875000E1,-1.475625038E1,-3.135000038E1
7.036765894E1,2.885625076E1,-1.494375038E1,-2.767500114E1
7.037765894E1,3.453750229E1,-1.616250038E1,-2.718750191E1
7.038765894E1,4.280625153E1,-1.451250076E1,-3.120000076E1
7.039765894E1,4.447500229E1,-1.616250038E1,-3.781875229E1
7.040765894E1,4.111875153E1,-1.471875095E1,-3.570000076E1
7.041765894E1,3.406875229E1,-1.582500076E1,-3.127500153E1
7.042765894E1,3.026250076E1,-1.698750114E1,-2.439375114E1
7.043765894E1,3.506250000E1,-1.813125038E1,-2.499375153E1
7.044765894E1,4.276875305E1,-1.920000076E1,-2.878125191E1
7.045765894E1,4.458750153E1,-1.955625153E1,-3.487500000E1
7.046765894E1,4.235625076E1,-1.623750114E1,-3.558750153E1
7.047765894E1,3.395625305E1,-1.644375038E1,-3.075000191E1
7.048765894E1,3.105000114E1,-1.848750114E1,-2.319375038E1
7.049765894E1,3.481875229E1,-1.908750153E1,-2.476875114E1
7.050765894E1,4.226250076E1,-1.822500038E1,-2.683125114E1
7.051765894E1,4.530000305E1,-1.824375153E1,-3.468750000E1
7.052765894E1,4.186875153E1,-1.698750114E1,-3.316875076E1
7.053765894E1,3.401250076E1,-1.691250038E1,-3.009375191E1
7.054765894E1,3.091875076E1,-1.738125038E1,-2.250000000E1
7.055765894E1,3.373125076E1,-1.910625076E1,-2.240625000E1
7.056765894E1,4.155000305E1,-1.891875076E1,-2.722500038E1
7.057765894E1,4.507500076E1,-1.826250076E1,-3.466875076E1
7.058765894E1,4.065000153E1,-1.695000076E1,-3.487500000E1
7.059765894E1,3.480000305E1,-1.865625000E1,-3.198750114E1
7.060765894E1,3.003750038E1,-1.698750114E1,-2.377500153E1
7.061765894E1,3.583125305E1,-1.882500076E1,-2.276250076E1
7.062765894E1,4.297500229E1,-1.805625153E1,-2.810625076E1
7.063765894E1,4.687500000E1,-1.856250000E1,-3.202500153E1
7.064765894E1,4.475625229E1,-1.730625153E1,-3.380625153E1
7.065765894E1,3.573750305E1,-1.741875076E1,-2.960625076E1
7.066765894E1,3.641250229E1,-1.878750038E1,-2.231250000E1
7.067765894E1,3.641250229E1,-1.878750038E1,-2.231250000E1
7.068765894E1,4.290000153E1,-1.861875153E1,-2.523750114E1
7.069765894E1,4.681875229E1,-1.903125000E1,-3.181875038E1
7.070765894E1,4.166250229E1,-1.792500114E1,-3.183750153E1
7.071765894E1,3.510000229E1,-1.854375076E1,-2.840625191E1
7.072765894E1,3.191250038E1,-1.743750000E1,-2.094375038E1
7.073765894E1,4.408125305E1,-1.696875000E1,-2.538750076E1
7.074765894E1,4.408125305E1,-1.696875000E1,-2.538750076E1
7.075765894E1,4.728750229E1,-1.743750000E1,-3.258750153E1
7.076765894E1,3.523125076E1,-1.666875076E1,-2.996250153E1
7.077765894E1,3.466875076E1,-1.601250076E1,-2.094375038E1
7.078765894E1,3.691875076E1,-1.777500153E1,-2.115000153E1
7.079765894E1,4.321875000E1,-1.903125000E1,-2.349375153E1
7.080765894E1,4.764375305E1,-1.770000076E1,-3.101250076E1
7.081765894E1,4.432500076E1,-1.520625019E1,-3.116250038E1
7.082765894E1,3.648750305E1,-1.605000114E1,-2.722500038E1
7.083765894E1,3.288750076E1,-1.723125076E1,-2.113125038E1
7.084765894E1,3.658125305E1,-1.831875038E1,-2.313750076E1
7.085765894E1,4.338750076E1,-1.888125038E1,-2.413125038E1
7.086765894E1,4.732500076E1,-1.760625076E1,-3.305625153E1
7.087765894E1,4.535625076E1,-1.725000000E1,-3.273750305E1
7.088765894E1,3.823125076E1,-1.575000095E1,-3.165000153E1
7.089765894E1,3.495000076E1,-1.545000076E1,-2.490000153E1
7.090765894E1,3.808125305E1,-1.788750076E1,-2.210625076E1
7.091765894E1,4.539375305E1,-1.942500114E1,-2.536875153E1
7.092765894E1,4.807500076E1,-1.803750038E1,-3.286875153E1
7.093765894E1,4.719375229E1,-1.492500019E1,-3.326250076E1
7.094765894E1,3.896250153E1,-1.646250153E1,-3.082500076E1
7.095765894E1,3.558750153E1,-1.753125000E1,-2.756250191E1
7.096765894E1,3.916875076E1,-1.704375076E1,-2.296875000E1
7.097765894E1,4.453125000E1,-1.871250153E1,-2.619375038E1
7.098765894E1,4.942500305E1,-1.828125000E1,-3.301875305E1
7.099765894E1,4.563750076E1,-1.674375153E1,-3.262500000E1
7.100765894E1,3.841875076E1,-1.710000038E1,-2.951250076E1
7.101765894E1,3.343125153E1,-1.588125038E1,-2.595000076E1
7.102765894E1,3.603750229E1,-1.830000114E1,-2.124375153E1
7.103765894E1,4.299375153E1,-1.659375000E1,-2.602500153E1
7.104765894E1,4.715625000E1,-1.601250076E1,-3.208125305E1
7.105765894E1,4.567500305E1,-1.299375057E1,-3.403125000E1
7.106765894E1,3.710625076E1,-1.578750038E1,-3.084375191E1
7.107765894E1,3.331875229E1,-1.713750076E1,-2.505000114E1
7.108765894E1,3.661875153E1,-1.704375076E1,-2.261250114E1
7.109765894E1,4.271250153E1,-1.706250000E1,-2.536875153E1
7.110765894E1,4.721250153E1,-1.614375114E1,-3.144375038E1
7.111765894E1,4.406250000E1,-1.580625057E1,-3.564375305E1
7.112765894E1,3.845625305E1,-1.479375076E1,-3.189375114E1
7.113765894E1,3.363750076E1,-1.653750038E1,-2.715000153E1
7.114765894E1,3.532500076E1,-1.807500076E1,-2.343750000E1
7.115765894E1,4.231875229E1,-1.691250038E1,-2.521875191E1
7.116765894E1,4.674375153E1,-1.498125076E1,-3.373125076E1
7.117765894E1,4.490625000E1,-1.479375076E1,-3.480000305E1
7.118765894E1,3.836250305E1,-1.417500019E1,-3.225000000E1
7.119765894E1,3.408750153E1,-1.711875153E1,-2.615625191E1
7.120765894E1,3.607500076E1,-1.786875153E1,-2.300625038E1
7.121765894E1,4.113750076E1,-1.734375000E1,-2.671875191E1
7.122765894E1,4.631250000E1,-1.860000038E1,-3.200625229E1
7.123765894E1,4.449375153E1,-1.828125000E1,-3.435000229E1
7.124765894E1,3.710625076E1,-1.755000114E1,-3.165000153E1
7.125765894E1,3.487500000E1,-1.801875114E1,-2.595000076E1
7.126765894E1,3.586875153E1,-1.901250076E1,-2.368125153E1
7.127765894E1,4.282500076E1,-1.944375038E1,-2.595000076E1
7.128765894E1,4.651875305E1,-1.805625153E1,-3.018750191E1
7.129765894E1,4.428750229E1,-1.828125000E1,-3.356250000E1
7.130765894E1,3.930000305E1,-1.800000000E1,-2.960625076E1
7.131765894E1,3.301875305E1,-1.858125114E1,-2.493750191E1
7.132765894E1,3.571875000E1,-1.914375114E1,-2.227500153E1
7.133765894E1,4.374375153E1,-1.783125114E1,-2.718750191E1
7.134765894E1,4.614375305E1,-1.790625000E1,-2.971875191E1
7.135765894E1,4.576875305E1,-1.788750076E1,-3.440625000E1
7.136765894E1,3.928125000E1,-1.803750038E1,-3.101250076E1
7.137765894E1,3.491250229E1,-1.944375038E1,-2.613750076E1
7.138765894E1,3.721875000E1,-2.017500114E1,-2.330625153E1
7.139765894E1,4.293750000E1,-1.882500076E1,-2.694375038E1
7.140765894E1,4.730625153E1,-1.835625076E1,-3.110625076E1
7.141765894E1,4.567500305E1,-1.516875076E1,-3.275625229E1
7.142765894E1,3.860625076E1,-1.661250114E1,-2.908125114E1
7.143765894E1,3.549375153E1,-1.636875153E1,-2.499375153E1
7.144765894E1,3.553125000E1,-1.786875153E1,-2.143125153E1
7.145765894E1,4.280625153E1,-1.715625000E1,-2.332500076E1
7.146765894E1,4.571250153E1,-1.813125038E1,-3.095625114E1
7.147765894E1,4.404375076E1,-1.685625076E1,-3.290625000E1
7.148765894E1,3.945000076E1,-1.455000019E1,-3.131250191E1
7.149765894E1,3.457500076E1,-1.612500000E1,-2.531250191E1
7.150765894E1,3.742500305E1,-1.696875000E1,-2.201250076E1
7.151765894E1,4.166250229E1,-1.807500076E1,-2.589375114E1
7.152765894E1,4.481250000E1,-1.878750038E1,-2.994375038E1
7.153765894E1,4.535625076E1,-1.601250076E1,-3.376875305E1
7.154765894E1,3.881250000E1,-1.601250076E1,-3.071250153E1
7.155765894E1,3.365625000E1,-1.743750000E1,-2.503125191E1
7.156765894E1,3.571875000E1,-1.644375038E1,-2.218125153E1
7.157765894E1,3.954375076E1,-1.835625076E1,-2.566875076E1
7.158765894E1,4.513125229E1,-1.672500038E1,-3.028125191E1
7.159765894E1,4.449375153E1,-1.590000057E1,-3.391875076E1
7.160765894E1,3.980625153E1,-1.597500038E1,-3.181875038E1
7.161765894E1,3.493125153E1,-1.725000000E1,-2.709375191E1
7.162765894E1,3.555000305E1,-1.715625000E1,-2.446875191E1
7.163765894E1,4.125000000E1,-1.796250153E1,-2.636250114E1
7.164765894E1,4.455000305E1,-1.798125076E1,-2.891250038E1
7.165765894E1,4.458750153E1,-1.685625076E1,-3.401250076E1
7.166765894E1,3.969375229E1,-1.753125000E1,-3.075000191E1
7.167765894E1,3.523125076E1,-1.642500114E1,-2.640000153E1
7.168765894E1,3.725625229E1,-1.796250153E1,-2.349375153E1
7.169765894E1,4.072500229E1,-1.854375076E1,-2.317500114E1
7.170765894E1,4.644375229E1,-1.888125038E1,-3.090000153E1
7.171765894E1,4.486875153E1,-1.854375076E1,-3.292500305E1
7.172765894E1,3.860625076E1,-1.858125114E1,-3.236250305E1
7.173765894E1,3.650625229E1,-1.843125153E1,-2.718750191E1
7.174765894E1,3.806250000E1,-2.062500000E1,-2.405625153E1
7.175765894E1,4.235625076E1,-1.948125076E1,-2.625000191E1
7.176765894E1,4.683750153E1,-1.931250000E1,-3.056250191E1
7.177765894E1,4.552500153E1,-1.884375000E1,-3.401250076E1
7.178765894E1,4.125000000E1,-1.603125000E1,-3.121875191E1
7.179765894E1,3.568125153E1,-1.766250038E1,-2.613750076E1
7.180765894E1,3.703125000E1,-1.983750153E1,-2.191875076E1
7.181765894E1,4.038750076E1,-1.762500000E1,-2.386875153E1
7.182765894E1,4.565625000E1,-1.867500114E1,-2.730000114E1
7.183765894E1,4.528125000E1,-1.625625038E1,-3.110625076E1
7.184765894E1,3.851250076E1,-1.741875076E1,-2.949375153E1
7.185765894E1,3.511875153E1,-1.674375153E1,-2.606250191E1
7.186765894E1,3.343125153E1,-1.991250038E1,-2.233125114E1
7.187765894E1,3.804375076E1,-1.888125038E1,-2.373750114E1
7.188765894E1,4.029375076E1,-1.837500000E1,-2.818125153E1
7.189765894E1,3.991875076E1,-1.813125038E1,-3.007500076E1
7.190765894E1,3.335625076E1,-1.910625076E1,-2.754375076E1
7.191765894E1,2.893125153E1,-1.940625000E1,-2.276250076E1
7.192765894E1,3.041250038E1,-1.856250000E1,-1.816875076E1
7.193765894E1,3.253125000E1,-2.004375076E1,-1.918125153E1
7.194765894E1,3.650625229E1,-1.910625076E1,-2.306250000E1
7.195765894E1,3.543750000E1,-1.770000076E1,-2.722500038E1
7.196765894E1,3.091875076E1,-1.822500038E1,-2.476875114E1
7.197765894E1,2.662500191E1,-1.903125000E1,-2.167500114E1
7.198765894E1,2.773125076E1,-1.948125076E1,-1.696875000E1
7.199765894E1,3.091875076E1,-1.993125153E1,-1.713750076E1
7.200765894E1,3.639375305E1,-1.796250153E1,-2.128125000E1
7.201765894E1,3.725625229E1,-1.696875000E1,-2.778750038E1
7.202765894E1,3.285000229E1,-1.747500038E1,-2.501250076E1
7.203765894E1,2.968125153E1,-1.586250019E1,-2.261250114E1
7.204765894E1,3.230625153E1,-1.725000000E1,-2.113125038E1
7.205765894E1,3.789375305E1,-1.505625057E1,-2.248125076E1
7.206765894E1,4.080000305E1,-1.674375153E1,-2.739375114E1
7.207765894E1,4.042500305E1,-1.734375000E1,-3.093750191E1
7.208765894E1,3.855000305E1,-1.520625019E1,-2.998125076E1
7.209765894E1,3.480000305E1,-1.736250114E1,-2.475000191E1
7.210765894E1,3.536250305E1,-1.648125076E1,-2.295000076E1
7.211765894E1,3.943125153E1,-1.721250153E1,-2.341875076E1
7.212765894E1,4.396875000E1,-1.689375114E1,-2.821875191E1
7.213765894E1,4.385625076E1,-1.526250076E1,-3.225000000E1
7.214765894E1,3.990000153E1,-1.755000114E1,-3.153750038E1
7.215765894E1,3.658125305E1,-1.730625153E1,-2.696250153E1
7.216765894E1,3.750000000E1,-1.638750076E1,-2.439375114E1
7.217765894E1,3.926250076E1,-1.736250114E1,-2.325000000E1
7.218765894E1,4.303125000E1,-1.760625076E1,-2.908125114E1
7.219765894E1,4.385625076E1,-1.580625057E1,-3.485625076E1
7.220765894E1,4.256250000E1,-1.425000095E1,-3.279375076E1
7.221765894E1,3.836250305E1,-1.693125153E1,-2.889375114E1
7.222765894E1,3.601875305E1,-1.741875076E1,-2.383125114E1
7.223765894E1,3.954375076E1,-1.773750114E1,-2.604375076E1
7.224765894E1,4.486875153E1,-1.623750114E1,-2.921250153E1
7.225765894E1,4.458750153E1,-1.779375076E1,-3.376875305E1
7.226765894E1,4.128750229E1,-1.743750000E1,-3.078750038E1
7.227765894E1,3.727500153E1,-1.601250076E1,-2.771250153E1
7.228765894E1,3.819375229E1,-1.728750038E1,-2.340000153E1
7.229765894E1,3.922500229E1,-1.897500038E1,-2.420625114E1
7.230765894E1,4.276875305E1,-1.920000076E1,-2.878125191E1
7.231765894E1,4.299375153E1,-1.702500153E1,-3.116250038E1
7.232765894E1,4.078125000E1,-1.700625038E1,-3.095625114E1
7.233765894E1,3.690000153E1,-1.648125076E1,-2.626875114E1
7.234765894E1,3.695625305E1,-1.638750076E1,-2.298750114E1
7.235765894E1,3.950625229E1,-1.672500038E1,-2.362500000E1
7.236765894E1,4.273125076E1,-1.880625153E1,-2.583750153E1
7.237765894E1,4.325625229E1,-1.781250000E1,-3.108750153E1
7.238765894E1,4.051875305E1,-1.743750000E1,-2.889375114E1
7.239765894E1,3.830625153E1,-1.719375038E1,-2.623125076E1
7.240765894E1,3.615000153E1,-1.800000000E1,-2.205000114E1
7.241765894E1,3.915000153E1,-1.708125114E1,-2.405625153E1
7.242765894E1,4.280625153E1,-1.822500038E1,-2.791875076E1
7.243765894E1,4.543125153E1,-1.498125076E1,-3.058125114E1
7.244765894E1,4.177500153E1,-1.644375038E1,-3.024375153E1
7.245765894E1,3.796875000E1,-1.721250153E1,-2.621250153E1
7.246765894E1,3.708750153E1,-1.751250076E1,-2.398125076E1
7.247765894E1,4.006875229E1,-1.794375038E1,-2.259375000E1
7.248765894E1,4.198125076E1,-1.777500153E1,-2.670000076E1
7.249765894E1,4.406250000E1,-1.681875038E1,-3.181875038E1
7.250765894E1,4.160625076E1,-1.597500038E1,-2.981250191E1
7.251765894E1,3.836250305E1,-1.608750153E1,-2.709375191E1
7.252765894E1,3.663750076E1,-1.785000038E1,-2.332500076E1
7.253765894E1,3.765000153E1,-1.751250076E1,-2.478750038E1
7.254765894E1,4.126875305E1,-1.723125076E1,-2.876250076E1
7.255765894E1,4.346250153E1,-1.668750000E1,-3.118125153E1
7.256765894E1,4.201875305E1,-1.631250000E1,-3.198750114E1
7.257765894E1,3.896250153E1,-1.625625038E1,-2.835000038E1
7.258765894E1,3.924375153E1,-1.771875000E1,-2.446875191E1
7.259765894E1,3.924375153E1,-1.771875000E1,-2.446875191E1
7.260765894E1,4.050000000E1,-1.993125153E1,-2.775000191E1
7.261765894E1,4.453125000E1,-1.586250019E1,-3.206250000E1
7.262765894E1,3.875625229E1,-1.893750000E1,-2.780625153E1
7.263765894E1,3.894375229E1,-1.674375153E1,-2.298750114E1
7.264765894E1,4.038750076E1,-1.826250076E1,-2.336250114E1
7.265765894E1,4.336875153E1,-1.788750076E1,-2.874375153E1
7.266765894E1,4.438125229E1,-1.869375038E1,-3.166875076E1
7.267765894E1,4.170000076E1,-1.963125038E1,-3.076875114E1
7.268765894E1,3.973125076E1,-1.685625076E1,-2.893125153E1
7.269765894E1,3.950625229E1,-1.640625000E1,-2.349375153E1
7.270765894E1,3.952500153E1,-1.816875076E1,-2.398125076E1
7.271765894E1,4.295625305E1,-1.901250076E1,-2.786250114E1
7.272765894E1,4.336875153E1,-1.719375038E1,-3.208125305E1
7.273765894E1,4.411875153E1,-1.696875000E1,-3.165000153E1
7.274765894E1,4.083750153E1,-1.691250038E1,-2.769375038E1
7.275765894E1,4.010625076E1,-1.710000038E1,-2.735625076E1
7.276765894E1,4.005000305E1,-1.640625000E1,-2.460000038E1
7.277765894E1,4.329375076E1,-1.721250153E1,-2.677500153E1
7.278765894E1,4.539375305E1,-1.717500114E1,-3.009375191E1
7.279765894E1,4.389375305E1,-1.636875153E1,-3.185625076E1
7.280765894E1,4.156875229E1,-1.640625000E1,-2.836875153E1
7.281765894E1,3.952500153E1,-1.599375057E1,-2.555625153E1
7.282765894E1,4.121250153E1,-1.777500153E1,-2.512500191E1
7.283765894E1,4.338750076E1,-1.695000076E1,-2.866875076E1
7.284765894E1,4.546875000E1,-1.693125153E1,-3.275625229E1
7.285765894E1,4.380000305E1,-1.781250000E1,-3.266250229E1
7.286765894E1,4.100625229E1,-1.676250076E1,-2.818125153E1
7.287765894E1,4.036875153E1,-1.858125114E1,-2.394375038E1
7.288765894E1,4.188750076E1,-1.691250038E1,-2.411250114E1
7.289765894E1,4.284375000E1,-1.816875076E1,-2.606250191E1
7.290765894E1,4.376250076E1,-1.856250000E1,-3.073125076E1
7.291765894E1,4.445625305E1,-1.635000038E1,-3.294375229E1
7.292765894E1,4.194375229E1,-1.605000114E1,-2.778750038E1
7.293765894E1,3.686250305E1,-1.846875000E1,-2.328750038E1
7.294765894E1,3.913125229E1,-1.801875114E1,-2.383125114E1
7.295765894E1,4.179375076E1,-1.773750114E1,-2.514375114E1
7.296765894E1,4.261875153E1,-1.893750000E1,-3.067500114E1
7.297765894E1,4.252500153E1,-1.800000000E1,-3.091875076E1
7.298765894E1,3.975000000E1,-1.683750153E1,-2.861250114E1
7.299765894E1,3.613125229E1,-1.708125114E1,-2.338125038E1
7.300765894E1,3.856875229E1,-1.711875153E1,-2.403750038E1
7.301765894E1,4.055625153E1,-1.770000076E1,-2.685000038E1
7.302765894E1,4.164375305E1,-1.794375038E1,-3.262500000E1
7.303765894E1,4.158750153E1,-1.839375114E1,-3.165000153E1
7.304765894E1,3.802500153E1,-1.820625114E1,-2.816250038E1
7.305765894E1,3.661875153E1,-1.786875153E1,-2.441250038E1
7.306765894E1,3.678750229E1,-1.987500000E1,-2.268750000E1
7.307765894E1,4.063125229E1,-1.906875038E1,-2.484375191E1
7.308765894E1,4.147500229E1,-1.903125000E1,-3.142500114E1
7.309765894E1,4.209375000E1,-1.644375038E1,-3.103125191E1
7.310765894E1,3.990000153E1,-1.732500076E1,-2.904375076E1
7.311765894E1,3.946875000E1,-1.800000000E1,-2.383125114E1
7.312765894E1,3.826875305E1,-1.918125153E1,-2.371875000E1
7.313765894E1,3.928125000E1,-2.088750076E1,-2.514375114E1
7.314765894E1,4.351875305E1,-1.983750153E1,-3.108750153E1
7.315765894E1,4.374375153E1,-1.858125114E1,-3.181875038E1
7.316765894E1,4.096875000E1,-1.929375076E1,-2.795625114E1
7.317765894E1,4.003125000E1,-1.715625000E1,-2.265000153E1
7.318765894E1,4.068750000E1,-1.775625038E1,-2.293125153E1
7.319765894E1,4.110000229E1,-1.893750000E1,-2.690625191E1
7.320765894E1,4.556250000E1,-1.702500153E1,-3.103125191E1
7.321765894E1,4.657500076E1,-1.627500153E1,-3.455625153E1
7.322765894E1,4.361250305E1,-1.777500153E1,-3.110625076E1
7.323765894E1,4.258125305E1,-1.593750095E1,-2.435625076E1
7.324765894E1,4.205625153E1,-1.676250076E1,-2.428125191E1
7.325765894E1,4.470000076E1,-1.670625114E1,-2.838750076E1
7.326765894E1,4.597500229E1,-1.591875076E1,-3.144375038E1
7.327765894E1,4.657500076E1,-1.481250095E1,-3.311250305E1
7.328765894E1,4.385625076E1,-1.618125153E1,-3.123750114E1
7.329765894E1,4.025625229E1,-1.644375038E1,-2.647500038E1
7.330765894E1,4.008750153E1,-1.635000038E1,-2.272500038E1
7.331765894E1,4.301250076E1,-1.584375095E1,-2.827500153E1
7.332765894E1,4.393125153E1,-1.571250057E1,-3.112500191E1
7.333765894E1,4.464375305E1,-1.400625038E1,-3.408750153E1
7.334765894E1,4.291875076E1,-1.421250057E1,-3.200625229E1
7.335765894E1,4.010625076E1,-1.616250038E1,-2.775000191E1
7.336765894E1,3.905625153E1,-1.696875000E1,-2.578125191E1
7.337765894E1,4.125000000E1,-1.580625057E1,-2.842500114E1
7.338765894E1,4.406250000E1,-1.528125095E1,-3.335625076E1
7.339765894E1,4.627500153E1,-1.616250038E1,-3.581250000E1
7.340765894E1,4.378125000E1,-1.762500000E1,-3.127500153E1
7.341765894E1,4.126875305E1,-1.599375057E1,-3.011250114E1
7.342765894E1,4.175625229E1,-1.475625038E1,-2.617500114E1
7.343765894E1,4.513125229E1,-1.492500019E1,-2.808750153E1
7.344765894E1,4.631250000E1,-1.610625076E1,-3.393750000E1
7.345765894E1,4.665000153E1,-1.756875038E1,-3.585000229E1
7.346765894E1,4.593750000E1,-1.471875095E1,-3.436875153E1
7.347765894E1,4.363125229E1,-1.537500095E1,-2.941875076E1
7.348765894E1,4.166250229E1,-1.861875153E1,-2.803125191E1
7.349765894E1,4.312500000E1,-1.792500114E1,-2.904375076E1
7.350765894E1,4.687500000E1,-1.723125076E1,-3.603750229E1
7.351765894E1,4.732500076E1,-1.659375000E1,-3.688125229E1
7.352765894E1,4.723125076E1,-1.689375114E1,-3.545625305E1
7.353765894E1,4.355625153E1,-1.676250076E1,-2.836875153E1
7.354765894E1,4.160625076E1,-1.636875153E1,-2.649375153E1
