"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.016651664E2,-3.349951655E-2,-2.392822653E-1,-9.576076508E0
1.016672853E2,1.914258115E-2,-1.962114573E-1,-9.743574142E0
1.016694042E2,-9.571290575E-3,-1.244267747E-1,-9.920642853E0
1.016715231E2,-3.349951655E-2,-1.770688742E-1,-1.005942631E1
1.016736420E2,-4.785645287E-3,-1.100698411E-1,-9.805787086E0
1.016757609E2,-6.221338734E-2,-7.178468257E-2,-9.609575272E0
1.016778798E2,2.871387079E-2,-4.307080805E-2,-9.786644936E0
1.016799987E2,-2.392822690E-2,8.614161611E-2,-1.009771156E1
1.016821176E2,-3.828516230E-2,1.531406492E-1,-1.009771156E1
1.016842365E2,-7.178468257E-2,1.674975902E-1,-9.963713646E0
1.016863554E2,-1.292124242E-1,1.627119333E-1,-9.686145782E0
1.016884743E2,-7.178468257E-2,1.866401732E-1,-9.662218094E0
1.016905932E2,-2.009970993E-1,1.483550072E-1,-9.930213928E0
1.016927121E2,-1.148554832E-1,1.627119333E-1,-9.958928108E0
1.016948310E2,-2.584248483E-1,1.244267747E-1,-9.906285286E0
1.016969499E2,-2.871387303E-1,2.871387079E-2,-9.671789169E0
1.016990688E2,-1.770688742E-1,-1.435693540E-2,-9.533005714E0
1.017011877E2,-2.440679073E-1,-7.657032460E-2,-9.844072342E0
1.017033066E2,-1.052841991E-1,-1.435693540E-2,-9.997213364E0
1.017054254E2,-4.307080805E-2,-3.828516230E-2,-9.700503349E0
1.017075443E2,1.914258115E-2,-2.153540403E-1,-9.724431038E0
1.017096632E2,3.014956415E-1,-6.221338734E-2,-9.566504478E0
1.017117822E2,2.967100143E-1,-3.828516230E-2,-9.906285286E0
1.017139011E2,4.594219327E-1,-4.785645381E-2,-1.009292603E1
1.017160200E2,4.450650215E-1,2.871387079E-2,-9.762716293E0
1.017181388E2,4.019941986E-1,-1.004985496E-1,-9.686145782E0
1.017202577E2,4.929214716E-1,1.435693540E-2,-9.518648148E0
1.017223766E2,3.780659735E-1,1.435693540E-2,-9.839286804E0
1.017244955E2,2.775674164E-1,2.871387079E-2,-1.007856941E1
1.017266144E2,1.339980662E-1,8.135596663E-2,-9.848857880E0
1.017287333E2,-4.307080805E-2,-8.135596663E-2,-9.853643417E0
1.017308522E2,-2.392822653E-1,-0.000000000E0,-9.647860527E0
1.017329711E2,-3.589234054E-1,-2.392822690E-2,-9.724431038E0
1.017350900E2,-5.072783828E-1,-2.392822690E-2,-1.002114105E1
1.017372089E2,-5.742774606E-1,4.785645381E-2,-9.906285286E0
1.017393278E2,-5.407779217E-1,-1.914258115E-2,-9.772287369E0
1.017414467E2,-5.647061467E-1,-0.000000000E0,-9.643074989E0
1.017435656E2,-4.737788737E-1,1.914258115E-2,-9.796216011E0
1.017456845E2,-3.014956415E-1,8.135596663E-2,-9.844072342E0
1.017478034E2,-2.344966233E-1,2.871387079E-2,-9.820143700E0
1.017499223E2,-6.221338734E-2,7.657032460E-2,-9.734002113E0
1.017520412E2,1.722832322E-1,1.148554832E-1,-9.556933403E0
1.017541601E2,3.541377485E-1,4.785645381E-2,-9.729216576E0
1.017562790E2,4.785645306E-1,8.135596663E-2,-9.939785004E0
1.017583979E2,6.029912829E-1,5.742774159E-2,-1.002114105E1
1.017605168E2,6.077769399E-1,-4.785645287E-3,-9.891928673E0
1.017626356E2,5.886343718E-1,-7.178468257E-2,-9.772287369E0
1.017647545E2,5.694918036E-1,-1.148554832E-1,-9.872786522E0
1.017668735E2,3.637090325E-1,-9.571290761E-2,-1.006899738E1
1.017689924E2,2.727817893E-1,-1.579262912E-1,-1.004028416E1
1.017711113E2,1.914258115E-2,-1.914258152E-1,-9.796216011E0
1.017732301E2,-1.196411327E-1,-2.344966233E-1,-9.595218658E0
1.017753490E2,-2.440679073E-1,-2.297109663E-1,-9.829715729E0
1.017774679E2,-4.259224236E-1,-1.004985496E-1,-9.786644936E0
1.017795868E2,-4.642075896E-1,-1.579262912E-1,-9.877572060E0
1.017817057E2,-6.364908218E-1,-6.699903309E-2,-9.896714211E0
1.017838246E2,-6.269195080E-1,-0.000000000E0,-9.533005714E0
1.017859435E2,-4.498506486E-1,-9.571290575E-3,-9.351150513E0
1.017880624E2,-4.737788737E-1,9.571290761E-2,-9.748359680E0
1.017901813E2,-2.871387303E-1,2.679961324E-1,-1.005464077E1
1.017923002E2,-1.292124242E-1,3.110669553E-1,-9.949356079E0
1.017944191E2,-2.392822690E-2,2.105683982E-1,-9.619147301E0
1.017965380E2,2.201396823E-1,2.105683982E-1,-9.542576790E0
1.017986569E2,2.823530734E-1,2.249253243E-1,-9.820143700E0
1.018007758E2,4.785645306E-1,1.770688742E-1,-1.013599682E1
1.018028947E2,5.024927258E-1,1.292124242E-1,-1.019820976E1
1.018050136E2,5.694918036E-1,-1.435693540E-2,-9.805787086E0
1.018071325E2,6.269195080E-1,-1.579262912E-1,-9.652647018E0
1.018092514E2,5.168496966E-1,-2.057827413E-1,-9.777072906E0
1.018113703E2,4.737788737E-1,-1.914258152E-1,-9.868000984E0
1.018134892E2,2.536391914E-1,-3.014956415E-1,-9.963713646E0
1.018156081E2,2.249253243E-1,-3.589234054E-1,-9.695717812E0
1.018177270E2,7.657032460E-2,-3.924229145E-1,-9.394221306E0
1.018198458E2,-1.866401732E-1,-4.067798555E-1,-9.566504478E0
1.018219648E2,-1.722832322E-1,-2.488535494E-1,-9.695717812E0
1.018240837E2,-4.307080805E-1,-1.866401732E-1,-9.930213928E0
1.018262026E2,-4.929214716E-1,-1.531406492E-1,-9.777072906E0
1.018283215E2,-5.599204898E-1,-2.871387079E-2,-9.513862610E0
1.018304403E2,-5.168496966E-1,4.785645287E-3,-9.595218658E0
1.018325592E2,-4.307080805E-1,2.105683982E-1,-9.949356079E0
1.018346781E2,-3.349951804E-1,3.254238665E-1,-9.958928108E0
1.018367970E2,-2.009970993E-1,3.349951804E-1,-9.939785004E0
1.018389160E2,-1.914258115E-2,3.876372576E-1,-9.647860527E0
1.018410349E2,2.009970993E-1,3.876372576E-1,-9.614361763E0
1.018431537E2,3.110669553E-1,2.919243574E-1,-9.939785004E0
1.018452726E2,5.072783828E-1,3.014956415E-1,-9.839286804E0
1.018473915E2,5.072783828E-1,1.339980662E-1,-9.920642853E0
1.018495104E2,5.599204898E-1,-1.914258115E-2,-9.667003632E0
1.018516293E2,5.694918036E-1,-1.483550072E-1,-9.609575272E0
1.018537482E2,4.642075896E-1,-2.871387303E-1,-9.690931320E0
1.018558671E2,3.445664644E-1,-3.589234054E-1,-9.781859398E0
1.018579860E2,2.584248483E-1,-4.833501875E-1,-9.934999466E0
1.018601049E2,3.828516230E-2,-5.120640397E-1,-9.671789169E0
1.018622238E2,-9.092725813E-2,-5.790630579E-1,-9.614361763E0
1.018643427E2,-3.397808075E-1,-4.785645306E-1,-9.743574142E0
1.018664616E2,-3.780659735E-1,-3.541377485E-1,-9.877572060E0
1.018685805E2,-5.455635786E-1,-2.344966233E-1,-1.000199890E1
1.018706994E2,-5.934200287E-1,-1.004985496E-1,-9.667003632E0
1.018728183E2,-4.546363056E-1,2.871387079E-2,-9.604789734E0
1.018749372E2,-4.833501875E-1,2.057827413E-1,-9.686145782E0
1.018770561E2,-3.014956415E-1,3.732803464E-1,-9.786644936E0
1.018791750E2,-1.483550072E-1,4.594219327E-1,-9.882357597E0
1.018812939E2,1.914258115E-2,4.737788737E-1,-9.824930191E0
1.018834128E2,3.110669553E-1,5.216353536E-1,-9.461220741E0
1.018855317E2,2.919243574E-1,4.163511395E-1,-9.537791252E0
1.018876506E2,5.312066078E-1,3.206382394E-1,-9.801001549E0
1.018897694E2,6.029912829E-1,2.775674164E-1,-9.858428955E0
1.018918883E2,6.221339107E-1,4.785645287E-3,-9.690931320E0
1.018940073E2,5.742774606E-1,-1.962114573E-1,-9.681360245E0
1.018961262E2,5.312066078E-1,-3.110669553E-1,-9.533005714E0
1.018982451E2,4.115654826E-1,-4.450650215E-1,-9.623932838E0
1.019003640E2,2.679961324E-1,-5.742774606E-1,-9.901499748E0
1.019024828E2,1.627119333E-1,-5.742774606E-1,-9.781859398E0
1.019046017E2,0.000000000E0,-6.604190469E-1,-9.595218658E0
1.019067206E2,-1.435693651E-1,-6.269195080E-1,-9.480362892E0
1.019088395E2,-1.866401732E-1,-4.689932466E-1,-9.580862045E0
1.019109585E2,-3.397808075E-1,-3.254238665E-1,-9.777072906E0
1.019130773E2,-2.823530734E-1,-1.483550072E-1,-9.829715729E0
1.019151962E2,-3.302095234E-1,2.871387079E-2,-9.767501831E0
1.019173151E2,-2.775674164E-1,1.627119333E-1,-9.413364410E0
1.019194340E2,-2.392822653E-1,3.349951804E-1,-9.791430473E0
1.019215529E2,-1.674975902E-1,5.120640397E-1,-9.868000984E0
1.019236718E2,-4.785645287E-3,5.503492355E-1,-9.829715729E0
1.019257907E2,8.135596663E-2,4.737788737E-1,-9.887143135E0
1.019279096E2,1.722832322E-1,5.120640397E-1,-9.504291534E0
1.019300285E2,2.823530734E-1,3.732803464E-1,-9.671789169E0
1.019321474E2,2.584248483E-1,2.727817893E-1,-9.963713646E0
1.019342663E2,4.163511395E-1,1.674975902E-1,-9.901499748E0
1.019363852E2,2.679961324E-1,-1.292124242E-1,-9.824930191E0
1.019385041E2,2.536391914E-1,-3.014956415E-1,-9.576076508E0
1.019406229E2,1.866401732E-1,-3.732803464E-1,-9.609575272E0
1.019427419E2,5.742774159E-2,-5.455635786E-1,-9.786644936E0
1.019448608E2,8.614161611E-2,-5.742774606E-1,-9.863214493E0
1.019469796E2,-5.742774159E-2,-6.029912829E-1,-9.580862045E0
1.019490986E2,-9.092725813E-2,-6.221339107E-1,-9.432506561E0
1.019512175E2,-9.571290761E-2,-4.642075896E-1,-9.451649666E0
1.019533364E2,-1.674975902E-1,-3.397808075E-1,-9.619147301E0
1.019554553E2,-8.614161611E-2,-1.866401732E-1,-9.829715729E0
1.019575742E2,-1.292124242E-1,2.392822690E-2,-9.753145218E0
1.019596930E2,-7.178468257E-2,1.244267747E-1,-9.590433121E0
1.019618119E2,-1.387837082E-1,2.632105052E-1,-9.714859962E0
1.019639308E2,-4.785645381E-2,4.354937077E-1,-9.714859962E0
1.019660498E2,1.914258115E-2,5.168496966E-1,-9.973284721E0
1.019681687E2,-5.742774159E-2,5.455635786E-1,-9.987641335E0
1.019702875E2,1.004985496E-1,5.216353536E-1,-9.729216576E0
1.019724064E2,1.387837082E-1,3.876372576E-1,-9.590433121E0
1.019745253E2,1.435693651E-1,3.014956415E-1,-9.724431038E0
1.019766442E2,2.632105052E-1,2.105683982E-1,-9.882357597E0
1.019787631E2,1.818545163E-1,-1.914258115E-2,-9.853643417E0
1.019808820E2,1.818545163E-1,-1.914258152E-1,-9.638289452E0
1.019830009E2,1.579262912E-1,-3.158525825E-1,-9.422935486E0
1.019851198E2,1.435693651E-1,-4.977070987E-1,-9.590433121E0
1.019872387E2,1.052841991E-1,-5.072783828E-1,-9.824930191E0
1.019893576E2,1.148554832E-1,-5.599204898E-1,-9.743574142E0
1.019914769E2,5.264209956E-2,-5.886343718E-1,-9.772287369E0
1.019935954E2,1.435693540E-2,-5.312066078E-1,-9.446864128E0
1.019957143E2,9.571290575E-3,-4.642075896E-1,-9.576076508E0
1.019978332E2,-5.264209956E-2,-2.727817893E-1,-9.872786522E0
1.019999521E2,-2.392822690E-2,-9.571290761E-2,-9.925428391E0
1.020020710E2,-1.914258115E-2,1.914258115E-2,-9.753145218E0
1.020041899E2,-7.178468257E-2,1.531406492E-1,-9.533005714E0
1.020063088E2,1.914258115E-2,2.871387303E-1,-9.724431038E0
1.020084277E2,2.871387079E-2,4.546363056E-1,-9.853643417E0
1.020105466E2,-1.435693540E-2,4.546363056E-1,-1.009292603E1
1.020126655E2,5.264209956E-2,4.689932466E-1,-9.796216011E0
1.020147844E2,-1.914258115E-2,3.684946895E-1,-9.595218658E0
1.020169033E2,4.785645381E-2,2.679961324E-1,-9.619147301E0
1.020190222E2,-9.571290575E-3,2.632105052E-1,-9.801001549E0
1.020211411E2,1.004985496E-1,7.178468257E-2,-9.887143135E0
1.020232600E2,1.914258115E-2,-7.178468257E-2,-9.753145218E0
1.020253789E2,1.914258115E-2,-2.536391914E-1,-9.585647583E0
1.020274978E2,1.292124242E-1,-3.206382394E-1,-9.537791252E0
1.020296166E2,1.148554832E-1,-4.259224236E-1,-9.556933403E0
1.020317355E2,2.009970993E-1,-4.881358147E-1,-9.834501266E0
1.020338544E2,1.052841991E-1,-4.881358147E-1,-9.925428391E0
1.020359733E2,1.435693651E-1,-4.546363056E-1,-9.375079155E0
1.020380923E2,1.004985496E-1,-4.785645306E-1,-9.475577354E0
1.020402111E2,9.092725813E-2,-3.158525825E-1,-9.609575272E0
1.020423300E2,8.614161611E-2,-1.244267747E-1,-9.781859398E0
1.020444489E2,7.657032460E-2,-1.244267747E-1,-9.858428955E0
1.020465678E2,8.614161611E-2,1.004985496E-1,-9.623932838E0
1.020486867E2,-2.392822690E-2,1.722832322E-1,-9.695717812E0
1.020508056E2,2.871387079E-2,2.297109663E-1,-9.734002113E0
1.020529245E2,1.435693540E-2,3.493520916E-1,-9.824930191E0
1.020550434E2,0.000000000E0,3.780659735E-1,-9.829715729E0
1.020571623E2,9.571290761E-2,3.397808075E-1,-9.729216576E0
1.020592812E2,1.435693540E-2,3.110669553E-1,-9.872786522E0
1.020614001E2,1.531406492E-1,2.584248483E-1,-9.542576790E0
1.020635190E2,3.349951655E-2,1.004985496E-1,-9.848857880E0
1.020656379E2,3.349951655E-2,-2.871387079E-2,-9.839286804E0
1.020677568E2,7.178468257E-2,-1.244267747E-1,-9.676574707E0
1.020698757E2,-9.092725813E-2,-2.871387303E-1,-9.667003632E0
1.020719946E2,-2.871387079E-2,-3.254238665E-1,-9.657432556E0
1.020741135E2,-2.871387079E-2,-4.067798555E-1,-9.676574707E0
1.020762324E2,-1.148554832E-1,-4.785645306E-1,-9.767501831E0
1.020783513E2,-1.914258115E-2,-4.211367965E-1,-9.571290970E0
1.020804702E2,-2.392822690E-2,-3.876372576E-1,-9.494720459E0
1.020825891E2,-3.828516230E-2,-3.397808075E-1,-9.604789734E0
1.020847080E2,1.052841991E-1,-1.531406492E-1,-9.662218094E0
1.020868268E2,1.579262912E-1,-1.196411327E-1,-9.839286804E0
1.020889457E2,1.866401732E-1,1.435693540E-2,-9.724431038E0
1.020910646E2,2.009970993E-1,1.100698411E-1,-9.470791817E0
1.020931836E2,2.153540403E-1,1.387837082E-1,-9.580862045E0
1.020953025E2,2.201396823E-1,2.584248483E-1,-9.777072906E0
1.020974213E2,2.249253243E-1,2.871387303E-1,-9.944570541E0
1.020995402E2,1.962114573E-1,2.536391914E-1,-9.863214493E0
1.021016591E2,4.785645381E-2,2.057827413E-1,-9.552147865E0
1.021037780E2,1.100698411E-1,7.178468257E-2,-9.643074989E0
1.021058969E2,-2.392822690E-2,9.092725813E-2,-9.949356079E0
1.021080158E2,-7.178468257E-2,-2.871387079E-2,-9.872786522E0
1.021101347E2,-1.435693651E-1,-1.627119333E-1,-9.714859962E0
1.021122536E2,-1.579262912E-1,-2.297109663E-1,-9.523433685E0
1.021143725E2,-1.148554832E-1,-2.823530734E-1,-9.595218658E0
1.021164914E2,-1.244267747E-1,-3.062812984E-1,-9.710074425E0
1.021186103E2,-6.221338734E-2,-3.445664644E-1,-9.992427826E0
1.021207292E2,-4.785645381E-2,-2.727817893E-1,-9.887143135E0
1.021228481E2,-1.914258115E-2,-2.727817893E-1,-9.537791252E0
1.021249670E2,4.307080805E-2,-2.823530734E-1,-9.499505997E0
1.021270859E2,1.052841991E-1,-1.339980662E-1,-9.762716293E0
1.021292048E2,1.435693651E-1,1.435693540E-2,-9.949356079E0
1.021313237E2,1.483550072E-1,4.785645381E-2,-9.939785004E0
1.021334426E2,1.962114573E-1,8.135596663E-2,-9.619147301E0
1.021355615E2,1.914258152E-1,1.244267747E-1,-9.480362892E0
1.021376804E2,1.674975902E-1,1.435693651E-1,-9.710074425E0
1.021397993E2,2.297109663E-1,2.153540403E-1,-9.743574142E0
1.021419181E2,1.531406492E-1,1.579262912E-1,-9.748359680E0
1.021440371E2,1.627119333E-1,5.264209956E-2,-9.738788605E0
1.021461560E2,1.100698411E-1,8.135596663E-2,-9.604789734E0
1.021482749E2,9.092725813E-2,-7.657032460E-2,-9.556933403E0
1.021503938E2,7.178468257E-2,-1.100698411E-1,-9.772287369E0
1.021525127E2,-1.914258115E-2,-1.292124242E-1,-9.777072906E0
1.021546315E2,-6.699903309E-2,-1.866401732E-1,-9.734002113E0
1.021567504E2,-3.828516230E-2,-2.536391914E-1,-9.628718376E0
1.021588693E2,-2.871387079E-2,-2.584248483E-1,-9.485149384E0
1.021609882E2,-9.092725813E-2,-2.153540403E-1,-9.628718376E0
1.021631072E2,-7.178468257E-2,-1.579262912E-1,-9.777072906E0
1.021652261E2,4.307080805E-2,-9.571290761E-2,-9.657432556E0
1.021673449E2,2.392822690E-2,-9.571290761E-2,-9.542576790E0
1.021694638E2,1.052841991E-1,-5.742774159E-2,-9.724431038E0
1.021715827E2,1.244267747E-1,1.244267747E-1,-9.834501266E0
1.021737016E2,1.004985496E-1,8.135596663E-2,-9.767501831E0
1.021758205E2,9.092725813E-2,6.221338734E-2,-9.743574142E0
1.021779394E2,1.483550072E-1,1.052841991E-1,-9.542576790E0
1.021800583E2,1.100698411E-1,1.914258115E-2,-9.781859398E0
1.021821772E2,1.004985496E-1,7.178468257E-2,-9.767501831E0
1.021842961E2,0.000000000E0,3.828516230E-2,-9.853643417E0
1.021864150E2,6.221338734E-2,-5.742774159E-2,-9.638289452E0
1.021885339E2,-4.307080805E-2,-9.571290761E-2,-9.600004196E0
1.021906528E2,-4.307080805E-2,-1.100698411E-1,-9.552147865E0
1.021927717E2,-5.264209956E-2,-1.148554832E-1,-9.652647018E0
1.021948906E2,-3.349951655E-2,-1.818545163E-1,-9.963713646E0
1.021970095E2,-2.871387079E-2,-1.339980662E-1,-9.513862610E0
1.021991284E2,-7.178468257E-2,-2.201396823E-1,-9.561718941E0
1.022012473E2,-3.349951655E-2,-1.722832322E-1,-9.710074425E0
1.022033662E2,-6.221338734E-2,-3.828516230E-2,-9.829715729E0
1.022054851E2,-7.178468257E-2,-1.052841991E-1,-9.973284721E0
1.022076040E2,-8.614161611E-2,-4.785645287E-3,-9.753145218E0
1.022097229E2,-3.349951655E-2,-3.828516230E-2,-9.690931320E0
1.022118417E2,8.135596663E-2,2.871387079E-2,-9.748359680E0
1.022139606E2,2.392822690E-2,1.435693651E-1,-9.796216011E0
1.022160795E2,1.339980662E-1,1.052841991E-1,-9.925428391E0
1.022181985E2,1.914258152E-1,1.483550072E-1,-9.848857880E0
1.022203174E2,1.674975902E-1,1.100698411E-1,-9.681360245E0
1.022224363E2,2.249253243E-1,5.264209956E-2,-9.485149384E0
1.022245551E2,1.244267747E-1,3.349951655E-2,-9.604789734E0
1.022266740E2,2.009970993E-1,2.392822690E-2,-9.767501831E0
1.022287929E2,1.531406492E-1,-7.657032460E-2,-9.868000984E0
1.022309118E2,5.742774159E-2,-1.483550072E-1,-9.513862610E0
1.022330307E2,5.742774159E-2,-1.770688742E-1,-9.389435768E0
1.022351496E2,5.264209956E-2,-2.297109663E-1,-9.595218658E0
1.022372685E2,3.349951655E-2,-1.722832322E-1,-9.853643417E0
1.022393874E2,-3.349951655E-2,-1.818545163E-1,-9.915857315E0
1.022415063E2,1.435693540E-2,-1.866401732E-1,-9.695717812E0
1.022436252E2,-2.871387079E-2,-1.531406492E-1,-9.489934921E0
1.022457441E2,3.349951655E-2,-1.196411327E-1,-9.461220741E0
1.022478630E2,3.828516230E-2,0.000000000E0,-1.001635551E1
1.022499819E2,9.092725813E-2,1.100698411E-1,-1.002592659E1
1.022521008E2,4.307080805E-2,8.135596663E-2,-9.891928673E0
1.022542197E2,3.828516230E-2,6.221338734E-2,-9.456435204E0
1.022563386E2,6.221338734E-2,1.531406492E-1,-9.365508080E0
1.022584575E2,-1.435693540E-2,1.292124242E-1,-1.007856941E1
1.022605764E2,4.307080805E-2,2.297109663E-1,-9.997213364E0
1.022626953E2,-1.914258115E-2,8.614161611E-2,-9.839286804E0
1.022648142E2,-7.657032460E-2,-3.828516230E-2,-9.360722542E0
1.022669331E2,-6.221338734E-2,-3.828516230E-2,-9.403793335E0
1.022690520E2,-1.004985496E-1,-7.178468257E-2,-9.801001549E0
1.022711708E2,-1.435693651E-1,-7.178468257E-2,-9.944570541E0
1.022732898E2,-1.004985496E-1,-2.153540403E-1,-9.805787086E0
1.022754087E2,-1.483550072E-1,-2.488535494E-1,-9.365508080E0
1.022775276E2,-1.196411327E-1,-2.823530734E-1,-9.394221306E0
1.022796465E2,-3.349951655E-2,-2.153540403E-1,-9.801001549E0
1.022817654E2,-4.785645287E-3,-1.627119333E-1,-1.006899738E1
1.022838842E2,-6.221338734E-2,-1.627119333E-1,-1.004506969E1
1.022860031E2,-1.435693540E-2,-1.292124242E-1,-9.590433121E0
1.022881220E2,9.092725813E-2,-9.571290761E-2,-9.418149948E0
1.022902410E2,6.699903309E-2,4.307080805E-2,-9.801001549E0
1.022923598E2,1.674975902E-1,1.674975902E-1,-1.007378292E1
1.022944787E2,1.579262912E-1,1.866401732E-1,-1.008335495E1
1.022965976E2,1.531406492E-1,1.339980662E-1,-9.643074989E0
1.022987165E2,2.201396823E-1,1.387837082E-1,-9.303294182E0
1.023008354E2,6.221338734E-2,1.100698411E-1,-9.738788605E0
1.023029543E2,1.148554832E-1,1.866401732E-1,-9.858428955E0
1.023050732E2,4.785645287E-3,1.004985496E-1,-9.934999466E0
1.023071921E2,-8.135596663E-2,-2.871387079E-2,-9.657432556E0
1.023093110E2,-1.148554832E-1,-3.828516230E-2,-9.384650230E0
1.023114299E2,-1.387837082E-1,-1.483550072E-1,-9.446864128E0
1.023135488E2,-2.105683982E-1,-1.579262912E-1,-9.939785004E0
1.023156677E2,-2.057827413E-1,-1.674975902E-1,-1.011206818E1
1.023177865E2,-2.344966233E-1,-2.105683982E-1,-9.714859962E0
1.023199055E2,-2.201396823E-1,-2.919243574E-1,-9.351150513E0
1.023220244E2,-1.627119333E-1,-2.009970993E-1,-9.480362892E0
1.023241433E2,1.435693540E-2,-1.244267747E-1,-9.791430473E0
1.023262622E2,4.785645381E-2,-8.135596663E-2,-1.007856941E1
1.023283811E2,1.004985496E-1,4.785645287E-3,-9.777072906E0
1.023305000E2,2.057827413E-1,-4.785645287E-3,-9.446864128E0
1.023326189E2,2.009970993E-1,4.785645381E-2,-9.494720459E0
1.023347378E2,2.584248483E-1,1.004985496E-1,-9.791430473E0
1.023368567E2,2.727817893E-1,1.004985496E-1,-1.014078236E1
1.023389756E2,1.818545163E-1,1.292124242E-1,-9.868000984E0
1.023410944E2,1.100698411E-1,6.221338734E-2,-9.595218658E0
1.023432133E2,1.052841991E-1,2.871387079E-2,-9.518648148E0
1.023453323E2,5.264209956E-2,4.785645381E-2,-9.595218658E0
1.023474512E2,-1.914258115E-2,-2.871387079E-2,-1.007856941E1
1.023495701E2,-1.435693540E-2,-2.392822690E-2,-9.887143135E0
1.023516890E2,-2.392822653E-1,-1.292124242E-1,-9.576076508E0
1.023538078E2,-1.531406492E-1,-2.344966233E-1,-9.403793335E0
1.023559267E2,-2.297109663E-1,-1.818545163E-1,-9.695717812E0
1.023580456E2,-3.206382394E-1,-1.818545163E-1,-1.003549862E1
1.023601645E2,-2.775674164E-1,-1.387837082E-1,-9.982855797E0
1.023622835E2,-3.302095234E-1,-1.770688742E-1,-9.690931320E0
1.023644023E2,-2.392822653E-1,-1.722832322E-1,-9.528220177E0
1.023665212E2,-1.387837082E-1,-7.178468257E-2,-9.757930756E0
1.023686401E2,-1.387837082E-1,9.571290575E-3,-1.003071213E1
1.023707590E2,-5.264209956E-2,8.614161611E-2,-9.891928673E0
1.023728779E2,3.349951655E-2,9.092725813E-2,-9.643074989E0
1.023749968E2,1.004985496E-1,1.052841991E-1,-9.571290970E0
1.023771157E2,2.057827413E-1,1.722832322E-1,-9.566504478E0
1.023792346E2,3.349951804E-1,1.387837082E-1,-9.743574142E0
1.023813535E2,3.349951804E-1,1.148554832E-1,-9.891928673E0
1.023834724E2,4.259224236E-1,1.196411327E-1,-9.571290970E0
1.023855913E2,3.254238665E-1,3.349951655E-2,-9.561718941E0
1.023877102E2,3.302095234E-1,-4.785645287E-3,-9.561718941E0
1.023898291E2,2.871387303E-1,-2.392822690E-2,-9.901499748E0
1.023919480E2,2.105683982E-1,-1.148554832E-1,-9.839286804E0
1.023940669E2,8.614161611E-2,-1.722832322E-1,-9.734002113E0
1.023961858E2,-1.435693540E-2,-2.871387303E-1,-9.853643417E0
1.023983047E2,-1.531406492E-1,-1.914258152E-1,-9.576076508E0
1.024004235E2,-2.584248483E-1,-2.775674164E-1,-9.710074425E0
1.024025425E2,-3.302095234E-1,-2.153540403E-1,-9.772287369E0
1.024046614E2,-2.632105052E-1,-9.571290761E-2,-9.710074425E0
1.024067803E2,-3.589234054E-1,-1.052841991E-1,-9.738788605E0
1.024088992E2,-2.871387303E-1,-4.785645287E-3,-9.513862610E0
1.024110180E2,-3.014956415E-1,5.264209956E-2,-9.729216576E0
1.024131369E2,-2.488535494E-1,1.244267747E-1,-9.571290970E0
1.024152558E2,-1.244267747E-1,1.339980662E-1,-9.499505997E0
1.024173748E2,-6.699903309E-2,1.483550072E-1,-9.729216576E0
1.024194937E2,1.052841991E-1,2.919243574E-1,-9.556933403E0
1.024216126E2,2.105683982E-1,2.009970993E-1,-9.844072342E0
1.024237314E2,2.632105052E-1,2.105683982E-1,-9.920642853E0
1.024258503E2,2.967100143E-1,1.818545163E-1,-9.628718376E0
1.024279692E2,2.488535494E-1,-4.785645287E-3,-9.738788605E0
1.024300881E2,2.440679073E-1,3.828516230E-2,-9.724431038E0
1.024322070E2,2.201396823E-1,-3.349951655E-2,-9.982855797E0
1.024343259E2,1.435693651E-1,-1.292124242E-1,-9.944570541E0
1.024364448E2,2.392822690E-2,-1.579262912E-1,-9.973284721E0
1.024385637E2,-4.307080805E-2,-2.536391914E-1,-9.681360245E0
1.024406826E2,-2.249253243E-1,-2.775674164E-1,-9.590433121E0
1.024428015E2,-3.876372576E-1,-3.014956415E-1,-9.839286804E0
1.024449204E2,-4.833501875E-1,-1.770688742E-1,-9.834501266E0
1.024470393E2,-5.216353536E-1,-2.249253243E-1,-9.896714211E0
1.024491582E2,-5.982056856E-1,-1.196411327E-1,-9.590433121E0
1.024512771E2,-4.307080805E-1,-7.178468257E-2,-9.542576790E0
1.024533960E2,-4.019941986E-1,-4.785645287E-3,-9.753145218E0
1.024555149E2,-2.679961324E-1,1.818545163E-1,-9.571290970E0
1.024576338E2,-1.244267747E-1,1.292124242E-1,-9.901499748E0
1.024597527E2,9.571290575E-3,2.440679073E-1,-9.791430473E0
1.024618716E2,1.148554832E-1,2.919243574E-1,-9.571290970E0
1.024639905E2,1.818545163E-1,1.914258152E-1,-9.834501266E0
1.024661094E2,3.397808075E-1,3.062812984E-1,-9.757930756E0
1.024682283E2,3.445664644E-1,2.344966233E-1,-9.743574142E0
1.024703472E2,4.115654826E-1,2.392822690E-2,-9.844072342E0
1.024724661E2,3.972085714E-1,6.699903309E-2,-9.781859398E0
1.024745850E2,3.158525825E-1,-8.135596663E-2,-9.839286804E0
1.024767039E2,2.297109663E-1,-1.148554832E-1,-9.695717812E0
1.024788228E2,1.770688742E-1,-2.105683982E-1,-9.633503914E0
1.024809416E2,-4.785645287E-3,-3.206382394E-1,-9.915857315E0
1.024830605E2,1.914258115E-2,-2.392822653E-1,-9.609575272E0
