
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
15:07:34:862,3.2411,-4.3068,-1.8026,-0.3297,7.1176,-2.2886,193.9950,50.37544201,16.28195839,1.20000005,
15:07:34:921,1.7437,-4.4427,0.0618,-0.3297,7.1176,-2.2886,193.9950,50.37544201,16.28195839,1.20000005,
15:07:34:925,0.4827,-3.3022,0.1923,-0.3297,7.1176,-2.2886,193.9950,50.37544201,16.28195839,1.20000005,
15:07:34:928,-0.1452,-3.0866,-1.3364,-0.3297,7.1176,-2.2886,193.9950,50.37544201,16.28195839,1.20000005,
15:07:34:933,-0.1452,-3.0866,-1.3364,-0.3297,7.1176,-2.2886,193.9950,50.37544201,16.28195839,1.20000005,
15:07:34:937,-0.1452,-3.0866,-1.3364,16.0805,-20.8012,-9.1364,193.9950,50.37544201,16.28195839,1.20000005,
15:07:34:946,-0.1452,-3.0866,-1.3364,16.0805,-20.8012,-9.1364,212.0175,50.37544201,16.28195839,1.20000005,
15:07:34:948,-0.8231,-3.6184,-0.4899,16.0805,-20.8012,-9.1364,212.0175,50.37544201,16.28195839,1.20000005,
15:07:34:965,-1.2691,-3.5261,0.5317,16.0805,-20.8012,-9.1364,212.0175,50.37544201,16.28195839,1.20000005,
15:07:34:991,-1.2691,-3.5261,0.5317,16.0805,-20.8012,-9.1364,212.0175,50.37544201,16.28195839,1.20000005,
15:07:34:996,-1.2691,-3.5261,0.5317,-5.0408,-21.9093,-2.1423,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:014,-0.9516,-2.1820,2.3954,-5.0408,-21.9093,-2.1423,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:017,-0.8642,-0.9553,1.3858,-5.0408,-21.9093,-2.1423,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:060,-0.8642,-0.9553,1.3858,-5.0408,-21.9093,-2.1423,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:064,-0.8642,-0.9553,1.3858,-13.9236,-10.2428,14.6976,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:082,-0.3382,-0.4886,1.2433,-13.9236,-10.2428,14.6976,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:084,-0.0568,-0.2409,0.8156,-13.9236,-10.2428,14.6976,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:085,-0.1516,-0.1592,0.2761,-13.9236,-10.2428,14.6976,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:086,-0.1671,-0.0563,0.0513,-13.9236,-10.2428,14.6976,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:108,-0.1998,0.0194,-0.0254,-13.9236,-10.2428,14.6976,212.0175,50.37545798,16.28193873,1.72000003,
15:07:35:111,-0.1998,0.0194,-0.0254,-13.9236,-10.2428,14.6976,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:128,-0.1998,0.0194,-0.0254,-13.9236,-10.2428,14.6976,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:133,-0.1998,0.0194,-0.0254,-6.2428,8.1618,7.5028,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:174,-0.2807,0.0910,-0.0468,-6.2428,8.1618,7.5028,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:177,-0.3772,0.1669,0.0136,-6.2428,8.1618,7.5028,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:179,-0.5227,0.2371,0.2196,-6.2428,8.1618,7.5028,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:196,-0.5227,0.2371,0.2196,-6.2428,8.1618,7.5028,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:200,-0.5227,0.2371,0.2196,-6.1478,10.0086,-0.5886,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:209,-0.5520,0.1340,0.1406,-6.1478,10.0086,-0.5886,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:241,-0.4675,0.0486,0.1530,-6.1478,10.0086,-0.5886,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:243,-0.2472,-0.1071,0.2168,-6.1478,10.0086,-0.5886,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:264,-0.2472,-0.1071,0.2168,-6.1478,10.0086,-0.5886,213.0300,50.37545798,16.28193873,1.72000003,
15:07:35:267,-0.2472,-0.1071,0.2168,-6.1478,10.0086,-0.5886,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:269,-0.2086,-0.7699,0.6397,-6.1478,10.0086,-0.5886,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:273,-0.2086,-0.7699,0.6397,-5.4847,10.1747,-1.3712,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:331,-0.2086,-0.7699,0.6397,-5.4847,10.1747,-1.3712,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:334,-1.6402,-2.7613,-0.4385,-5.4847,10.1747,-1.3712,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:336,-2.1399,-6.4753,-1.2794,-5.4847,10.1747,-1.3712,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:338,-0.0277,-9.9519,-0.4050,-5.4847,10.1747,-1.3712,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:340,-0.0277,-9.9519,-0.4050,0.8642,-2.1927,2.2448,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:399,-0.0277,-9.9519,-0.4050,0.8642,-2.1927,2.2448,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:402,0.3076,-4.9183,0.7094,0.8642,-2.1927,2.2448,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:404,0.2931,-1.6709,2.9369,0.8642,-2.1927,2.2448,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:407,0.5888,-0.8070,2.2538,0.8642,-2.1927,2.2448,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:409,0.4535,-0.5264,0.7503,0.8642,-2.1927,2.2448,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:412,0.4535,-0.5264,0.7503,-0.9492,-54.3194,-4.8175,181.9800,50.37545798,16.28193873,1.72000003,
15:07:35:427,0.4535,-0.5264,0.7503,-0.9492,-54.3194,-4.8175,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:428,0.1654,-0.3120,0.1030,-0.9492,-54.3194,-4.8175,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:466,0.1654,-0.3120,0.1030,-0.9492,-54.3194,-4.8175,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:472,0.1654,-0.3120,0.1030,6.5141,3.6355,11.5149,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:496,0.0607,-0.1445,-0.0906,6.5141,3.6355,11.5149,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:499,0.0877,-0.0529,-0.3059,6.5141,3.6355,11.5149,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:502,0.1221,0.0251,-0.4572,6.5141,3.6355,11.5149,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:535,0.1221,0.0251,-0.4572,6.5141,3.6355,11.5149,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:539,0.1221,0.0251,-0.4572,-0.2128,9.9899,-8.5271,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:563,0.1403,0.1068,-0.6207,-0.2128,9.9899,-8.5271,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:566,0.0197,0.1969,-1.2090,-0.2128,9.9899,-8.5271,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:568,-0.2510,0.3008,-1.3450,-0.2128,9.9899,-8.5271,173.0025,50.37545798,16.28193873,1.72000003,
15:07:35:588,-0.2510,0.3008,-1.3450,-0.2128,9.9899,-8.5271,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:590,-0.2240,0.3324,-0.4711,-0.2128,9.9899,-8.5271,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:602,-0.2240,0.3324,-0.4711,-0.2128,9.9899,-8.5271,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:606,-0.2240,0.3324,-0.4711,-2.1723,11.7730,-12.8194,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:654,-0.1861,0.2165,-0.0947,-2.1723,11.7730,-12.8194,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:659,-0.1997,0.1261,-0.1242,-2.1723,11.7730,-12.8194,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:663,-0.1585,0.0993,0.0145,-2.1723,11.7730,-12.8194,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:666,-0.1014,0.0376,0.0424,-2.1723,11.7730,-12.8194,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:673,-0.1014,0.0376,0.0424,-2.1723,11.7730,-12.8194,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:676,-0.1014,0.0376,0.0424,-4.4079,11.6513,-5.5664,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:722,0.2921,-0.1325,0.2888,-4.4079,11.6513,-5.5664,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:726,0.8679,-0.3018,0.6398,-4.4079,11.6513,-5.5664,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:728,0.0033,-0.1439,0.0365,-4.4079,11.6513,-5.5664,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:738,0.0033,-0.1439,0.0365,-4.4079,11.6513,-5.5664,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:742,0.0033,-0.1439,0.0365,-0.9600,8.2715,-1.4959,168.0075,50.37545798,16.28193873,1.72000003,
15:07:35:747,0.0033,-0.1439,0.0365,-0.9600,8.2715,-1.4959,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:750,-0.3124,-2.1908,0.2549,-0.9600,8.2715,-1.4959,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:806,-0.3124,-2.1908,0.2549,-0.9600,8.2715,-1.4959,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:810,-0.3124,-2.1908,0.2549,0.5143,-2.9417,2.9467,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:814,2.3744,-8.5922,-0.9173,0.5143,-2.9417,2.9467,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:816,2.1871,-6.5842,-2.3735,0.5143,-2.9417,2.9467,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:818,-0.1312,-2.7081,-0.1235,0.5143,-2.9417,2.9467,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:873,-0.1312,-2.7081,-0.1235,0.5143,-2.9417,2.9467,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:877,-0.1312,-2.7081,-0.1235,9.4926,-39.5041,-9.4556,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:881,-0.5326,-1.9406,0.4582,9.4926,-39.5041,-9.4556,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:882,-1.5581,-1.8376,5.0972,9.4926,-39.5041,-9.4556,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:883,-1.1307,-1.0351,2.5258,9.4926,-39.5041,-9.4556,163.0125,50.37545798,16.28193873,1.72000003,
15:07:35:907,-1.1307,-1.0351,2.5258,9.4926,-39.5041,-9.4556,190.0125,50.37545798,16.28193873,1.72000003,
15:07:35:911,-0.4111,-1.0149,-0.5246,9.4926,-39.5041,-9.4556,190.0125,50.37545798,16.28193873,1.72000003,
15:07:35:914,-0.0568,-0.6677,-0.9514,9.4926,-39.5041,-9.4556,190.0125,50.37545798,16.28193873,1.72000003,
15:07:35:941,-0.0568,-0.6677,-0.9514,9.4926,-39.5041,-9.4556,190.0125,50.37545798,16.28193873,1.72000003,
15:07:35:945,-0.0568,-0.6677,-0.9514,-11.5228,-0.7885,24.1039,190.0125,50.37545798,16.28193873,1.72000003,
15:07:35:969,-0.1862,-0.2494,-0.2194,-11.5228,-0.7885,24.1039,190.0125,50.37545798,16.28193873,1.72000003,
15:07:35:970,-0.1886,-0.0834,-0.0077,-11.5228,-0.7885,24.1039,190.0125,50.37545798,16.28193873,1.72000003,
15:07:35:979,-0.2043,0.0355,0.1507,-11.5228,-0.7885,24.1039,190.0125,50.37545798,16.28193873,1.72000003,
15:07:36:009,-0.2043,0.0355,0.1507,-11.5228,-0.7885,24.1039,190.0125,50.37545798,16.28193873,1.72000003,
15:07:36:013,-0.2043,0.0355,0.1507,-1.2578,8.6212,-4.2343,190.0125,50.37548123,16.28191967,2.28999996,
15:07:36:041,-0.3756,0.2044,0.9969,-1.2578,8.6212,-4.2343,190.0125,50.37548123,16.28191967,2.28999996,
15:07:36:042,-0.2035,0.1355,0.7313,-1.2578,8.6212,-4.2343,190.0125,50.37548123,16.28191967,2.28999996,
15:07:36:044,-0.2191,0.1876,0.4748,-1.2578,8.6212,-4.2343,190.0125,50.37548123,16.28191967,2.28999996,
15:07:36:067,-0.2191,0.1876,0.4748,-1.2578,8.6212,-4.2343,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:069,-0.1957,0.1586,0.1743,-1.2578,8.6212,-4.2343,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:078,-0.1957,0.1586,0.1743,-1.2578,8.6212,-4.2343,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:081,-0.1957,0.1586,0.1743,-0.7561,12.3022,4.3307,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:134,-0.1706,0.0891,-0.0541,-0.7561,12.3022,4.3307,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:139,-0.2721,0.0020,-0.0565,-0.7561,12.3022,4.3307,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:144,-0.5612,-0.2492,-0.0814,-0.7561,12.3022,4.3307,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:148,-0.5612,-0.2492,-0.0814,-0.7561,12.3022,4.3307,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:151,-0.5612,-0.2492,-0.0814,1.1819,10.2128,-2.0810,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:201,-1.2588,-0.9269,0.1543,1.1819,10.2128,-2.0810,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:205,-2.8344,-3.4344,0.3344,1.1819,10.2128,-2.0810,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:207,-3.1095,-8.2715,-1.7406,1.1819,10.2128,-2.0810,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:213,-3.1095,-8.2715,-1.7406,1.1819,10.2128,-2.0810,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:217,-0.7265,-5.7284,-1.2689,1.1819,10.2128,-2.0810,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:221,-0.7265,-5.7284,-1.2689,-0.9377,-0.5995,-0.0229,176.9850,50.37548123,16.28191967,2.28999996,
15:07:36:232,-0.7265,-5.7284,-1.2689,-0.9377,-0.5995,-0.0229,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:233,-1.1492,-1.8841,1.0137,-0.9377,-0.5995,-0.0229,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:281,-1.1492,-1.8841,1.0137,-0.9377,-0.5995,-0.0229,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:285,-1.1492,-1.8841,1.0137,-10.7751,-42.5536,-9.5331,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:295,-0.6903,-0.9654,2.2701,-10.7751,-42.5536,-9.5331,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:298,0.1193,-1.0706,0.8954,-10.7751,-42.5536,-9.5331,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:302,0.4010,-0.9028,0.1642,-10.7751,-42.5536,-9.5331,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:348,0.4010,-0.9028,0.1642,-10.7751,-42.5536,-9.5331,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:354,0.4010,-0.9028,0.1642,3.4255,2.1046,6.6449,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:361,0.2622,-0.4964,-0.1229,3.4255,2.1046,6.6449,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:364,0.1872,-0.2223,-0.1583,3.4255,2.1046,6.6449,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:366,0.1702,-0.0731,-0.3000,3.4255,2.1046,6.6449,171.9900,50.37548123,16.28191967,2.28999996,
15:07:36:387,0.1702,-0.0731,-0.3000,3.4255,2.1046,6.6449,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:388,0.1867,-0.0083,-0.3818,3.4255,2.1046,6.6449,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:416,0.1867,-0.0083,-0.3818,3.4255,2.1046,6.6449,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:425,0.1867,-0.0083,-0.3818,4.6125,8.7001,-7.8215,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:456,0.1651,0.0539,-0.2893,4.6125,8.7001,-7.8215,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:459,0.1763,0.1163,-0.4795,4.6125,8.7001,-7.8215,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:463,0.1706,0.1784,-0.6916,4.6125,8.7001,-7.8215,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:484,0.1706,0.1784,-0.6916,4.6125,8.7001,-7.8215,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:488,0.1706,0.1784,-0.6916,1.8199,10.9369,-9.1212,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:523,-0.0090,0.2794,-0.3513,1.8199,10.9369,-9.1212,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:527,-0.1541,0.2802,-0.0322,1.8199,10.9369,-9.1212,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:529,-0.1624,0.2060,-0.0729,1.8199,10.9369,-9.1212,170.9775,50.37548123,16.28191967,2.28999996,
15:07:36:547,-0.1624,0.2060,-0.0729,1.8199,10.9369,-9.1212,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:549,-0.1619,0.1695,-0.0753,1.8199,10.9369,-9.1212,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:551,-0.1110,0.0580,-0.0676,1.8199,10.9369,-9.1212,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:553,-0.1110,0.0580,-0.0676,1.8199,10.9369,-9.1212,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:556,-0.1110,0.0580,-0.0676,-0.2887,11.4794,-6.9082,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:615,-0.0692,-0.0693,-0.1577,-0.2887,11.4794,-6.9082,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:618,-0.0417,-0.2169,-0.1647,-0.2887,11.4794,-6.9082,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:620,0.1906,-0.3488,-0.0171,-0.2887,11.4794,-6.9082,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:623,0.1906,-0.3488,-0.0171,-0.2887,11.4794,-6.9082,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:624,0.1906,-0.3488,-0.0171,-0.2129,9.3620,-2.8231,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:681,1.7127,-3.5344,-0.2635,-0.2129,9.3620,-2.8231,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:684,2.1863,-9.0120,-1.3284,-0.2129,9.3620,-2.8231,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:686,0.2658,-4.5531,-1.6421,-0.2129,9.3620,-2.8231,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:687,0.2658,-4.5531,-1.6421,-0.2129,9.3620,-2.8231,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:692,0.2658,-4.5531,-1.6421,2.7170,-0.1169,-1.3056,155.9925,50.37548123,16.28191967,2.28999996,
15:07:36:707,0.2658,-4.5531,-1.6421,2.7170,-0.1169,-1.3056,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:710,-0.3921,-2.2551,-0.0824,2.7170,-0.1169,-1.3056,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:756,-0.3921,-2.2551,-0.0824,2.7170,-0.1169,-1.3056,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:760,-0.3921,-2.2551,-0.0824,5.1645,-39.0630,-7.8844,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:780,-1.1110,-1.6201,1.9505,5.1645,-39.0630,-7.8844,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:784,-1.8353,-1.5899,2.5291,5.1645,-39.0630,-7.8844,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:787,-1.3906,-1.2239,0.6221,5.1645,-39.0630,-7.8844,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:823,-1.3906,-1.2239,0.6221,5.1645,-39.0630,-7.8844,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:827,-1.3906,-1.2239,0.6221,-12.9958,-0.5090,15.0102,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:845,-0.8540,-1.0912,0.1864,-12.9958,-0.5090,15.0102,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:848,-0.5439,-0.7758,0.0670,-12.9958,-0.5090,15.0102,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:851,-0.1991,-0.3117,-0.2206,-12.9958,-0.5090,15.0102,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:854,-0.0792,-0.0452,-0.1398,-12.9958,-0.5090,15.0102,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:867,-0.1130,0.0294,0.0337,-12.9958,-0.5090,15.0102,153.9675,50.37548123,16.28191967,2.28999996,
15:07:36:870,-0.1130,0.0294,0.0337,-12.9958,-0.5090,15.0102,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:892,-0.1130,0.0294,0.0337,-12.9958,-0.5090,15.0102,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:895,-0.1130,0.0294,0.0337,-1.8406,6.6276,0.3933,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:934,-0.4216,0.2893,1.1370,-1.8406,6.6276,0.3933,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:936,-0.2898,0.2310,0.8380,-1.8406,6.6276,0.3933,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:937,0.0103,0.0186,-0.0328,-1.8406,6.6276,0.3933,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:968,0.0103,0.0186,-0.0328,-1.8406,6.6276,0.3933,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:969,0.0103,0.0186,-0.0328,1.5111,12.2508,4.4433,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:979,-0.0150,0.0958,0.4030,1.5111,12.2508,4.4433,157.0050,50.37548123,16.28191967,2.28999996,
15:07:36:980,-0.0358,0.0856,0.3404,1.5111,12.2508,4.4433,157.0050,50.37548123,16.28191967,2.28999996,
15:07:37:000,-0.0595,0.0368,-0.1524,1.5111,12.2508,4.4433,157.0050,50.37548123,16.28191967,2.28999996,
15:07:37:026,-0.0595,0.0368,-0.1524,1.5111,12.2508,4.4433,157.0050,50.37550405,16.28189894,2.24000001,
15:07:37:030,-0.0595,0.0368,-0.1524,1.5111,12.2508,4.4433,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:034,-0.2266,0.0153,-0.2234,1.5111,12.2508,4.4433,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:038,-0.2266,0.0153,-0.2234,4.6633,9.2511,-0.5267,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:094,-0.2266,0.0153,-0.2234,4.6633,9.2511,-0.5267,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:097,-0.7396,-0.2224,-0.2447,4.6633,9.2511,-0.5267,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:099,-1.8549,-1.1598,0.2072,4.6633,9.2511,-0.5267,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:101,-2.0985,-4.5829,0.2843,4.6633,9.2511,-0.5267,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:105,-3.4297,-6.7219,-2.4398,4.6633,9.2511,-0.5267,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:108,-3.4297,-6.7219,-2.4398,3.0144,5.9024,-4.8012,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:161,-1.9329,-3.3841,-0.7459,3.0144,5.9024,-4.8012,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:165,-1.5874,-1.5446,3.2138,3.0144,5.9024,-4.8012,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:168,-0.4424,-1.4837,1.2114,3.0144,5.9024,-4.8012,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:171,-0.4424,-1.4837,1.2114,3.0144,5.9024,-4.8012,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:173,-0.4424,-1.4837,1.2114,-15.1526,-31.2021,-6.8573,143.0325,50.37550405,16.28189894,2.24000001,
15:07:37:187,-0.4424,-1.4837,1.2114,-15.1526,-31.2021,-6.8573,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:189,0.3283,-1.4531,-0.0523,-15.1526,-31.2021,-6.8573,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:221,0.3493,-0.8894,-0.2931,-15.1526,-31.2021,-6.8573,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:224,0.2108,-0.3871,-0.2062,-15.1526,-31.2021,-6.8573,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:229,0.2108,-0.3871,-0.2062,-15.1526,-31.2021,-6.8573,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:233,0.2108,-0.3871,-0.2062,-2.6076,-6.7955,9.0693,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:288,0.1152,-0.1080,-0.0770,-2.6076,-6.7955,9.0693,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:292,0.1198,-0.0045,-0.1271,-2.6076,-6.7955,9.0693,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:294,0.1508,0.0456,-0.2189,-2.6076,-6.7955,9.0693,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:298,0.1508,0.0456,-0.2189,-2.6076,-6.7955,9.0693,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:300,0.1508,0.0456,-0.2189,6.7671,5.5304,-5.7366,148.0275,50.37550405,16.28189894,2.24000001,
15:07:37:347,0.1508,0.0456,-0.2189,6.7671,5.5304,-5.7366,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:349,0.1322,0.0957,-0.1908,6.7671,5.5304,-5.7366,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:350,0.1125,0.1548,-0.1481,6.7671,5.5304,-5.7366,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:366,0.1125,0.1548,-0.1481,6.7671,5.5304,-5.7366,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:369,0.1125,0.1548,-0.1481,3.0215,11.4063,-5.2031,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:415,0.1030,0.2235,-0.1336,3.0215,11.4063,-5.2031,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:420,0.0405,0.2212,-0.0765,3.0215,11.4063,-5.2031,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:423,-0.0485,0.1633,-0.0237,3.0215,11.4063,-5.2031,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:427,-0.0206,0.1145,-0.0365,3.0215,11.4063,-5.2031,135.0000,50.37550405,16.28189894,2.24000001,
15:07:37:435,-0.0206,0.1145,-0.0365,3.0215,11.4063,-5.2031,135.0000,50.37550405,16.28189894,2.24000001,
