
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
15:01:19:043,0.0684,0.3063,0.8607,-0.9360,-0.0649,-0.6330,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:045,0.0808,0.2729,0.9065,-0.9360,-0.0649,-0.6330,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:053,0.0808,0.2729,0.9065,-0.9360,-0.0649,-0.6330,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:078,0.0808,0.2729,0.9065,-0.7286,0.9109,-0.9096,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:111,0.1154,0.2412,0.9975,-0.7286,0.9109,-0.9096,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:115,0.0947,0.2224,1.0386,-0.7286,0.9109,-0.9096,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:118,0.0994,0.1812,1.0465,-0.7286,0.9109,-0.9096,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:122,0.0994,0.1812,1.0465,-0.7286,0.9109,-0.9096,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:147,0.0994,0.1812,1.0465,0.0847,0.4377,0.1834,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:177,0.0876,0.1870,1.0610,0.0847,0.4377,0.1834,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:179,0.0493,0.2019,1.0765,0.0847,0.4377,0.1834,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:181,0.0378,0.1912,1.0851,0.0847,0.4377,0.1834,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:189,0.0378,0.1912,1.0851,0.0847,0.4377,0.1834,38927.9922,50.37557730,16.28175590,0.33000001,
15:01:19:204,0.0378,0.1912,1.0851,0.0847,0.4377,0.1834,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:206,0.0706,0.1701,1.0831,0.0847,0.4377,0.1834,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:208,0.0648,0.1867,1.0558,0.0847,0.4377,0.1834,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:214,0.0648,0.1867,1.0558,-0.0505,-0.0840,0.8555,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:254,0.0419,0.1892,1.0148,-0.0505,-0.0840,0.8555,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:258,0.0324,0.2082,0.9817,-0.0505,-0.0840,0.8555,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:259,0.0324,0.2082,0.9817,-0.0505,-0.0840,0.8555,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:270,0.0367,0.2168,0.9550,-0.0505,-0.0840,0.8555,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:281,0.0367,0.2168,0.9550,-0.1433,-0.3057,0.7897,43154.9805,50.37557730,16.28175590,0.33000001,
15:01:19:325,0.0367,0.2168,0.9550,-0.1433,-0.3057,0.7897,43154.9805,50.37556519,16.28176197,0.25999999,
15:01:19:333,0.0492,0.2152,0.9441,-0.1433,-0.3057,0.7897,43154.9805,50.37556519,16.28176197,0.25999999,
15:01:19:335,0.0555,0.2201,0.9389,-0.1433,-0.3057,0.7897,43154.9805,50.37556519,16.28176197,0.25999999,
15:01:19:338,0.0594,0.2211,0.9863,-0.1433,-0.3057,0.7897,43154.9805,50.37556519,16.28176197,0.25999999,
15:01:19:351,0.0594,0.2211,0.9863,-0.3362,0.0614,-0.1587,43154.9805,50.37556519,16.28176197,0.25999999,
15:01:19:363,0.0594,0.2211,0.9863,-0.3362,0.0614,-0.1587,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:364,0.0413,0.2087,1.0141,-0.3362,0.0614,-0.1587,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:394,0.0413,0.2087,1.0141,-0.3362,0.0614,-0.1587,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:418,0.0413,0.2087,1.0141,-0.2182,0.0912,-0.0507,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:431,0.0436,0.2016,1.0301,-0.2182,0.0912,-0.0507,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:433,0.0343,0.2028,1.0182,-0.2182,0.0912,-0.0507,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:436,0.0223,0.2028,0.9876,-0.2182,0.0912,-0.0507,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:461,0.0223,0.2028,0.9876,-0.2182,0.0912,-0.0507,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:486,0.0223,0.2028,0.9876,-0.3876,-0.0861,0.2561,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:497,0.0407,0.2082,0.9826,-0.3876,-0.0861,0.2561,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:501,0.0410,0.2146,0.9809,-0.3876,-0.0861,0.2561,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:504,0.0248,0.2132,0.9629,-0.3876,-0.0861,0.2561,40709.9922,50.37556519,16.28176197,0.25999999,
15:01:19:524,0.0248,0.2132,0.9629,-0.3876,-0.0861,0.2561,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:528,0.0203,0.2038,0.9578,-0.3876,-0.0861,0.2561,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:531,0.0275,0.1977,0.9720,-0.3876,-0.0861,0.2561,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:535,0.0275,0.1977,0.9720,-0.3876,-0.0861,0.2561,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:554,0.0275,0.1977,0.9720,-0.3796,0.0045,-0.0980,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:591,0.0294,0.1950,0.9851,-0.3796,0.0045,-0.0980,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:595,0.0280,0.1930,0.9980,-0.3796,0.0045,-0.0980,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:598,0.0454,0.2015,0.9969,-0.3796,0.0045,-0.0980,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:601,0.0454,0.2015,0.9969,-0.3796,0.0045,-0.0980,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:622,0.0454,0.2015,0.9969,-0.4554,-0.2076,-0.0122,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:657,0.0452,0.2016,0.9831,-0.4554,-0.2076,-0.0122,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:660,0.0394,0.2055,0.9770,-0.4554,-0.2076,-0.0122,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:663,0.0460,0.2011,0.9811,-0.4554,-0.2076,-0.0122,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:666,0.0460,0.2011,0.9811,-0.4554,-0.2076,-0.0122,41799.9844,50.37556519,16.28176197,0.25999999,
15:01:19:684,0.0460,0.2011,0.9811,-0.4554,-0.2076,-0.0122,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:688,0.0507,0.2111,0.9900,-0.4554,-0.2076,-0.0122,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:691,0.0507,0.2111,0.9900,-0.2977,-0.2298,0.0945,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:731,0.0507,0.2111,0.9900,-0.2977,-0.2298,0.0945,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:750,0.0536,0.2176,0.9975,-0.2977,-0.2298,0.0945,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:754,0.0630,0.2160,1.0005,-0.2977,-0.2298,0.0945,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:757,0.0586,0.2281,1.0024,-0.2977,-0.2298,0.0945,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:760,0.0586,0.2281,1.0024,-0.2154,-0.2196,0.1105,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:801,0.0586,0.2281,1.0024,-0.2154,-0.2196,0.1105,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:817,0.0620,0.2329,0.9988,-0.2154,-0.2196,0.1105,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:819,0.0640,0.2301,0.9978,-0.2154,-0.2196,0.1105,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:821,0.0648,0.2352,0.9988,-0.2154,-0.2196,0.1105,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:822,0.0714,0.2376,0.9873,-0.2154,-0.2196,0.1105,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:825,0.0714,0.2376,0.9873,-0.0828,-0.1634,0.2267,42171.9766,50.37556519,16.28176197,0.25999999,
15:01:19:843,0.0714,0.2376,0.9873,-0.0828,-0.1634,0.2267,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:845,0.0732,0.2387,0.9628,-0.0828,-0.1634,0.2267,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:868,0.0732,0.2387,0.9628,-0.0828,-0.1634,0.2267,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:893,0.0732,0.2387,0.9628,0.0372,-0.1581,0.1427,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:911,0.0660,0.2404,0.9511,0.0372,-0.1581,0.1427,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:914,0.0587,0.2454,0.9524,0.0372,-0.1581,0.1427,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:917,0.0505,0.2521,0.9544,0.0372,-0.1581,0.1427,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:934,0.0505,0.2521,0.9544,0.0372,-0.1581,0.1427,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:964,0.0505,0.2521,0.9544,0.0107,-0.1332,-0.1897,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:966,0.0472,0.2578,0.9573,0.0107,-0.1332,-0.1897,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:967,0.0519,0.2473,0.9480,0.0107,-0.1332,-0.1897,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:19:977,0.0511,0.2544,0.9430,0.0107,-0.1332,-0.1897,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:20:002,0.0511,0.2544,0.9430,0.0107,-0.1332,-0.1897,41427.9922,50.37556519,16.28176197,0.25999999,
15:01:20:005,0.0511,0.2544,0.9430,0.0107,-0.1332,-0.1897,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:007,0.0432,0.2502,0.9472,0.0107,-0.1332,-0.1897,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:029,0.0432,0.2502,0.9472,-0.0975,-0.0482,-0.1857,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:070,0.0432,0.2502,0.9472,-0.0975,-0.0482,-0.1857,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:073,0.0488,0.2516,0.9598,-0.0975,-0.0482,-0.1857,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:076,0.0416,0.2558,0.9609,-0.0975,-0.0482,-0.1857,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:078,0.0408,0.2484,0.9624,-0.0975,-0.0482,-0.1857,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:095,0.0408,0.2484,0.9624,-0.1330,-0.0518,-0.1269,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:138,0.0412,0.2536,0.9678,-0.1330,-0.0518,-0.1269,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:142,0.0342,0.2569,0.9702,-0.1330,-0.0518,-0.1269,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:145,0.0241,0.2556,0.9682,-0.1330,-0.0518,-0.1269,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:147,0.0287,0.2613,0.9596,-0.1330,-0.0518,-0.1269,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:150,0.0287,0.2613,0.9596,-0.1330,-0.0518,-0.1269,38428.0234,50.37556519,16.28176197,0.25999999,
15:01:20:163,0.0287,0.2613,0.9596,-0.1330,-0.0518,-0.1269,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:165,0.0368,0.2572,0.9569,-0.1330,-0.0518,-0.1269,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:167,0.0368,0.2572,0.9569,-0.1883,-0.0255,-0.0126,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:206,0.0368,0.2572,0.9569,-0.1883,-0.0255,-0.0126,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:231,0.0368,0.2572,0.9569,-0.1388,0.1082,-0.0856,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:235,0.0345,0.2616,0.9574,-0.1388,0.1082,-0.0856,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:238,0.0241,0.2421,0.9116,-0.1388,0.1082,-0.0856,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:239,0.0482,0.2257,0.9218,-0.1388,0.1082,-0.0856,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:257,0.0685,0.2920,1.1059,-0.1388,0.1082,-0.0856,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:271,-0.0157,0.2572,1.0188,-0.1388,0.1082,-0.0856,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:273,-0.0157,0.2572,1.0188,-0.1388,0.1082,-0.0856,37877.0195,50.37556519,16.28176197,0.25999999,
15:01:20:300,-0.0157,0.2572,1.0188,-0.0174,0.0692,-0.0955,37877.0195,50.37556519,16.28176197,0.25999999,
