
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,I,Latitude,Longitude,Speed (m/s),
13:21:23:954,0.1862,0.5305,1.1691,0.2047,1.1894,1.4905,-0.0910,0.3073,0.6907,47.9925,50.37562931,16.28175891,0.00000000,
13:21:23:996,0.0236,0.4487,0.8927,0.2047,1.1894,1.4905,-0.0910,0.3073,0.6907,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:004,0.0236,0.4487,0.8927,0.2047,1.1894,1.4905,0.1773,0.8294,0.5374,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:023,0.0236,0.4487,0.8927,1.5831,-0.0307,1.8734,0.1773,0.8294,0.5374,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:065,0.0694,0.4218,0.9132,1.5831,-0.0307,1.8734,0.1773,0.8294,0.5374,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:073,0.0694,0.4218,0.9132,1.5831,-0.0307,1.8734,-0.3256,-0.0334,0.6151,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:091,0.0694,0.4218,0.9132,-0.4299,0.0626,-0.9411,-0.3256,-0.0334,0.6151,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:132,0.1060,0.3460,0.8979,-0.4299,0.0626,-0.9411,-0.3256,-0.0334,0.6151,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:142,0.1060,0.3460,0.8979,-0.4299,0.0626,-0.9411,-0.4525,0.0012,0.2873,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:158,0.1060,0.3460,0.8979,0.6245,-0.2101,-0.0732,-0.4525,0.0012,0.2873,47.9925,50.37562931,16.28175891,0.00000000,
13:21:24:165,0.1060,0.3460,0.8979,0.6245,-0.2101,-0.0732,-0.4525,0.0012,0.2873,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:199,0.0347,0.2595,0.7873,0.6245,-0.2101,-0.0732,-0.4525,0.0012,0.2873,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:210,0.0347,0.2595,0.7873,0.6245,-0.2101,-0.0732,-0.3329,0.2793,0.0808,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:226,0.0347,0.2595,0.7873,0.5295,-0.7482,-0.6502,-0.3329,0.2793,0.0808,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:268,0.0095,0.2769,0.7225,0.5295,-0.7482,-0.6502,-0.3329,0.2793,0.0808,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:276,0.0095,0.2769,0.7225,0.5295,-0.7482,-0.6502,-0.0883,-0.1319,0.0857,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:294,0.0095,0.2769,0.7225,-0.3860,-1.1102,-1.8494,-0.0883,-0.1319,0.0857,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:335,0.0144,0.3298,0.7799,-0.3860,-1.1102,-1.8494,-0.0883,-0.1319,0.0857,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:345,0.0144,0.3298,0.7799,-0.3860,-1.1102,-1.8494,0.1231,-0.1093,0.0997,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:361,0.0144,0.3298,0.7799,-0.3718,-0.7872,-1.4679,0.1231,-0.1093,0.0997,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:404,0.0391,0.3813,0.8306,-0.3718,-0.7872,-1.4679,0.1231,-0.1093,0.0997,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:412,0.0391,0.3813,0.8306,-0.3718,-0.7872,-1.4679,0.1897,-0.0939,-0.0199,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:429,0.0391,0.3813,0.8306,-0.2123,-0.2243,-0.7809,0.1897,-0.0939,-0.0199,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:473,0.0794,0.3957,0.8799,-0.2123,-0.2243,-0.7809,0.1897,-0.0939,-0.0199,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:479,0.0794,0.3957,0.8799,-0.2123,-0.2243,-0.7809,-0.0318,-0.1781,-0.1243,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:497,0.0794,0.3957,0.8799,-0.1057,0.1853,-0.3630,-0.0318,-0.1781,-0.1243,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:540,0.1116,0.3799,1.0504,-0.1057,0.1853,-0.3630,-0.0318,-0.1781,-0.1243,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:548,0.1116,0.3799,1.0504,-0.1057,0.1853,-0.3630,-0.0870,-0.1197,-0.1413,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:564,0.1116,0.3799,1.0504,0.2545,0.1556,0.4322,-0.0870,-0.1197,-0.1413,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:606,0.1778,0.3625,1.0544,0.2545,0.1556,0.4322,-0.0870,-0.1197,-0.1413,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:616,0.1778,0.3625,1.0544,0.2545,0.1556,0.4322,0.4220,-0.1880,-0.0816,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:632,0.1778,0.3625,1.0544,0.4965,-0.3603,1.8673,0.4220,-0.1880,-0.0816,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:675,0.2929,0.4075,0.9753,0.4965,-0.3603,1.8673,0.4220,-0.1880,-0.0816,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:684,0.2929,0.4075,0.9753,0.4965,-0.3603,1.8673,-0.1920,-0.9420,-0.4346,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:700,0.2929,0.4075,0.9753,0.6859,0.1540,0.8701,-0.1920,-0.9420,-0.4346,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:743,0.2045,0.2497,1.3203,0.6859,0.1540,0.8701,-0.1920,-0.9420,-0.4346,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:751,0.2045,0.2497,1.3203,0.6859,0.1540,0.8701,-1.2142,-0.1312,-0.6758,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:767,0.2045,0.2497,1.3203,1.7754,0.5314,1.4514,-1.2142,-0.1312,-0.6758,50.0175,50.37562931,16.28175891,0.00000000,
13:21:24:805,0.2045,0.2497,1.3203,1.7754,0.5314,1.4514,-1.2142,-0.1312,-0.6758,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:811,0.0072,0.2620,1.1021,1.7754,0.5314,1.4514,-1.2142,-0.1312,-0.6758,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:819,0.0072,0.2620,1.1021,1.7754,0.5314,1.4514,-0.5229,0.8102,-0.0127,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:836,0.0072,0.2620,1.1021,0.1841,-0.5864,2.7574,-0.5229,0.8102,-0.0127,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:877,-0.0161,0.3681,0.6728,0.1841,-0.5864,2.7574,-0.5229,0.8102,-0.0127,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:887,-0.0161,0.3681,0.6728,0.1841,-0.5864,2.7574,0.8079,0.4030,0.4884,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:905,-0.0161,0.3681,0.6728,-0.8958,-0.5301,-0.2649,0.8079,0.4030,0.4884,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:946,0.0045,0.4738,0.4847,-0.8958,-0.5301,-0.2649,0.8079,0.4030,0.4884,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:954,0.0045,0.4738,0.4847,-0.8958,-0.5301,-0.2649,0.6292,-0.2434,0.3036,51.9750,50.37562931,16.28175891,0.00000000,
13:21:24:965,0.0045,0.4738,0.4847,-0.8958,-0.5301,-0.2649,0.6292,-0.2434,0.3036,51.0300,50.37562931,16.28175891,0.00000000,
13:21:24:971,0.0045,0.4738,0.4847,-0.9154,0.3991,-3.6952,0.6292,-0.2434,0.3036,51.0300,50.37562931,16.28175891,0.00000000,
13:21:25:014,-0.0621,0.5174,0.7941,-0.9154,0.3991,-3.6952,0.6292,-0.2434,0.3036,51.0300,50.37562931,16.28175891,0.00000000,
13:21:25:021,-0.0621,0.5174,0.7941,-0.9154,0.3991,-3.6952,0.0480,-0.4096,0.1231,51.0300,50.37562931,16.28175891,0.00000000,
13:21:25:039,-0.0621,0.5174,0.7941,-1.0960,1.0650,-3.2248,0.0480,-0.4096,0.1231,51.0300,50.37562931,16.28175891,0.00000000,
13:21:25:081,-0.0505,0.4529,1.1207,-1.0960,1.0650,-3.2248,0.0480,-0.4096,0.1231,51.0300,50.37562931,16.28175891,0.00000000,
13:21:25:090,-0.0505,0.4529,1.1207,-1.0960,1.0650,-3.2248,0.3732,-0.0959,0.4592,51.0300,50.37562931,16.28175891,0.00000000,
13:21:25:107,-0.0505,0.4529,1.1207,-1.7585,0.6988,0.6996,0.3732,-0.0959,0.4592,51.0300,50.37562931,16.28175891,0.00000000,
13:21:25:126,-0.0505,0.4529,1.1207,-1.7585,0.6988,0.6996,0.3732,-0.0959,0.4592,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:150,0.1369,0.4540,1.1641,-1.7585,0.6988,0.6996,0.3732,-0.0959,0.4592,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:157,0.1369,0.4540,1.1641,-1.7585,0.6988,0.6996,-0.0513,0.4679,0.5573,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:176,0.1369,0.4540,1.1641,-0.2988,0.4227,2.3785,-0.0513,0.4679,0.5573,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:217,0.1792,0.3073,1.2325,-0.2988,0.4227,2.3785,-0.0513,0.4679,0.5573,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:226,0.1792,0.3073,1.2325,-0.2988,0.4227,2.3785,-0.0777,1.1611,0.6135,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:243,0.1792,0.3073,1.2325,1.4830,-0.0408,2.6572,-0.0777,1.1611,0.6135,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:285,0.0609,0.3553,0.7949,1.4830,-0.0408,2.6572,-0.0777,1.1611,0.6135,54.0000,50.37562931,16.28175891,0.00000000,
13:21:25:291,0.0609,0.3553,0.7949,1.4830,-0.0408,2.6572,-0.0777,1.1611,0.6135,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:295,0.0609,0.3553,0.7949,1.4830,-0.0408,2.6572,0.0686,0.7814,0.6683,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:310,0.0609,0.3553,0.7949,0.8511,-0.8895,0.9999,0.0686,0.7814,0.6683,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:353,0.1713,0.3463,0.9747,0.8511,-0.8895,0.9999,0.0686,0.7814,0.6683,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:360,0.1713,0.3463,0.9747,0.8511,-0.8895,0.9999,-0.5150,-0.1019,0.2834,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:378,0.1713,0.3463,0.9747,0.6157,0.0327,-1.5620,-0.5150,-0.1019,0.2834,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:421,0.0473,0.2811,0.9298,0.6157,0.0327,-1.5620,-0.5150,-0.1019,0.2834,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:429,0.0473,0.2811,0.9298,0.6157,0.0327,-1.5620,-0.1600,0.1778,-0.0203,56.0250,50.37562931,16.28175891,0.00000000,
13:21:25:446,0.0473,0.2811,0.9298,0.6157,0.0327,-1.5620,-0.1600,0.1778,-0.0203,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:450,0.0473,0.2811,0.9298,1.0969,-0.3182,0.4756,-0.1600,0.1778,-0.0203,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:488,-0.0071,0.2617,0.8178,1.0969,-0.3182,0.4756,-0.1600,0.1778,-0.0203,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:497,-0.0071,0.2617,0.8178,1.0969,-0.3182,0.4756,0.2659,0.0519,0.0273,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:514,-0.0071,0.2617,0.8178,-0.2931,-0.9399,-0.7733,0.2659,0.0519,0.0273,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:556,-0.0320,0.2851,0.7731,-0.2931,-0.9399,-0.7733,0.2659,0.0519,0.0273,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:564,-0.0320,0.2851,0.7731,-0.2931,-0.9399,-0.7733,0.3882,0.1289,0.0605,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:581,-0.0320,0.2851,0.7731,-0.3894,-1.0752,-1.2482,0.3882,0.1289,0.0605,58.9950,50.37562931,16.28175891,0.00000000,
13:21:25:607,-0.0320,0.2851,0.7731,-0.3894,-1.0752,-1.2482,0.3882,0.1289,0.0605,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:625,-0.0233,0.3180,0.8403,-0.3894,-1.0752,-1.2482,0.3882,0.1289,0.0605,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:632,-0.0233,0.3180,0.8403,-0.3894,-1.0752,-1.2482,0.2454,-0.1277,0.0418,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:648,-0.0233,0.3180,0.8403,-0.6705,-0.7538,-1.2125,0.2454,-0.1277,0.0418,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:692,0.0082,0.3472,0.9764,-0.6705,-0.7538,-1.2125,0.2454,-0.1277,0.0418,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:700,0.0082,0.3472,0.9764,-0.6705,-0.7538,-1.2125,0.0315,-0.2613,0.0133,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:717,0.0082,0.3472,0.9764,-0.4990,-0.3942,-0.0339,0.0315,-0.2613,0.0133,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:759,0.1505,0.3572,1.1967,-0.4990,-0.3942,-0.0339,0.0315,-0.2613,0.0133,61.0200,50.37562931,16.28175891,0.00000000,
13:21:25:766,0.1505,0.3572,1.1967,-0.4990,-0.3942,-0.0339,0.0315,-0.2613,0.0133,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:768,0.1505,0.3572,1.1967,-0.4990,-0.3942,-0.0339,-0.5171,-0.6194,0.1503,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:785,0.1505,0.3572,1.1967,-0.4182,0.2328,0.9646,-0.5171,-0.6194,0.1503,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:827,0.1553,0.3216,1.1729,-0.4182,0.2328,0.9646,-0.5171,-0.6194,0.1503,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:836,0.1553,0.3216,1.1729,-0.4182,0.2328,0.9646,0.0470,0.1388,0.2304,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:853,0.1553,0.3216,1.1729,1.1614,-0.1883,3.0705,0.0470,0.1388,0.2304,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:895,0.1754,0.3882,0.9282,1.1614,-0.1883,3.0705,0.0470,0.1388,0.2304,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:904,0.1754,0.3882,0.9282,1.1614,-0.1883,3.0705,0.2899,-0.4259,0.4169,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:919,0.1754,0.3882,0.9282,-0.0028,-0.1092,0.8830,0.2899,-0.4259,0.4169,66.0150,50.37562931,16.28175891,0.00000000,
13:21:25:927,0.1754,0.3882,0.9282,-0.0028,-0.1092,0.8830,0.2899,-0.4259,0.4169,72.9675,50.37562931,16.28175891,0.00000000,
13:21:25:963,0.1294,0.4264,0.8222,-0.0028,-0.1092,0.8830,0.2899,-0.4259,0.4169,72.9675,50.37562931,16.28175891,0.00000000,
13:21:25:970,0.1294,0.4264,0.8222,-0.0028,-0.1092,0.8830,0.0945,-0.0915,0.2094,72.9675,50.37562931,16.28175891,0.00000000,
13:21:25:987,0.1294,0.4264,0.8222,0.4718,0.4166,-0.6792,0.0945,-0.0915,0.2094,72.9675,50.37562931,16.28175891,0.00000000,
13:21:26:031,0.0096,0.4380,0.7382,0.4718,0.4166,-0.6792,0.0945,-0.0915,0.2094,72.9675,50.37562931,16.28175891,0.00000000,
13:21:26:041,0.0096,0.4380,0.7382,0.4718,0.4166,-0.6792,0.2173,0.2500,0.2851,72.9675,50.37562931,16.28175891,0.00000000,
13:21:26:056,0.0096,0.4380,0.7382,-0.3980,0.4005,-1.3571,0.2173,0.2500,0.2851,72.9675,50.37562931,16.28175891,0.00000000,
13:21:26:085,0.0096,0.4380,0.7382,-0.3980,0.4005,-1.3571,0.2173,0.2500,0.2851,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:099,-0.1157,0.4750,0.7163,-0.3980,0.4005,-1.3571,0.2173,0.2500,0.2851,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:107,-0.1157,0.4750,0.7163,-0.3980,0.4005,-1.3571,0.3308,0.0547,0.4953,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:124,-0.1157,0.4750,0.7163,-1.5926,0.4186,-1.9120,0.3308,0.0547,0.4953,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:167,-0.0809,0.4533,0.8965,-1.5926,0.4186,-1.9120,0.3308,0.0547,0.4953,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:175,-0.0809,0.4533,0.8965,-1.5926,0.4186,-1.9120,0.5444,0.0661,0.6316,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:192,-0.0809,0.4533,0.8965,-2.0938,0.2926,-0.8097,0.5444,0.0661,0.6316,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:234,-0.0787,0.4251,0.9631,-2.0938,0.2926,-0.8097,0.5444,0.0661,0.6316,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:241,-0.0787,0.4251,0.9631,-2.0938,0.2926,-0.8097,0.1697,0.4612,0.7491,78.9750,50.37562931,16.28175891,0.00000000,
13:21:26:244,-0.0787,0.4251,0.9631,-2.0938,0.2926,-0.8097,0.1697,0.4612,0.7491,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:259,-0.0787,0.4251,0.9631,-1.4512,0.0490,0.2982,0.1697,0.4612,0.7491,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:302,-0.0471,0.3451,1.1747,-1.4512,0.0490,0.2982,0.1697,0.4612,0.7491,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:311,-0.0471,0.3451,1.1747,-1.4512,0.0490,0.2982,-0.1503,1.0586,1.1912,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:327,-0.0471,0.3451,1.1747,-0.9655,-0.2282,1.5365,-0.1503,1.0586,1.1912,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:369,0.0005,0.3329,1.0893,-0.9655,-0.2282,1.5365,-0.1503,1.0586,1.1912,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:379,0.0005,0.3329,1.0893,-0.9655,-0.2282,1.5365,-0.0270,1.2170,1.7833,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:395,0.0005,0.3329,1.0893,-0.4351,-0.7763,2.2215,-0.0270,1.2170,1.7833,84.9825,50.37562931,16.28175891,0.00000000,
13:21:26:406,0.0005,0.3329,1.0893,-0.4351,-0.7763,2.2215,-0.0270,1.2170,1.7833,94.9725,50.37562931,16.28175891,0.00000000,
13:21:26:437,-0.0294,0.4108,0.8743,-0.4351,-0.7763,2.2215,-0.0270,1.2170,1.7833,94.9725,50.37562931,16.28175891,0.00000000,
13:21:26:445,-0.0294,0.4108,0.8743,-0.4351,-0.7763,2.2215,0.0683,0.9519,1.7738,94.9725,50.37562931,16.28175891,0.00000000,
13:21:26:464,-0.0294,0.4108,0.8743,0.1169,-0.5134,0.5446,0.0683,0.9519,1.7738,94.9725,50.37562931,16.28175891,0.00000000,
13:21:26:507,0.0229,0.3750,1.0961,0.1169,-0.5134,0.5446,0.0683,0.9519,1.7738,94.9725,50.37562931,16.28175891,0.00000000,
13:21:26:514,0.0229,0.3750,1.0961,0.1169,-0.5134,0.5446,-0.0003,0.2431,1.6021,94.9725,50.37562931,16.28175891,0.00000000,
13:21:26:529,0.0229,0.3750,1.0961,-0.5669,0.0240,-0.1539,-0.0003,0.2431,1.6021,94.9725,50.37562931,16.28175891,0.00000000,
13:21:26:564,0.0229,0.3750,1.0961,-0.5669,0.0240,-0.1539,-0.0003,0.2431,1.6021,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:573,0.0211,0.3266,0.9568,-0.5669,0.0240,-0.1539,-0.0003,0.2431,1.6021,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:581,0.0211,0.3266,0.9568,-0.5669,0.0240,-0.1539,0.4792,0.9013,1.2083,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:598,0.0211,0.3266,0.9568,0.5535,-0.8004,1.7114,0.4792,0.9013,1.2083,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:641,-0.0691,0.3146,0.6576,0.5535,-0.8004,1.7114,0.4792,0.9013,1.2083,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:649,-0.0691,0.3146,0.6576,0.5535,-0.8004,1.7114,0.4571,0.8774,1.0527,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:667,-0.0691,0.3146,0.6576,0.0290,-1.2125,-1.0386,0.4571,0.8774,1.0527,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:709,-0.1100,0.3145,0.7095,0.0290,-1.2125,-1.0386,0.4571,0.8774,1.0527,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:716,-0.1100,0.3145,0.7095,0.0290,-1.2125,-1.0386,0.0197,0.6907,1.0786,105.0300,50.37562931,16.28175891,0.00000000,
13:21:26:725,-0.1100,0.3145,0.7095,0.0290,-1.2125,-1.0386,0.0197,0.6907,1.0786,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:735,-0.1100,0.3145,0.7095,-0.5515,-1.0910,-2.4357,0.0197,0.6907,1.0786,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:777,-0.0650,0.3177,0.8449,-0.5515,-1.0910,-2.4357,0.0197,0.6907,1.0786,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:785,-0.0650,0.3177,0.8449,-0.5515,-1.0910,-2.4357,-0.1249,0.5498,1.1532,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:801,-0.0650,0.3177,0.8449,-0.5639,-0.9461,-1.0223,-0.1249,0.5498,1.1532,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:844,-0.0647,0.3764,0.9207,-0.5639,-0.9461,-1.0223,-0.1249,0.5498,1.1532,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:853,-0.0647,0.3764,0.9207,-0.5639,-0.9461,-1.0223,-0.7384,0.3076,0.9510,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:870,-0.0647,0.3764,0.9207,-0.1954,-0.1111,-0.4892,-0.7384,0.3076,0.9510,106.9875,50.37562931,16.28175891,0.00000000,
13:21:26:885,-0.0647,0.3764,0.9207,-0.1954,-0.1111,-0.4892,-0.7384,0.3076,0.9510,98.0100,50.37562931,16.28175891,0.00000000,
13:21:26:912,-0.0262,0.2286,1.5091,-0.1954,-0.1111,-0.4892,-0.7384,0.3076,0.9510,98.0100,50.37562931,16.28175891,0.00000000,
13:21:26:920,-0.0262,0.2286,1.5091,-0.1954,-0.1111,-0.4892,-0.9760,0.3487,1.1246,98.0100,50.37562931,16.28175891,0.00000000,
13:21:26:938,-0.0262,0.2286,1.5091,-0.1698,0.3139,1.6519,-0.9760,0.3487,1.1246,98.0100,50.37562931,16.28175891,0.00000000,
13:21:26:979,0.0368,0.2339,1.0876,-0.1698,0.3139,1.6519,-0.9760,0.3487,1.1246,98.0100,50.37562931,16.28175891,0.00000000,
13:21:26:988,0.0368,0.2339,1.0876,-0.1698,0.3139,1.6519,0.4957,1.0180,1.5427,98.0100,50.37562931,16.28175891,0.00000000,
13:21:27:005,0.0368,0.2339,1.0876,0.6075,-1.4916,5.2798,0.4957,1.0180,1.5427,98.0100,50.37562931,16.28175891,0.00000000,
13:21:27:045,0.0368,0.2339,1.0876,0.6075,-1.4916,5.2798,0.4957,1.0180,1.5427,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:049,0.1300,0.3413,0.8026,0.6075,-1.4916,5.2798,0.4957,1.0180,1.5427,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:056,0.1300,0.3413,0.8026,0.6075,-1.4916,5.2798,0.0118,0.2213,1.4870,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:074,0.1300,0.3413,0.8026,0.8673,-0.4191,-0.9653,0.0118,0.2213,1.4870,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:116,0.1171,0.3667,0.8491,0.8673,-0.4191,-0.9653,0.0118,0.2213,1.4870,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:124,0.1171,0.3667,0.8491,0.8673,-0.4191,-0.9653,-0.2414,0.4207,1.1139,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:141,0.1171,0.3667,0.8491,1.5093,0.3474,-1.3214,-0.2414,0.4207,1.1139,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:185,0.0319,0.3698,0.7840,1.5093,0.3474,-1.3214,-0.2414,0.4207,1.1139,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:192,0.0319,0.3698,0.7840,1.5093,0.3474,-1.3214,-0.0744,0.4551,0.9314,94.0275,50.37562931,16.28175891,0.00000000,
13:21:27:205,0.0319,0.3698,0.7840,1.5093,0.3474,-1.3214,-0.0744,0.4551,0.9314,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:211,0.0319,0.3698,0.7840,0.9486,0.4072,-1.0784,-0.0744,0.4551,0.9314,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:251,0.0324,0.3985,0.8087,0.9486,0.4072,-1.0784,-0.0744,0.4551,0.9314,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:260,0.0324,0.3985,0.8087,0.9486,0.4072,-1.0784,-0.0619,0.1268,0.9039,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:277,0.0324,0.3985,0.8087,0.0440,0.4910,-1.5998,-0.0619,0.1268,0.9039,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:319,0.0379,0.3981,0.9030,0.0440,0.4910,-1.5998,-0.0619,0.1268,0.9039,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:327,0.0379,0.3981,0.9030,0.0440,0.4910,-1.5998,-0.2514,0.2540,0.5450,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:345,0.0379,0.3981,0.9030,0.5269,0.9129,-0.8262,-0.2514,0.2540,0.5450,99.0225,50.37562931,16.28175891,0.00000000,
13:21:27:365,0.0379,0.3981,0.9030,0.5269,0.9129,-0.8262,-0.2514,0.2540,0.5450,108.0000,50.37562931,16.28175891,0.00000000,
13:21:27:387,-0.0878,0.3050,1.1393,0.5269,0.9129,-0.8262,-0.2514,0.2540,0.5450,108.0000,50.37562931,16.28175891,0.00000000,
13:21:27:395,-0.0878,0.3050,1.1393,0.5269,0.9129,-0.8262,-0.3763,0.7204,0.4468,108.0000,50.37562931,16.28175891,0.00000000,
13:21:27:411,-0.0878,0.3050,1.1393,0.3834,0.6264,0.4661,-0.3763,0.7204,0.4468,108.0000,50.37562931,16.28175891,0.00000000,
13:21:27:455,-0.1622,0.2748,1.1383,0.3834,0.6264,0.4661,-0.3763,0.7204,0.4468,108.0000,50.37562931,16.28175891,0.00000000,
13:21:27:464,-0.1622,0.2748,1.1383,0.3834,0.6264,0.4661,-0.1345,0.8920,0.8314,108.0000,50.37562931,16.28175891,0.00000000,
